Day fraction since midnight on 12/7/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q clay pump (mL/s)	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.57833317	28.23633385	1.21215068	74.84266168	54.98918919	0	0	91.39896373	0	0.00284934	3.391	6.11215069	1.509	0.294	0.380734	1.12683165	0.8200225	6154.03667	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04194075	0.04396523	90.40299225	0.00284934	0.33081114	0
0.57839105	28.23268509	1.21214836	74.84263324	54.98918919	0	0	91.39896373	0	0.00285164	3.391	6.11214838	1.509	0.294	0.380734	1.12683165	0.8200225	6159.320612	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04232947	0.04438307	90.31607056	0.00285164	0.32994106	0
0.57844891	28.14778328	1.21214605	74.84260503	54.98918919	0	0	91.39896373	0	0.00285396	3.391	6.11214606	1.509	0.294	0.38285619	0.99598396	0.8200225	6159.320612	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04232947	0.04438307	90.31607056	0.00285396	0.328971	0
0.57850678	28.2267189	1.21214373	74.84257666	54.98918919	0	0	91.39896373	0	0.00285627	3.391	6.11214375	1.509	0.294	0.38285619	0.99598396	0.8200225	6164.608342	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04232947	0.04438307	90.31607056	0.00285627	0.32805833	0
0.57856465	28.20221138	1.21214141	74.84254816	54.98918919	0	0	91.39896373	0	0.00285859	3.391	6.11214143	1.509	0.294	0.37616521	0.84763682	0.8200225	6170.673591	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04268047	0.04465742	90.25904083	0.00285859	0.32720056	0
0.57862252	28.10554504	1.21213911	74.84252006	54.98918919	0	0	91.39896373	0	0.00286091	3.391	6.11213912	1.509	0.294	0.37681985	0.84763682	0.8200225	6175.209784	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04268047	0.04465742	90.25904083	0.00286091	0.32672924	0
0.57868039	28.13951874	1.21213679	74.84249166	54.98918919	0	0	91.39896373	0	0.00286321	3.391	6.11213682	1.509	0.294	0.37681985	0.75256932	0.8200225	6180.600449	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04268047	0.04465742	90.25904083	0.00286321	0.32594833	0
0.57873827	28.19556999	1.21213448	74.84246332	54.98918919	0	0	91.39896373	0	0.00286553	3.391	6.1121345	1.509	0.294	0.40578598	1.49108565	0.8200225	6186.028091	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	30.00000999	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	42.00000999	101.00001	0.00000999	0.04268999	0.04465999	90.25904999	0.00286553	0.32570973	0
0.57879614	28.18576813	1.21213217	74.84243498	54.98918919	0	0	91.39896373	0	0.00286785	3.391	6.11213218	1.509	0.294	0.40578598	1.49108565	0.8200225	6191.109949	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04305167	0.04504906	90.1776886	0.00286785	0.32550022	0
0.57885401	28.17063522	1.21212985	74.84240662	54.98918919	0	0	91.39896373	0	0.00287015	3.391	6.11212987	1.509	0.294	0.38177863	1.3805387	0.8200225	6196.400676	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04246252	0.04457614	90.27593231	0.00287015	0.32506093	0
0.57891187	28.19714355	1.21212754	74.8423783	54.98918919	0	0	91.39896373	0	0.00287248	3.391	6.11212754	1.509	0.294	0.38177863	1.3805387	0.8200225	6201.684409	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04246252	0.04457614	90.27593231	0.00287248	0.32444909	0
0.57896974	28.22805977	1.21212522	74.84234997	54.98918919	0	0	91.39896373	0	0.00287479	3.391	6.11212523	1.509	0.294	0.38177863	1.3805387	0.8200225	6207.076072	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04246252	0.04457614	90.27593231	0.00287479	0.32407388	0
0.57902763	28.24511909	1.2121229	74.84232154	54.98918919	0	0	91.39896373	0	0.00287711	3.391	6.11212292	1.509	0.294	0.38177863	1.3805387	0.8200225	6212.324825	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04246252	0.04457614	90.27593231	0.00287711	0.32356194	0
0.5790855	28.30116844	1.21212058	74.8422931	54.98918919	0	0	91.39896373	0	0.00287943	3.391	6.1121206	1.509	0.294	0.37876865	1.13074839	0.8200225	6217.62055	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04205452	0.04385991	90.42491913	0.00287943	0.32305372	0
0.57914335	28.25638771	1.21211828	74.84226496	54.98918919	0	0	91.39896373	0	0.00288174	3.391	6.11211828	1.509	0.294	0.37876865	1.13074839	0.8200225	6223.10926	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04205452	0.04385991	90.42491913	0.00288174	0.32284045	0
0.57920122	28.27096939	1.21211596	74.8422366	54.98918919	0	0	91.39896373	0	0.00288405	3.391	6.11211598	1.509	0.294	0.37876865	1.01819634	0.8200225	6228.769758	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04172924	0.04406667	90.38188171	0.00288405	0.32247627	0
0.57925909	28.26481438	1.21211365	74.84220828	54.98918919	0	0	91.39896373	0	0.00288636	3.391	6.11211367	1.509	0.294	0.37876865	1.01819634	0.8200225	6233.519821	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04172924	0.04406667	90.38188171	0.00288636	0.32220739	0
0.57931696	28.28655815	1.21211132	74.8421797	54.98918919	0	0	91.39896373	0	0.00288868	3.391	6.11211134	1.509	0.294	0.37024784	0.89810216	0.8200225	6239.016418	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04272553	0.04481205	90.22691345	0.00288868	0.32203782	0
0.57937483	28.2215519	1.21210901	74.84215154	54.98918919	0	0	91.39896373	0	0.002891	3.391	6.11210902	1.509	0.294	0.37024784	0.89810216	0.8200225	6243.712516	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04272553	0.04481205	90.22691345	0.002891	0.32205999	0
0.5794327	28.24634552	1.2121067	74.8421232	54.98918919	0	0	91.39896373	0	0.0028933	3.391	6.11210673	1.509	0.294	0.3732059	0.82493138	0.8200225	6249.364068	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	30.00000999	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	0.04272999	0.04481999	90.22691999	0.0028933	0.32169992	0
0.57949057	28.23963356	1.21210438	74.84209479	54.98918919	0	0	91.39896373	0	0.00289562	3.391	6.1121044	1.509	0.294	0.3732059	0.82493138	0.8200225	6249.364068	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	30.00000999	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	0.04272999	0.04481999	90.22691999	0.00289562	0.32127529	0
0.57954844	28.25039482	1.21210207	74.84206653	54.98918919	0	0	91.39896373	0	0.00289794	3.391	6.11210209	1.509	0.294	0.3732059	0.82493138	0.8200225	6254.707757	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	44	101	0	0.04268652	0.04442326	90.30770874	0.00289794	0.32094958	0
0.57960631	28.2564621	1.21209976	74.84203814	54.98918919	0	0	91.39896373	0	0.00290026	3.391	6.11209977	1.509	0.294	0.3732059	0.82493138	0.8200225	6260.060441	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	44	101	0	0.04214264	0.04453628	90.28421783	0.00290026	0.32066756	0
0.57966419	28.2403717	1.21209745	74.84200986	54.98918919	0	0	91.39896373	0	0.00290257	3.391	6.11209745	1.509	0.294	0.37955192	0.73501146	0.8200225	6265.31219	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	44	101	0	0.04214264	0.04453628	90.28421783	0.00290257	0.32038367	0
0.57972206	28.25132942	1.21209512	74.84198143	54.98918919	0	0	91.39896373	0	0.00290489	3.391	6.11209514	1.509	0.294	0.37955192	0.73501146	0.8200225	6270.603912	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04214264	0.04453628	90.28421783	0.00290489	0.31984392	0
0.57977993	28.22692108	1.2120928	74.84195292	54.98918919	0	0	91.39896373	0	0.00290721	3.391	6.11209282	1.509	0.294	0.37227666	0.72124684	0.8200225	6276.06053	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04230635	0.04439953	90.31264496	0.00290721	0.31937209	0
0.5798378	28.28237152	1.2120905	74.84192481	54.98918919	0	0	91.39896373	0	0.00290951	3.391	6.11209051	1.509	0.294	0.37227666	0.72124684	0.8200225	6281.240322	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04230635	0.04439953	90.31264496	0.00290951	0.31932396	0
0.57989567	28.27682114	1.21208818	74.84189642	54.98918919	0	0	91.39896373	0	0.00291182	3.391	6.11208821	1.509	0.294	0.36823112	0.72124684	0.8200225	6286.521051	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04230635	0.04439953	90.31264496	0.00291182	0.31915745	0
0.57995354	28.33056831	1.21208586	74.84186802	54.98918919	0	0	91.39896373	0	0.00291414	3.391	6.11208588	1.509	0.294	0.36823112	0.72124684	0.8200225	6292.011649	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	30.00000999	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	0.04230999	0.04439999	90.31264999	0.00291414	0.31890061	0
0.58001142	28.25150871	1.21208356	74.8418398	54.98918919	0	0	91.39896373	0	0.00291646	3.391	6.11208356	1.509	0.294	0.36681798	0.72850764	0.8200225	6297.099497	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	30.00000999	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	43.00000999	101.00001	0.00000999	0.04230999	0.04439999	90.31264999	0.00291646	0.31907448	0
0.58006927	28.28850746	1.21208124	74.84181143	54.98918919	0	0	91.39896373	0	0.00291876	3.391	6.11208126	1.509	0.294	0.36681798	0.72850764	0.8200225	6302.807961	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04200854	0.04408918	90.37719727	0.00291876	0.31881848	0
0.58012715	28.23746872	1.21207892	74.84178304	54.98918919	0	0	91.39896373	0	0.00292109	3.391	6.11207893	1.509	0.294	0.36491847	0.73937237	0.8200225	6307.760893	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04200854	0.04408918	90.37719727	0.00292109	0.31896895	0
0.58018501	28.24436569	1.21207661	74.84175472	54.98918919	0	0	91.39896373	0	0.00292339	3.391	6.11207663	1.509	0.294	0.36491847	0.73937237	0.8200225	6313.020635	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	43	101	0	0.04288895	0.04487059	90.2147522	0.00292339	0.31914243	0
0.58024288	28.27762222	1.2120743	74.84172642	54.98918919	0	0	91.39896373	0	0.00292571	3.391	6.11207432	1.509	0.294	0.36491847	0.77310264	0.8200225	6318.328346	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04288895	0.04487059	90.2147522	0.00292571	0.31914043	0
0.58030075	28.26151657	1.21207198	74.84169805	54.98918919	0	0	91.39896373	0	0.00292802	3.391	6.11207201	1.509	0.294	0.36491847	0.77310264	0.8200225	6323.608191	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04288895	0.04487059	90.2147522	0.00292802	0.31870908	0
0.58035862	28.30422592	1.21206967	74.84166968	54.98918919	0	0	91.39896373	0	0.00293034	3.391	6.11206969	1.509	0.294	0.37119254	0.72881579	0.8200225	6329.051977	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04213217	0.04381222	90.43484497	0.00293034	0.31812611	0
0.5804165	28.24867821	1.21206735	74.84164139	54.98918919	0	0	91.39896373	0	0.00293267	3.391	6.11206736	1.509	0.294	0.37119254	0.72881579	0.8200225	6334.124833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00507321	-1.98018E+33	0.00293267	0.31768546	0
0.58047436	28.24684525	1.21206504	74.84161301	54.98918919	0	0	91.39896373	0	0.00293496	3.391	6.11206506	1.509	0.294	0.36766079	0.76853728	0.8200225	6334.124833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00507321	-1.98018E+33	0.00293496	0.31754875	0
0.58053223	28.30454636	1.21206271	74.84158444	54.98918919	0	0	91.39896373	0	0.0029373	3.391	6.11206273	1.509	0.294	0.3656387	0.7868942	0.8200225	6339.523593	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04198338	0.04414058	90.36650085	0.0029373	0.31724092	0
0.5805901	28.24607086	1.21206039	74.84155613	54.98918919	0	0	91.39896373	0	0.00293961	3.391	6.11206041	1.509	0.294	0.3656387	0.7868942	0.8200225	6345.523876	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04247134	0.0444212	90.30813599	0.00293961	0.31656972	0
0.58064797	28.26395035	1.2120581	74.84152801	54.98918919	0	0	91.39896373	0	0.00294193	3.391	6.1120581	1.509	0.294	0.3651835	0.74420667	0.8200225	6350.104038	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04247134	0.0444212	90.30813599	0.00294193	0.31636536	0
0.58070584	28.26521873	1.21205577	74.84149955	54.98918919	0	0	91.39896373	0	0.00294424	3.391	6.11205578	1.509	0.294	0.3651835	0.74420667	0.8200225	6355.419745	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04232876	0.04420017	90.35410309	0.00294424	0.31630999	0
0.58076372	28.27252197	1.21205345	74.84147109	54.98918919	0	0	91.39896373	0	0.00294656	3.391	6.11205347	1.509	0.294	0.36457363	0.75261235	0.8200225	6362.459383	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04224663	0.04450554	90.29060364	0.00294656	0.31653106	0
0.5808216	28.24799156	1.21205113	74.84144274	54.98918919	0	0	91.39896373	0	0.00294887	3.391	6.11205115	1.509	0.294	0.36457363	0.75261235	0.8200225	6366.064151	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04224663	0.04450554	90.29060364	0.00294887	0.31622246	0
0.58087946	28.22315598	1.21204884	74.8414146	54.98918919	0	0	91.39896373	0	0.00295118	3.391	6.11204885	1.509	0.294	0.37224251	0.81323493	0.8200225	6371.323892	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04224663	0.04450554	90.29060364	0.00295118	0.31583706	0
0.58093733	28.26279068	1.2120465	74.84138606	54.98918919	0	0	91.39896373	0	0.0029535	3.391	6.11204652	1.509	0.294	0.37224251	0.81323493	0.8200225	6376.551653	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04224663	0.04450554	90.29060364	0.0029535	0.31592318	0
0.5809952	28.2904892	1.21204421	74.84135792	54.98918919	0	0	91.39896373	0	0.00295581	3.391	6.11204422	1.509	0.294	0.37862316	0.85158026	0.8200225	6382.07923	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.04267622	0.04473367	90.24319458	0.00295581	0.31534731	0
0.58105307	28.16297913	1.21204188	74.8413295	54.98918919	0	0	91.39896373	0	0.00295812	3.391	6.11204191	1.509	0.294	0.37862316	0.85158026	0.8200225	6387.212047	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	42	101	0	0.0421546	0.04422068	90.34983826	0.00295812	0.31494209	0
0.58111094	27.6985321	1.21203956	74.84130116	54.98918919	0	0	91.39896373	0	0.00296044	3.391	6.11203958	1.509	0.294	0.36951971	0.91441226	0.8200225	6392.507767	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	47	101	0	0.0421546	0.04422068	90.34983826	0.00296044	0.31473958	0
0.58116881	27.94903755	1.21203726	74.84127284	54.98918919	0	0	91.39896373	0	0.00296276	3.391	6.11203727	1.509	0.294	0.36951971	0.91441226	0.8200225	6398.00836	0	0	0	0	0	0	30	100	0	0	0	0	0	0	0	47	101	0	0.0421546	0.04422068	90.34983826	0.00296276	0.3146885	0
0.58122667	28.14782524	1.21203494	74.84124444	54.98918919	0	0	91.39896373	0	0.00296507	3.391	6.11203495	1.509	0.294	0.37314457	0.94964671	0.8200225	6403.711825	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	30.00000999	100.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	47.00000999	101.00001	0.00000999	0.04215999	0.04422999	90.34983999	0.00296507	0.31435561	0
0.58128454	28.18546295	1.21203262	74.84121613	54.98918919	0	0	91.39896373	0	0.00296739	3.391	6.11203264	1.509	0.294	0.37314457	0.94964671	0.8200225	6408.378933	627	205	155	95	28	2	95	100	1113	0	0	0	0	0	0	47	101	0	0.04265727	0.0445828	90.27454376	0.00296739	0.31355348	0
0.58134242	28.25011826	1.2120303	74.84118762	54.98918919	0	0	91.39896373	0	0.0029697	3.391	6.11203032	1.509	0.294	0.37314457	0.89976919	0.8200225	6413.703635	627	205	155	95	28	2	95	100	1113	0	0	0	0	0	0	47	101	0	0.04265727	0.0445828	90.27454376	0.0029697	0.31320608	0
0.58140028	28.24933624	1.21202798	74.8411593	54.98918919	0	0	91.39896373	0	0.00297202	3.391	6.11202801	1.509	0.294	0.37314457	0.89976919	0.8200225	6419.016344	627	205	155	95	28	2	95	100	1113	0	0	0	0	0	0	47	101	0	0.04265727	0.0445828	90.27454376	0.00297202	0.31298384	0
0.58145815	28.27321243	1.21202569	74.84113118	54.98918919	0	0	91.39896373	0	0.00297431	3.391	6.11202571	1.509	0.294	0.37314999	0.95063353	0.8200225	6424.2511	627.00001	205.00001	155.00001	95.00000999	28.00000999	2.00000999	95.00000999	100.00001	1113.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	47.00000999	101.00001	0.00000999	0.04265999	0.04458999	90.27454999	0.00297431	0.31257287	0
0.58151603	28.30430603	1.21202337	74.84110275	54.98918919	0	0	91.39896373	0	0.00297664	3.391	6.11202338	1.509	0.294	0.37314999	0.95063353	0.8200225	6424.2511	627.00001	205.00001	155.00001	95.00000999	28.00000999	2.00000999	95.00000999	100.00001	1113.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	47.00000999	101.00001	0.00000999	0.04265999	0.04458999	90.27454999	0.00297664	0.31219926	0
0.5815739	28.3227272	1.21202106	74.84107446	54.98918919	0	0	91.39896373	0	0.00297896	3.391	6.11202106	1.509	0.294	0.37094203	0.90710378	0.8200225	6429.603785	627.00001	205.00001	155.00001	95.00000999	28.00000999	2.00000999	95.00000999	100.00001	1113.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	47.00000999	101.00001	0.00000999	0.04265999	0.04458999	90.27454999	0.00297896	0.31205621	0
0.58163177	28.28354263	1.21201874	74.84104612	54.98918919	0	0	91.39896373	0	0.00298127	3.391	6.11201875	1.509	0.294	0.37094203	0.90710378	0.8200225	6435.059403	767	386	464	379	81	4	97	100	2082	762	353	320	171	56	4	100	101	1666	0.04497565	0.0488553	89.39089203	0.00298127	0.31150481	0
0.58168964	28.27196693	1.21201642	74.84101769	54.98918919	0	0	91.39896373	0	0.00298359	3.391	6.11201643	1.509	0.294	1.53182137	1.26343584	0.8200225	6440.203217	767	386	464	379	81	4	97	100	2082	762	353	320	171	56	4	100	101	1666	0.04497565	0.0488553	89.39089203	0.00298359	0.31114039	0
0.58174752	28.26031876	1.21201409	74.84098921	54.98918919	0	0	91.39896373	0	0.00298591	3.391	6.11201412	1.509	0.294	1.53182137	1.26343584	0.8200225	6445.466955	814	421	520	422	90	4	97	100	2270	600	256	208	79	15	1	100	101	1158	0.04745178	0.05115285	88.91928864	0.00298591	0.31057945	0
0.58180537	28.26400566	1.21201178	74.84096087	54.98918919	0	0	91.39896373	0	0.00298822	3.391	6.1120118	1.509	0.294	3.09665227	1.40216398	0.8200225	6451.066838	814	421	520	422	90	4	97	100	2270	600	256	208	79	15	1	100	101	1158	0.04745178	0.05115285	88.91928864	0.00298822	0.31014612	0
0.58186324	28.28477097	1.21200946	74.84093252	54.98918919	0	0	91.39896373	0	0.00299054	3.391	6.11200949	1.509	0.294	3.09665227	1.40216398	0.8200225	6456.118989	836	446	558	466	99	3	97	100	2409	600	256	208	79	15	1	100	101	1158	0.04620043	0.0493569	89.28771973	0.00299054	0.30970999	0
0.58192112	28.28597641	1.21200717	74.84090438	54.98918919	0	0	91.39896373	0	0.00299285	3.391	6.11200718	1.509	0.294	3.34185362	1.40684974	0.8200225	6461.660555	836	446	558	466	99	3	97	100	2409	600	256	208	79	15	1	100	101	1158	0.04554192	0.04820305	89.52523041	0.00299285	0.30951035	0
0.58197898	28.32304192	1.21200486	74.84087608	54.98918919	0	0	91.39896373	0	0.00299517	3.391	6.11200486	1.509	0.294	3.34185362	1.40684974	0.8200225	6466.655461	836	446	558	466	99	3	97	100	2409	600	256	208	79	15	1	100	101	1158	0.04554192	0.04820305	89.52523041	0.00299517	0.30832204	0
0.58203685	28.27487373	1.21200254	74.84084772	54.98918919	0	0	91.39896373	0	0.00299748	3.391	6.11200255	1.509	0.294	2.85156822	1.42049253	0.8200225	6472.024136	836.00001	446.00001	558.00001	466.00001	99.00000999	3.00000999	97.00000999	100.00001	2409.00001	600.00001	256.00001	208.00001	79.00000999	15.00000999	1.00000999	100.00001	101.00001	1158.00001	0.04554999	0.04820999	89.52523999	0.00299748	0.3078441	0
0.58209472	28.28676987	1.21200021	74.84081917	54.98918919	0	0	91.39896373	0	0.0029998	3.391	6.11200023	1.509	0.294	2.85156822	1.42049253	0.8200225	6477.358946	875	466	577	491	100	4	97	100	2512	459	186	142	44	6	0	100	101	837	0.0438732	0.0467452	89.82622528	0.0029998	0.30720589	0
0.5821526	28.28401375	1.21199791	74.84079103	54.98918919	0	0	91.39896373	0	0.00300211	3.391	6.11199791	1.509	0.294	2.41445398	1.42049253	0.8200225	6482.911507	875	466	577	491	100	4	97	100	2512	459	186	142	44	6	0	100	101	837	0.0438732	0.0467452	89.82622528	0.00300211	0.30654645	0
0.58221047	28.29375648	1.21199559	74.84076266	54.98918919	0	0	91.39896373	0	0.00300441	3.391	6.11199562	1.509	0.294	2.41445398	1.42049253	0.8200225	6488.071425	882	459	572	476	99	3	97	100	2492	459	186	142	44	6	0	100	101	837	0.04487682	0.04811729	89.54290771	0.00300441	0.30601475	0
0.58226834	28.2764225	1.21199327	74.84073415	54.98918919	0	0	91.39896373	0	0.00300674	3.391	6.11199329	1.509	0.294	2.41445398	1.37969518	0.8200225	6493.251215	882	459	572	476	99	3	97	100	2492	499	203	146	38	6	0	100	101	892	0.04515738	0.05227003	88.69087219	0.00300674	0.30546334	0
0.58232621	28.28370094	1.21199097	74.84070599	54.98918919	0	0	91.39896373	0	0.00300904	3.391	6.11199099	1.509	0.294	1.39293051	1.37969518	0.8200225	6498.518951	882	459	572	476	99	3	97	100	2492	499	203	146	38	6	0	100	101	892	0.04515738	0.05227003	88.69087219	0.00300904	0.30487949	0
0.58238408	28.27334785	1.21198865	74.84067765	54.98918919	0	0	91.39896373	0	0.00301135	3.391	6.11198867	1.509	0.294	1.39293051	1.34958172	0.8200225	6504.046526	870	451	570	485	100	4	97	100	2480	499	203	146	38	6	0	100	101	892	0.04827073	0.05292566	88.55709839	0.00301135	0.30446723	0
0.58244195	28.23853111	1.21198633	74.84064928	54.98918919	0	0	91.39896373	0	0.00301368	3.391	6.11198635	1.509	0.294	1.06346798	1.34958172	0.8200225	6509.054423	870	451	570	485	100	4	97	100	2480	499	203	146	38	6	0	100	101	892	0.04827073	0.05292566	88.55709839	0.00301368	0.30407789	0
0.58249982	28.28138161	1.21198402	74.84062091	54.98918919	0	0	91.39896373	0	0.003016	3.391	6.11198403	1.509	0.294	1.06346798	1.3085438	0.8200225	6514.420099	870	451	570	485	100	4	97	100	2480	499	203	146	38	6	0	100	101	892	0.04807343	0.05408441	88.32115936	0.003016	0.30375871	0
0.58255769	28.28973579	1.21198169	74.84059255	54.98918919	0	0	91.39896373	0	0.00301831	3.391	6.11198171	1.509	0.294	1.06346798	1.3085438	0.8200225	6514.420099	870	451	570	485	100	4	97	100	2480	499	203	146	38	6	0	100	101	892	0.04807343	0.05408441	88.32115936	0.00301831	0.30336404	0
0.58261557	28.24218559	1.21197938	74.8405642	54.98918919	0	0	91.39896373	0	0.00302063	3.391	6.1119794	1.509	0.294	1.06346798	1.3085438	0.8200225	6519.714819	891	457	561	495	107	4	97	100	2514	508	209	150	45	8	0	100	101	920	0.04807343	0.05408441	88.32115936	0.00302063	0.30285165	0
0.58267344	28.25733757	1.21197706	74.84053572	54.98918919	0	0	91.39896373	0	0.00302294	3.391	6.11197708	1.509	0.294	0.71309447	1.23216355	0.8200225	6524.971561	891	457	561	495	107	4	97	100	2514	508	209	150	45	8	0	100	101	920	0.04807343	0.05408441	88.32115936	0.00302294	0.3028138	0
0.5827313	28.29174995	1.21197474	74.84050733	54.98918919	0	0	91.39896373	0	0.00302526	3.391	6.11197476	1.509	0.294	0.71309447	1.23216355	0.8200225	6530.312253	891.00001	457.00001	561.00001	495.00001	107.00001	4.00000999	97.00000999	100.00001	2514.00001	508.00001	209.00001	150.00001	45.00000999	8.00000999	0.00000999	100.00001	101.00001	920.00001	0.04807999	0.05408999	88.32115999	0.00302526	0.30253127	0
0.58278917	28.2270565	1.21197244	74.84047919	54.98918919	0	0	91.39896373	0	0.00302757	3.391	6.11197247	1.509	0.294	0.58684343	1.19867671	0.8200225	6535.602975	841	440	548	487	110	5	97	100	2430	508	209	150	45	8	0	100	101	920	0.0452995	0.04866749	89.4295578	0.00302757	0.30187613	0
0.58284703	28.25255203	1.21197013	74.84045085	54.98918919	0	0	91.39896373	0	0.00302989	3.391	6.11197014	1.509	0.294	0.58684343	1.19867671	0.8200225	6542.706574	841	440	548	487	110	5	97	100	2430	508	209	150	45	8	0	100	101	920	0.04581232	0.05010673	89.13371277	0.00302989	0.30162993	0
0.5829049	28.25538063	1.21196782	74.84042253	54.98918919	0	0	91.39896373	0	0.0030322	3.391	6.11196783	1.509	0.294	0.58684343	1.18012536	0.8200225	6546.179423	841	440	548	487	110	5	97	100	2430	530	219	159	53	10	1	100	101	972	0.04581232	0.05010673	89.13371277	0.0030322	0.30122015	0
