Day fraction since midnight on 2/19/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()	PC 1.3 Bin 1 ppb ()	PC 1.3 Bin 2 ppb ()	PC 1.3 Bin 3 ppb ()	PC 1.3 Bin 4 ppb ()	PC 1.3 Bin 5 ppb ()	PC 1.3 Bin 6 ppb ()	PC 1.3 Total ppb ()
0.84577468	3.30181718	6.36167479	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.83965528	1.43539786	0.88192771	18521.05857	0	0	0	0	0	0	100	100	0	1853	1268	1474	526	40	4	100	100	5165	0	0.03967999	91.29933167	97.6056366	0.81333333	0	1039.2	15.36999989	38.99000168	224.75	452.4200134	205.9900055	0	1235.140015
0.84583256	3.26802659	6.36231804	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.83934617	1.43474686	0.88192771	18525.09011	0	0	0	0	0	0	100	100	0	1853	1268	1474	526	40	4	100	100	5165	0	0.0401753	91.19527435	97.63777161	0.81333333	0	1039.1	15.36999989	38.99000168	224.75	452.4200134	205.9900055	0	1235.140015
0.84589042	3.27556562	6.36124563	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.83934617	1.43474686	0.88192771	18529.31352	0	0	0	0	0	0	100	100	0	1853	1268	1474	526	40	4	100	100	5165	0	0.0401753	91.19527435	97.57898712	0.81333333	0	1039.1	15.36999989	38.99000168	224.75	452.4200134	205.9900055	0	1235.140015
0.8459483	3.31155992	6.36153221	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.83179092	1.43732905	0.88192771	18533.73082	0	0	0	0	0	0	100	100	0	1853	1268	1474	526	40	4	100	100	5165	0	0.03990899	91.25120544	97.54193878	0.81333333	0	1039	15.36999989	38.99000168	224.75	452.4200134	205.9900055	0	1235.140015
0.84600616	3.30987453	6.36143923	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.83179092	1.43732905	0.88192771	18538.52788	0	0	0	0	0	0	100	100	0	1853	1268	1474	526	40	4	100	100	5165	0	0.03990899	91.25120544	97.41914368	0.81333333	0	1039	15.31999969	38.56000137	224.3000031	459.0299988	228.4799957	0	1182.890015
0.84606405	3.34200621	6.36175728	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.8124342	1.43732905	0.88192771	18546.60716	0	0	0	0	0	0	100	100	0	1846	1254	1468	534	41	3	100	100	5147	0	0.04040634	91.14677429	97.3759079	0.81333333	0	1039	15.31999969	38.56000137	224.3000031	459.0299988	228.4799957	0	1182.890015
0.8461219	3.310251	6.36147928	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.8124342	1.43564224	0.88192771	18551.00647	0	0	0	0	0	0	100	100	0	1846	1254	1468	534	41	3	100	100	5147	0	0.04040634	91.14677429	97.45155334	0.81333333	0	1039	15.31999969	38.56000137	224.3000031	459.0299988	228.4799957	0	1182.890015
0.84617979	3.27629352	6.36173058	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.81173754	1.43775296	0.88192771	18555.24588	0	0	0	0	0	0	100	100	0	1846	1254	1468	534	41	3	100	100	5147	0	0.03922108	91.39584351	97.45336914	0.81333333	0	1038.9	15.31999969	38.56000137	224.3000031	459.0299988	228.4799957	0	1182.890015
0.84623764	3.29741764	6.36130142	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.81173754	1.43775296	0.88192771	18559.46929	0	0	0	0	0	0	100	100	0	1846	1254	1468	534	41	3	100	100	5147	0	0.03922108	91.39584351	97.42386627	0.81333333	0	1038.9	15.31999969	38.56000137	224.3000031	459.0299988	228.4799957	0	1182.890015
0.84629551	3.26717973	6.36125135	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.80948192	1.43413138	0.88192771	18564.07547	0	0	0	0	0	0	100	100	0	1846	1264	1452	523	39	4	100	100	5129	0	0.04053582	91.11960602	97.46411133	0.81333333	0	1038.9	15.31999969	38.79000092	220.2100067	447.019989	224.7799988	0	1227.550049
0.84635339	3.30484247	6.36102629	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.80948192	1.43413138	0.88192771	18572.33042	0	0	0	0	0	0	100	100	0	1846	1264	1452	523	39	4	100	100	5129	0	0.04053582	91.11960602	97.38757324	0.81333333	0	1038.9	15.31999969	38.79000092	220.2100067	447.019989	224.7799988	0	1227.550049
0.84641125	3.26126337	6.3609314	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.81005031	1.43451476	0.88192771	18576.93775	0	0	0	0	0	0	100	100	0	1846	1264	1452	523	39	4	100	100	5129	0	0.03954906	91.32685089	97.53635406	0.81333333	0	1038.9	15.31999969	38.79000092	220.2100067	447.019989	224.7799988	0	1227.550049
0.84646914	3.31498003	6.36122227	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.81005031	1.43451476	0.88192771	18580.96946	0	0	0	0	0	0	100	100	0	1846	1264	1452	523	39	4	100	100	5129	0	0.03954906	91.32685089	97.4888916	0.81333333	0	1038.9	15.31999969	38.79000092	220.2100067	447.019989	224.7799988	0	1227.550049
0.846527	3.26938987	6.3609643	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.79492122	1.43451476	0.88192771	18585.01698	0	0	0	0	0	0	100	100	0	1846	1264	1452	523	39	4	100	100	5129	0	0.03954906	91.32685089	97.51783752	0.81333333	0	1038.8	15.31999969	38.79000092	220.2100067	447.019989	224.7799988	0	1227.550049
0.84658486	3.33151698	6.36144781	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.79492122	1.43451476	0.88192771	18589.60916	0	0	0	0	0	0	100	100	0	1824	1283	1448	517	39	4	100	100	5114	0	0.040215	91.18693542	97.60301208	0.81333333	0	1038.8	15.13000011	39.52999878	218.7599945	442.4400024	204.6499939	0	1218.869995
0.84664275	3.29075766	6.36107731	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.79492122	1.43418574	0.88192771	18594.02246	0	0	0	0	0	0	100	100	0	1824	1283	1448	517	39	4	100	100	5114	0	0.040215	91.18693542	97.60534668	0.81333333	0	1038.8	15.13000011	39.52999878	218.7599945	442.4400024	204.6499939	0	1218.869995
0.8467006	3.30105162	6.36155796	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.79492122	1.43418574	0.88192771	18602.67716	0	0	0	0	0	0	100	100	0	1824	1283	1448	517	39	4	100	100	5114	0	0.040215	91.18693542	97.63481903	0.81333333	0	1038.8	15.13000011	39.52999878	218.7599945	442.4400024	204.6499939	0	1218.869995
0.8467585	3.31874371	6.36148834	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.78614306	1.43649375	0.88192771	18607.09546	0	0	0	0	0	0	100	100	0	1824	1283	1448	517	39	4	100	100	5114	0	0.04088696	91.04597473	97.62825775	0.81333333	0	1038.7	15.13000011	39.52999878	218.7599945	442.4400024	204.6499939	0	1218.869995
0.84681636	3.32061386	6.36161041	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.78614306	1.43649375	0.88192771	18611.12699	0	0	0	0	0	0	100	100	0	1824	1283	1448	517	39	4	100	100	5114	0	0.04088696	91.04597473	97.31652069	0.81333333	0	1038.7	15.13000011	39.52999878	218.7599945	442.4400024	204.6499939	0	1218.869995
0.84687424	3.34692121	6.361238	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.78302455	1.43448496	0.88192771	18615.73217	0	0	0	0	0	0	100	100	0	1805	1252	1439	515	36	4	100	100	5050	0	0.03853444	91.54044342	97.28601837	0.81333333	0	1038.7	14.97000027	38.45000076	218.5899963	441.3099976	192.7799988	0	1168.109985
0.8469321	3.3513658	6.36191273	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.78302455	1.43448496	0.88192771	18619.76371	0	0	0	0	0	0	100	100	0	1805	1252	1439	515	36	4	100	100	5050	0	0.03853444	91.54044342	97.16168213	0.81333333	0	1038.7	14.97000027	38.45000076	218.5899963	441.3099976	192.7799988	0	1168.109985
0.84698996	3.29458952	6.36174154	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.7852369	1.43405795	0.88192771	18623.98767	0	0	0	0	0	0	100	100	0	1805	1252	1439	515	36	4	100	100	5050	0	0.03853444	91.54044342	97.39916992	0.81333333	0	1038.7	14.97000027	38.45000076	218.5899963	441.3099976	192.7799988	0	1168.109985
0.84704786	3.30789328	6.36131191	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.7852369	1.43405795	0.88192771	18632.62438	0	0	0	0	0	0	100	100	0	1805	1252	1439	515	36	4	100	100	5050	0	0.04082713	91.05851746	97.54868317	0.81333333	0	1038.6	14.97000027	38.45000076	218.5899963	441.3099976	192.7799988	0	1168.109985
0.84710572	3.32530212	6.36161852	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.80610734	1.43586278	0.88192771	18637.23156	0	0	0	0	0	0	100	100	0	1805	1252	1439	515	36	4	100	100	5050	0	0.0419023	90.83338928	97.37463379	0.81333333	0	1038.6	14.92000008	38.20000076	216.3500061	439.2200012	198.5399933	0	1116.910034
0.84716358	3.30683017	6.36116552	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.80610734	1.43586278	0.88192771	18640.89732	0	0	0	0	0	0	100	100	0	1820	1244	1424	516	36	3	100	100	5043	0	0.0419023	90.83338928	97.42775726	0.81333333	0	1038.6	14.92000008	38.20000076	216.3500061	439.2200012	198.5399933	0	1116.910034
0.84722144	3.34880614	6.36127329	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.82229847	1.43337655	0.88192771	18645.50291	0	0	0	0	0	0	100	100	0	1820	1244	1424	516	36	3	100	100	5043	0	0.0419023	90.83338928	97.49215698	0.81333333	0	1038.6	14.92000008	38.20000076	216.3500061	439.2200012	198.5399933	0	1116.910034
0.84727932	3.32317495	6.36129093	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.82229847	1.43337655	0.88192771	18650.11009	0	0	0	0	0	0	100	100	0	1820	1244	1424	516	36	3	100	100	5043	0	0.0419023	90.83338928	97.46477509	0.81333333	0	1038.6	14.92000008	38.20000076	216.3500061	439.2200012	198.5399933	0	1116.910034
0.8473372	3.33725166	6.36162376	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.80615824	1.43009889	0.88192771	18654.71727	0	0	0	0	0	0	100	100	0	1820	1244	1424	516	36	3	100	100	5043	0	0.04122916	90.97426605	97.53029633	0.81333333	0	1038.5	14.92000008	38.20000076	216.3500061	439.2200012	198.5399933	0	1116.910034
0.84739506	3.29535222	6.36110449	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.80615824	1.43009889	0.88192771	18662.58845	0	0	0	0	0	0	100	100	0	1820	1244	1424	516	36	3	100	100	5043	0	0.04122916	90.97426605	97.66445923	0.81333333	0	1038.5	15.05000019	38.54999924	219.3899994	428.6300049	205.3200073	0	1065.469971
0.84745294	3.333637	6.36168194	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.80615824	1.43009889	0.88192771	18667.00375	0	0	0	0	0	0	100	100	0	1814	1251	1424	502	37	3	100	100	5032	0	0.04142756	90.932724	97.61079407	0.81333333	0	1038.5	15.05000019	38.54999924	219.3899994	428.6300049	205.3200073	0	1065.469971
0.8475108	3.33653498	6.36192417	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.80615824	1.43009889	0.88192771	18671.22916	0	0	0	0	0	0	100	100	0	1814	1251	1424	502	37	3	100	100	5032	0	0.04142756	90.932724	97.64681244	0.81333333	0	1038.5	15.05000019	38.54999924	219.3899994	428.6300049	205.3200073	0	1065.469971
0.84756869	3.2927506	6.36115456	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76286864	1.42989969	0.88192771	18675.46657	0	0	0	0	0	0	100	100	0	1814	1251	1424	502	37	3	100	100	5032	0	0.04142756	90.932724	97.70082855	0.81333333	0	1038.5	15.05000019	38.54999924	219.3899994	428.6300049	205.3200073	0	1065.469971
0.84762655	3.32084084	6.36208916	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76286864	1.42989969	0.88192771	18680.07399	0	0	0	0	0	0	100	100	0	1814	1251	1424	502	37	3	100	100	5032	0	0.04064754	91.09617615	97.58728027	0.81333333	0	1038.4	15.05000019	38.54999924	219.3899994	428.6300049	205.3200073	0	1065.469971
0.84768442	3.30966258	6.36153841	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76672727	1.42967451	0.88192771	18684.28063	0	0	0	0	0	0	100	100	0	1814	1251	1424	502	37	3	100	100	5032	0	0.04064754	91.09617615	97.58753999	0.81333333	0	1038.4	15.05000019	38.54999924	219.3899994	428.6300049	205.3200073	0	1065.469971
0.8477423	3.2790935	6.36114883	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76672727	1.42609823	0.88192771	18688.71191	0	0	0	0	0	0	100	100	0	1832	1252	1428	508	36	3	100	100	5059	0	0.04106266	91.00914764	97.57346344	0.81333333	0	1038.4	15.19999981	38.38000107	217.6799927	430.8800049	190.1600037	0	1078.209961
0.84780016	3.30669808	6.36222124	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76672727	1.42609823	0.88192771	18697.15874	0	0	0	0	0	0	100	100	0	1832	1252	1428	508	36	3	100	100	5059	0	0.04090634	91.04190826	97.53656769	0.81333333	0	1038.4	15.19999981	38.38000107	217.6799927	430.8800049	190.1600037	0	1078.209961
0.84785804	3.25337172	6.36117554	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.13881886	1.42609823	0.88192771	18701.38215	0	0	0	0	0	0	100	100	0	1832	1252	1428	508	36	3	100	100	5059	0	0.04090634	91.04190826	97.62077332	0.81333333	0	1038.3	15.19999981	38.38000107	217.6799927	430.8800049	190.1600037	0	1078.209961
0.8479159	3.29513454	6.36154461	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.13881886	1.42609823	0.88192771	18705.60557	0	0	0	0	0	0	100	100	0	1832	1252	1428	508	36	3	100	100	5059	0.00062714	0.04134608	90.94978333	97.71324921	0.81333333	0	1038.3	15.19999981	38.38000107	217.6799927	430.8800049	190.1600037	0	1078.209961
0.84797378	3.27654886	6.36168194	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.33678782	1.42681003	0.88192771	18710.01911	0	0	0	0	0	0	100	100	0	1832	1252	1428	508	36	3	100	100	5059	0.00062714	0.04134608	90.94978333	97.75421906	0.81333333	0	1038.3	15.19999981	38.38000107	217.6799927	430.8800049	190.1600037	0	1078.209961
0.84803164	3.28985763	6.36107874	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.33678782	1.42681003	0.88192771	18714.24252	0	0	0	0	0	0	100	100	0	1822	1252	1428	519	41	4	100	100	5066	0.00062714	0.04134608	90.94978333	97.7986908	0.81333333	0	1038.3	15.11999989	38.16999817	217.3099976	444.1199951	220.1600037	0	1132.560059
0.84808952	3.28533626	6.36165476	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.22500765	1.42681003	0.88192771	18718.48193	0	0	0	0	0	0	100	100	0	1822	1252	1428	519	41	4	100	100	5066	0	0.04106312	91.00905609	97.80910492	0.81333333	0	1038.2	15.11999989	38.16999817	217.3099976	444.1199951	220.1600037	0	1132.560059
0.84814738	3.2703414	6.36075115	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.22500765	1.42447174	0.88192771	18726.93094	0	0	0	0	0	0	100	100	0	1822	1252	1428	519	41	4	100	100	5066	0	0.04121049	90.97817993	97.61421967	0.81333333	0	1038.2	15.11999989	38.16999817	217.3099976	444.1199951	220.1600037	0	1132.560059
0.84820526	3.3690877	6.36128807	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.14323795	1.42761981	0.88192771	18732.28966	0	0	0	0	0	0	100	100	0	1822	1252	1428	519	41	4	100	100	5066	0	0.04121049	90.97817993	97.70309448	0.81333333	0	1038.2	15.11999989	38.16999817	217.3099976	444.1199951	220.1600037	0	1132.560059
0.84826312	3.3195405	6.3605032	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.14323795	1.42761981	0.88192771	18736.14364	0	0	0	0	0	0	100	100	0	1822	1252	1428	519	41	4	100	100	5066	0	0.04121049	90.97817993	97.85749999	0.81333333	0	1038.2	15.11999989	38.16999817	217.3099976	444.1199951	220.1600037	0	1132.560059
0.848321	3.26894784	6.3618412	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.05464911	1.42936444	0.88192771	18740.17718	0	0	0	0	0	0	100	100	0	1802	1237	1426	506	41	5	100	100	5018	0	0.04084636	91.05448151	97.68300629	0.81333333	0	1038.2	14.94999981	37.95000076	216.199997	433.4599915	227.2700043	0	1294.310059
0.84837886	3.3017683	6.36066914	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.05464911	1.42936444	0.88192771	18744.40059	0	0	0	0	0	0	100	100	0	1802	1237	1426	506	41	5	100	100	5018	0	0.04084636	91.05448151	97.58313751	0.81333333	0	1038.1	14.94999981	37.95000076	216.199997	433.4599915	227.2700043	0	1294.310059
0.84843674	3.27884531	6.36103725	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.02605832	1.42936444	0.88192771	18748.622	0	0	0	0	0	0	100	100	0	1802	1237	1426	506	41	5	100	100	5018	0	0.04243435	90.72219086	97.62093353	0.81333333	0	1038.1	14.94999981	37.95000076	216.199997	433.4599915	227.2700043	0	1294.310059
0.8484946	3.28438687	6.36117887	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	1.02605832	1.42936444	0.88192771	18757.45286	0	0	0	0	0	0	100	100	0	1802	1237	1426	506	41	5	100	100	5018	0	0.04243435	90.72219086	97.70717621	0.81333333	0	1038.1	14.94999981	37.95000076	216.199997	433.4599915	227.2700043	0	1294.310059
0.84855247	3.28167391	6.36128902	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.97587037	1.42936999	0.88192771	18761.48339	0	0	0	0	0	0	100	100	0	1802	1237	1426	506	41	5	100	100	5018	0	0.04119718	90.98097229	97.61958313	0.81333333	0	1038	14.85999966	37.95999908	215.3200073	446.8599854	241.949997	0	1179.800049
0.84861036	3.29082108	6.36104393	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.97587037	1.42936999	0.88192771	18766.09257	0	0	0	0	0	0	100	100	0	1813	1235	1413	521	42	4	100	100	5027	0	0.04119718	90.98097229	97.79101562	0.81333333	0	1038	14.85999966	37.95999908	215.3200073	446.8599854	241.949997	0	1179.800049
0.84866822	3.33041072	6.36132956	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.93807304	1.43154871	0.88192771	18770.90783	0	0	0	0	0	0	100	100	0	1813	1235	1413	521	42	4	100	100	5027	0	0.04119718	90.98097229	97.67565155	0.81333333	0	1038	14.85999966	37.95999908	215.3200073	446.8599854	241.949997	0	1179.800049
0.8487261	3.2977767	6.36141634	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.93807304	1.43154871	0.88192771	18774.74548	0	0	0	0	0	0	100	100	0	1813	1235	1413	521	42	4	100	100	5027	0	0.04243327	90.72241211	97.75113678	0.81333333	0	1038	14.85999966	37.95999908	215.3200073	446.8599854	241.949997	0	1179.800049
0.84878398	3.31789207	6.36133146	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.92286396	1.4283309	0.88192771	18778.97089	0	0	0	0	0	0	100	100	0	1813	1235	1413	521	42	4	100	100	5027	0	0.04243327	90.72241211	97.58414459	0.81333333	0	1038	14.85999966	37.95999908	215.3200073	446.8599854	241.949997	0	1179.800049
0.84884184	3.30281425	6.36159277	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.92286396	1.4283309	0.88192771	18787.41586	0	0	0	0	0	0	100	100	0	1807	1239	1427	512	39	4	100	100	5027	0	0.04182974	90.84856415	97.647995	0.81333333	0	1038	14.85999966	37.95999908	215.3200073	446.8599854	241.949997	0	1179.800049
0.8488997	3.27751613	6.36150074	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.88648975	1.42731285	0.88192771	18791.63928	0	0	0	0	0	0	100	100	0	1807	1239	1427	512	39	4	100	100	5027	0	0.04182974	90.84856415	97.70881653	0.81333333	0	1037.9	15	38.09999847	216.699997	439.4400024	200.449997	0	1078.390015
0.84895758	3.25170851	6.3610239	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.88648975	1.42731285	0.88192771	18796.05674	0	0	0	0	0	0	100	100	0	1807	1239	1427	512	39	4	100	100	5027	0	0.04215838	90.77985382	97.53554535	0.81333333	0	1037.9	15	38.09999847	216.699997	439.4400024	200.449997	0	1078.390015
0.84901544	3.29005885	6.36141777	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.89067268	1.4261874	0.88192771	18800.47004	0	0	0	0	0	0	100	100	0	1807	1239	1427	512	39	4	100	100	5027	0	0.04215838	90.77985382	97.42501068	0.81333333	0	1037.9	15	38.09999847	216.699997	439.4400024	200.449997	0	1078.390015
0.84907332	3.29312778	6.36135054	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.89067268	1.4261874	0.88192771	18804.50157	0	0	0	0	0	0	100	100	0	1807	1239	1427	512	39	4	100	100	5027	0	0.04215838	90.77985382	97.3252182	0.81333333	0	1037.8	15	38.09999847	216.699997	439.4400024	200.449997	0	1078.390015
0.8491312	3.28587532	6.36194801	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.86625218	1.42632246	0.88192771	18808.93286	0	0	0	0	0	0	100	100	0	1807	1239	1427	512	39	4	100	100	5027	0	0.04136954	90.94487	97.4161377	0.81333333	0	1037.8	15	38.09999847	216.699997	439.4400024	200.449997	0	1078.390015
0.84918906	3.30354762	6.36138153	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.86625218	1.42632246	0.88192771	18813.13828	0	0	0	0	0	0	100	100	0	1811	1231	1414	506	40	4	100	100	5007	0	0.04136954	90.94487	97.34001923	0.81333333	0	1037.8	15.02999973	37.90000153	214.6199951	434.9700012	216.3999939	0	1206.290039
0.84924694	3.2512815	6.36092901	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.86625218	1.434232	0.88192771	18821.79498	0	0	0	0	0	0	100	100	0	1811	1231	1414	506	40	4	100	100	5007	0	0.0423354	90.74285889	97.17811584	0.81333333	0	1037.8	15.02999973	37.90000153	214.6199951	434.9700012	216.3999939	0	1206.290039
0.8493048	3.32405257	6.36167383	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.86625218	1.434232	0.88192771	18826.0184	0	0	0	0	0	0	100	100	0	1811	1231	1414	506	40	4	100	100	5007	0	0.0423354	90.74285889	97.15962982	0.81333333	0	1037.8	15.02999973	37.90000153	214.6199951	434.9700012	216.3999939	0	1206.290039
0.84936268	3.31044006	6.3620863	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.81501436	1.42984045	0.88192771	18830.4337	0	0	0	0	0	0	100	100	0	1811	1231	1414	506	40	4	100	100	5007	0	0.0423354	90.74285889	97.0963974	0.81333333	0	1037.8	15.02999973	37.90000153	214.6199951	434.9700012	216.3999939	0	1206.290039
0.84942054	3.30607057	6.36157179	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.81501436	1.42984045	0.88192771	18834.65527	0	0	0	0	0	0	100	100	0	1811	1231	1414	506	40	4	100	100	5007	0	0.04062817	91.10023499	97.1400528	0.81333333	0	1037.8	15.02999973	37.90000153	214.6199951	434.9700012	216.3999939	0	1206.290039
0.84947842	3.26092958	6.36129808	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.82524854	1.42853332	0.88192771	18839.07256	0	0	0	0	0	0	100	100	0	1811	1232	1436	512	41	3	100	100	5036	0	0.04062817	91.10023499	97.21765137	0.81333333	0	1037.7	15.02000046	38.13000107	218.1799927	436.1499939	225.7700043	0	1275.410034
0.84953628	3.25096488	6.36177063	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.82524854	1.42853332	0.88192771	18843.29398	0	0	0	0	0	0	100	100	0	1811	1232	1436	512	41	3	100	100	5036	0	0.03951946	91.33307648	97.17562103	0.81333333	0	1037.7	15.02000046	38.13000107	218.1799927	436.1499939	225.7700043	0	1275.410034
0.84959415	3.28904486	6.36172295	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.84598017	1.42591536	0.88192771	18852.1438	0	0	0	0	0	0	100	100	0	1811	1232	1436	512	41	3	100	100	5036	0	0.03951946	91.33307648	97.17712402	0.81333333	0	1037.7	15.02000046	38.13000107	218.1799927	436.1499939	225.7700043	0	1275.410034
0.84965202	3.30062914	6.36151218	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.84392744	1.42708516	0.88192771	18855.98245	0	0	0	0	0	0	100	100	0	1811	1232	1436	512	41	3	100	100	5036	0	0.04186114	90.84199524	97.1512146	0.81333333	0	1037.6	15.02000046	38.13000107	218.1799927	436.1499939	225.7700043	0	1275.410034
