Day fraction since midnight on 1/29/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Large Scale ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()
0.65184909	25.84580803	6.9964304	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.3750608	8.09850788	0.84820394	4203.557817	4548	3009	3527	1978	473	65	99	100	13601	3030	1552	1318	622	159	31	98	100	6714	0.04089376	0.05293969	88.55423737	99.14096832	3267.2	0.81333333	0	891.6
0.65190699	25.7711277	6.99645567	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.3750608	8.09850788	0.84820394	4206.053309	4548	3009	3527	1978	473	65	99	100	13601	3030	1552	1318	622	159	31	98	100	6714	0.04089376	0.05293969	88.55423737	99.08926392	3267	0.81333333	0	891.5
0.65196485	25.82978439	6.99657965	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.35373163	8.18563652	0.84820394	4210.468648	4522	3038	3559	1958	473	64	99	100	13617	3030	1552	1318	622	159	31	98	100	6714	0.04064672	0.05396196	88.34606171	99.04983521	3267	0.81333333	0	891.6
0.6520227	25.87657928	6.99646997	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.35373163	8.18563652	0.84820394	4219.107444	4522	3038	3559	1958	473	64	99	100	13617	3030	1552	1318	622	159	31	98	100	6714	0.03655431	0.0524389	88.65640259	98.95957947	3267	0.81333333	0	891.5
0.65208058	25.78880692	6.99645472	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.46878934	8.05538177	0.84820394	4223.330048	4525	3009	3566	1981	475	70	99	100	13629	3030	1552	1318	622	159	31	98	100	6714	0.03655431	0.0524389	88.65640259	98.95378113	3267	0.81333333	0	891.5
0.65213845	25.80164337	6.99642086	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.35326099	8.05538177	0.84820394	4227.570494	4525	3009	3566	1981	475	70	99	100	13629	2925	1477	1271	607	159	28	98	100	6470	0.03901081	0.05374189	88.39083862	98.93572235	3267	0.81333333	0	891.4
0.65219634	25.87571144	6.99627209	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.35326099	8.06707764	0.84820394	4231.984833	4525	3009	3566	1981	475	70	99	100	13629	2925	1477	1271	607	159	28	98	100	6470	0.03901081	0.05374189	88.39083862	98.93152618	3267	0.81333333	0	891.4
0.6522542	25.86795616	6.9962039	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.26783919	8.06707764	0.84820394	4236.400174	4525	3009	3566	1981	475	70	99	100	13629	2925	1477	1271	607	159	28	98	100	6470	0.04038974	0.05387136	88.36449432	98.89531708	3267	0.81333333	0	891.4
0.65231207	25.83753586	6.9963603	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.26783919	8.06707764	0.84820394	4240.62263	4526	3029	3521	1997	475	63	99	100	13616	2925	1477	1271	607	159	28	98	100	6470	0.04038974	0.05387136	88.36449432	98.65621185	3267	0.81333333	0	891.4
0.65236993	25.85295868	6.99632406	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.1621325	8.06707764	0.84820394	4249.261424	4526	3029	3521	1997	475	63	99	100	13616	2925	1477	1271	607	159	28	98	100	6470	0.03815506	0.05363289	88.4130249	98.63938904	3267	0.81333333	0	891.4
0.65242781	25.85437012	6.99638844	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.1621325	8.09910583	0.84820394	4253.48488	4529	3017	3556	1962	473	67	99	100	13605	2898	1448	1244	603	161	28	98	100	6384	0.03815506	0.05363289	88.4130249	98.60002136	3267	0.81333333	0	891.3
0.65248569	25.82419205	6.99630928	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.27203965	8.05651379	0.84820394	4257.708334	4529	3017	3556	1962	473	67	99	100	13605	2898	1448	1244	603	161	28	98	100	6384	0.03815506	0.05363289	88.4130249	98.64118958	3267	0.81333333	0	891.3
0.65254355	25.84544563	6.99639034	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.27203965	8.05651379	0.84820394	4262.701325	4529	3017	3556	1962	473	67	99	100	13605	2898	1448	1244	603	161	28	98	100	6384	0.03819516	0.05418274	88.30117035	98.51932526	3267	0.81333333	0	891.3
0.65260143	25.85136795	6.996346	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.11320496	8.04928112	0.84820394	4266.34913	4529	3017	3556	1962	473	67	99	100	13605	2898	1448	1244	603	161	28	98	100	6384	0.03819516	0.05418274	88.30117035	98.47996521	3267	0.81333333	0	891.3
0.6526593	25.85335922	6.99645185	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.11320496	8.04928112	0.84820394	4270.778459	4501	3035	3536	1987	485	67	99	100	13614	2898	1448	1244	603	161	28	98	100	6384	0.03873003	0.05390207	88.35824585	98.34903717	3267	0.81333333	0	891.2
0.65271716	25.79999352	6.99629498	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.23128533	8.03879642	0.84820394	4279.608138	4501	3035	3536	1987	485	67	99	100	13614	2915	1431	1228	592	150	28	98	100	6346	0.04142709	0.05561075	88.01133728	98.28250885	3267	0.81333333	0	891.2
0.65277504	25.83419418	6.99640179	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.23128533	8.03879642	0.84820394	4283.447824	4516	3023	3547	1972	469	68	99	100	13599	2915	1431	1228	592	150	28	98	100	6346	0.04142709	0.05561075	88.01133728	98.21104431	3267	0.81333333	0	891.2
0.6528329	25.8336544	6.99645138	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.11792231	8.11686325	0.84820394	4288.055048	4516	3023	3547	1972	469	68	99	100	13599	2915	1431	1228	592	150	28	98	100	6346	0.03860894	0.05420678	88.29627991	98.19991302	3267	0.81333333	0	891.2
0.65289078	25.78639793	6.99645042	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.11792231	8.11686325	0.84820394	4292.088618	4516	3023	3547	1972	469	68	99	100	13599	2915	1431	1228	592	150	28	98	100	6346	0.03860894	0.05420678	88.29627991	98.28577423	3267	0.81333333	0	891.1
0.65294864	25.85156441	6.99632978	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.08437562	8.10780144	0.84820394	4296.312074	4516	3023	3547	1972	469	68	99	100	13599	2915	1431	1228	592	150	28	98	100	6346	0.03453099	0.05159096	88.82964325	98.31970215	3267	0.81333333	0	891.1
0.65300652	25.86559868	6.99656105	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.08437562	8.10780144	0.84820394	4300.727414	4544	3022	3539	1972	476	66	99	100	13622	2915	1431	1228	592	150	28	98	100	6346	0.03453099	0.05159096	88.82964325	98.33114624	3267	0.81333333	0	891.1
0.65306438	25.77350235	6.99639845	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.10420322	8.1137886	0.84820394	4309.190313	4544	3022	3539	1972	476	66	99	100	13622	2858	1405	1198	571	149	31	98	100	6214	0.03737342	0.05390172	88.35831451	98.4958725	3267	0.81333333	0	891.1
0.65312225	25.81629753	6.99653101	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.10420322	8.1137886	0.84820394	4313.41077	4489	3042	3537	1965	481	71	99	100	13587	2858	1405	1198	571	149	31	98	100	6214	0.03737342	0.05390172	88.35831451	98.71266174	3267	0.81333333	0	891.1
0.65318013	25.81835556	6.99630499	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.08914399	8.07504463	0.84820394	4318.403762	4489	3042	3537	1965	481	71	99	100	13587	2858	1405	1198	571	149	31	98	100	6214	0.03717542	0.05346695	88.44680786	98.68869781	3267	0.81333333	0	891.1
0.653238	25.84585762	6.99660254	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.08914399	8.07504463	0.84820394	4322.820101	4489	3042	3537	1965	481	71	99	100	13587	2858	1405	1198	571	149	31	98	100	6214	0.03717542	0.05346695	88.44680786	98.93989563	3267	0.81333333	0	891
0.65329589	25.85424232	6.99633074	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.10355616	8.10973549	0.84820394	4326.465905	4489	3042	3537	1965	481	71	99	100	13587	2829	1376	1191	550	143	27	98	100	6118	0.03717542	0.05346695	88.44680786	98.98305511	3267	0.81333333	0	891
0.65335374	25.83403397	6.99651003	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.10355616	8.10973549	0.84820394	4331.073129	4499	3036	3573	1991	480	68	99	100	13650	2829	1376	1191	550	143	27	98	100	6118	0.03618294	0.05410845	88.31626892	99.14640045	3267	0.81333333	0	891
0.65341161	25.85756493	6.99641609	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.03900242	8.17560196	0.84820394	4339.327156	4499	3036	3573	1991	480	68	99	100	13650	2829	1376	1191	550	143	27	98	100	6118	0.03618294	0.05410845	88.31626892	99.11283875	3267	0.81333333	0	890.9
0.6534695	25.87659645	6.99628878	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.03900242	8.17560196	0.84820394	4343.744493	4538	3033	3511	1958	469	62	99	100	13574	2829	1376	1191	550	143	27	98	100	6118	0.03537332	0.05248831	88.64631653	99.26351166	3267	0.81333333	0	890.9
0.65352736	25.82828903	6.99640703	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.99009633	8.17560196	0.84820394	4347.96595	4538	3033	3511	1958	469	62	99	100	13574	2829	1376	1191	550	143	27	98	100	6118	0.03537332	0.05248831	88.64631653	99.27940369	3267.2	0.81333333	0	890.9
0.65358523	25.80904961	6.99624634	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.99009633	8.17560196	0.84820394	4352.190404	4538	3033	3511	1958	469	62	99	100	13574	2740	1337	1160	537	137	26	98	100	5939	0.03921026	0.0531389	88.51363373	99.2832489	3267	0.81333333	0	890.9
0.65364311	25.80308723	6.99636698	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.00860882	8.08026886	0.84820394	4356.989512	4538	3033	3511	1958	469	62	99	100	13574	2740	1337	1160	537	137	26	98	100	5939	0.03921026	0.0531389	88.51363373	99.14299011	3267	0.81333333	0	890.8
0.65370097	25.87918282	6.99640512	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.00860882	8.08026886	0.84820394	4360.845189	4540	3046	3567	1976	481	66	99	100	13678	2740	1337	1160	537	137	26	98	100	5939	0.03921026	0.0531389	88.51363373	98.9858017	3267	0.81333333	0	890.8
0.65375885	25.8702755	6.99642038	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.92151284	8.11443138	0.84820394	4369.481986	4540	3046	3567	1976	481	66	99	100	13678	2740	1337	1160	537	137	26	98	100	5939	0.03542773	0.05184132	88.77845764	99.01173401	3267	0.81333333	0	890.8
0.65381671	25.86894035	6.99633217	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.92151284	8.11443138	0.84820394	4374.091208	4547	3017	3550	1965	475	65	99	100	13623	2740	1337	1160	537	137	26	98	100	5939	0.03673812	0.05323385	88.49428558	98.90345764	3267	0.81333333	0	890.8
0.65387459	25.83279228	6.99643326	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.96173048	8.08987236	0.84820394	4378.12078	4547	3017	3550	1965	475	65	99	100	13623	2754	1328	1125	539	136	25	98	100	5910	0.03673812	0.05323385	88.49428558	98.98738098	3267	0.81333333	0	890.8
0.65393246	25.81260109	6.99642944	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.96173048	8.08987236	0.84820394	4382.729213	4547	3017	3550	1965	475	65	99	100	13623	2754	1328	1125	539	136	25	98	100	5910	0.0366045	0.05279039	88.58468628	98.91823578	3267.2	0.81333333	0	890.8
0.65399032	25.78503227	6.99654102	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.96173048	8.13582039	0.84820394	4386.762784	4547	3017	3550	1965	475	65	99	100	13623	2754	1328	1125	539	136	25	98	100	5910	0.0366045	0.05279039	88.58468628	98.89602999	3267	0.81333333	0	890.7
0.6540482	25.89296913	6.9963851	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.90695214	8.13582039	0.84820394	4390.984241	4552	3034	3567	2018	477	68	99	100	13719	2754	1328	1125	539	136	25	98	100	5910	0.0366045	0.05279039	88.58468628	99.06562042	3267.2	0.81333333	0	890.7
0.65410607	25.86910629	6.99627399	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.90695214	8.14533043	0.84820394	4399.446141	4552	3034	3567	2018	477	68	99	100	13719	2754	1328	1125	539	136	25	98	100	5910	0.03668766	0.05321828	88.49745941	99.03617859	3267	0.81333333	0	890.7
0.65416394	25.90002441	6.99634695	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.94089556	8.14533043	0.84820394	4404.248247	4518	3019	3609	2031	488	65	99	100	13734	2742	1352	1118	534	135	24	98	100	5907	0.03668766	0.05321828	88.49745941	98.90416718	3267	0.81333333	0	890.7
0.65422181	25.88612938	6.99646235	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.94089556	8.09802818	0.84820394	4408.084936	4518	3019	3609	2031	488	65	99	100	13734	2742	1352	1118	534	135	24	98	100	5907	0.03741584	0.05379755	88.37950897	98.93424225	3267	0.81333333	0	890.6
0.65427969	25.84043884	6.99625635	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.93914151	8.14338017	0.84820394	4412.502274	4518	3019	3609	2031	488	65	99	100	13734	2742	1352	1118	534	135	24	98	100	5907	0.03607254	0.05340338	88.45975494	98.93100739	3267	0.81333333	0	890.6
0.65433755	25.9297123	6.99636412	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.93914151	8.14338017	0.84820394	4417.1075	4518	3019	3609	2031	488	65	99	100	13734	2742	1352	1118	534	135	24	98	100	5907	0.03607254	0.05340338	88.45975494	98.95372009	3267	0.81333333	0	890.6
0.65439542	25.8797226	6.99632788	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.98018217	8.04422283	0.84820394	4421.138071	4512	3035	3570	2020	494	64	99	100	13698	2742	1352	1118	534	135	24	98	100	5907	0.03877529	0.05347081	88.44602203	98.8443985	3267	0.81333333	0	890.5
0.65445329	25.83732224	6.99636602	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.98018217	8.04422283	0.84820394	4429.58598	4512	3035	3570	2020	494	64	99	100	13698	2731	1331	1124	553	140	25	98	100	5906	0.03877529	0.05347081	88.44602203	98.86340332	3267	0.81333333	0	890.5
0.65451119	25.95254707	6.99639416	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.941854	8.10255051	0.84820394	4429.58598	4512	3035	3570	2020	494	64	99	100	13698	2731	1331	1124	553	140	25	98	100	5906	0.03877529	0.05347081	88.44602203	98.80590057	3267	0.81333333	0	890.5
0.65456904	25.88759613	6.99622107	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.941854	8.10255051	0.84820394	4438.225774	4495	3006	3607	2042	483	63	99	100	13699	2731	1331	1124	553	140	25	98	100	5906	0.03778624	0.05240848	88.66261292	98.87492371	3267	0.81333333	0	890.5
0.6546269	25.86333275	6.99634361	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.87758613	8.12953377	0.84820394	4442.655106	4495	3006	3607	2042	483	63	99	100	13699	2731	1331	1124	553	140	25	98	100	5906	0.03778624	0.05240848	88.66261292	98.8470993	3267	0.81333333	0	890.5
0.65468479	25.88939667	6.99642897	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.87758613	8.12953377	0.84820394	4447.072444	4504	3035	3553	2044	478	63	99	100	13681	2731	1331	1124	553	140	25	98	100	5906	0.03684224	0.05177705	88.79159546	98.87577057	3267	0.81333333	0	890.4
0.65474267	25.91703224	6.99646807	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.99225211	8.12953377	0.84820394	4451.293901	4504	3035	3553	2044	478	63	99	100	13681	2731	1331	1124	553	140	25	98	100	5906	0.03684224	0.05177705	88.79159546	98.75596619	3267.2	0.81333333	0	890.4
0.65480053	25.86782837	6.99641991	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.99225211	8.12953377	0.84820394	4455.709239	4504	3035	3553	2044	478	63	99	100	13681	2687	1301	1089	520	131	24	98	100	5751	0.03548536	0.05309813	88.52194214	98.71637726	3267	0.81333333	0	890.4
0.6548584	25.91425896	6.99632645	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.97231936	8.1338768	0.84820394	4464.15515	4525	3009	3535	1979	475	65	99	100	13592	2687	1301	1089	520	131	24	98	100	5751	0.03548536	0.05309813	88.52194214	98.78788757	3267	0.81333333	0	890.4
0.65491628	25.90385056	6.99634314	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.97231936	8.1338768	0.84820394	4468.574487	4525	3009	3535	1979	475	65	99	100	13592	2687	1301	1089	520	131	24	98	100	5751	0.03628668	0.05198733	88.74861908	98.96379089	3267.2	0.81333333	0	890.4
0.65497414	25.81982613	6.9964819	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.796808	8.17629623	0.84820394	4473.179716	4525	3009	3535	1979	475	65	99	100	13592	2687	1301	1089	520	131	24	98	100	5751	0.03628668	0.05198733	88.74861908	98.88471985	3267	0.81333333	0	890.3
0.65503201	25.84247971	6.99636841	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.796808	8.17629623	0.84820394	4477.018401	4525	3009	3535	1979	475	65	99	100	13592	2651	1281	1091	510	130	26	98	100	5690	0.03628668	0.05198733	88.74861908	98.89705658	3267.2	0.81333333	0	890.3
0.65508989	25.93371582	6.99632025	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.96450138	8.0490427	0.84820394	4481.243854	4496	2996	3557	2056	476	62	99	100	13646	2651	1281	1091	510	130	26	98	100	5690	0.03624082	0.05356368	88.42710876	99.06453705	3267	0.81333333	0	890.3
0.65514775	25.72541618	6.99638462	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.96450138	8.0490427	0.84820394	4485.465312	4496	2996	3557	2056	476	62	99	100	13646	2651	1281	1091	510	130	26	98	100	5690	0.03624082	0.05356368	88.42710876	99.13321686	3267.2	0.81333333	0	890.3
0.65520563	25.79792213	6.9963026	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.27460814	8.08807278	0.84820394	4494.122293	4440	2974	3523	1980	466	64	99	100	13450	2651	1281	1091	510	130	26	98	100	5690	0.0365399	0.05298531	88.54493713	99.08059692	3267.2	0.81333333	0	890.2
0.65526349	26.05459023	6.99637175	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.27460814	8.08807278	0.84820394	4498.345746	4440	2974	3523	1980	466	64	99	100	13450	2651	1281	1091	510	130	26	98	100	5690	0.0365399	0.05298531	88.54493713	99.14669037	3267.2	0.81333333	0	890.2
0.65532136	25.97829819	6.99662971	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.89844584	8.09626293	0.84820394	4503.717506	4440	2974	3523	1980	466	64	99	100	13450	2669	1324	1141	570	159	33	98	100	5898	0.03583429	0.05198558	88.74897766	99.1295929	3267.2	0.81333333	0	890.2
0.65537925	25.89790726	6.9964242	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.89844584	8.09626293	0.84820394	4506.980539	4440	2974	3523	1980	466	64	99	100	13450	2669	1324	1141	570	159	33	98	100	5898	0.03583429	0.05198558	88.74897766	99.02284241	3267	0.81333333	0	890.2
0.65543711	25.84637642	6.99637556	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.91410208	8.1176033	0.84820394	4511.973531	4449	2991	3488	1971	469	66	99	100	13437	2669	1324	1141	570	159	33	98	100	5898	0.03854509	0.05429076	88.27921295	99.15467072	3267.2	0.81333333	0	890.1
0.65549497	25.85246468	6.99633837	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.91410208	8.1176033	0.84820394	4515.619329	4449	2991	3488	1971	469	66	99	100	13437	2669	1324	1141	570	159	33	98	100	5898	0.03854509	0.05429076	88.27921295	99.03800964	3267.2	0.81333333	0	890.1
0.65555285	25.67324066	6.99639463	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.71568227	8.0898838	0.84820394	4524.260293	4482	3006	3540	1983	482	68	99	100	13563	2669	1324	1141	570	159	33	98	100	5898	0.03760612	0.05243054	88.65810394	98.9890213	3267.2	0.81333333	0	890.1
0.65561072	25.99171257	6.99643564	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.71568227	8.0898838	0.84820394	4528.675631	4482	3006	3540	1983	482	68	99	100	13563	2627	1283	1090	524	135	29	98	100	5689	0.03760612	0.05243054	88.65810394	98.88578796	3267	0.81333333	0	890
0.65566858	26.01036453	6.99652815	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.45827055	8.19069099	0.84820394	4533.281853	4482	3006	3540	1983	482	68	99	100	13563	2627	1283	1090	524	135	29	98	100	5689	0.03678831	0.05237536	88.66937256	98.9307785	3267	0.81333333	0	890
0.65572648	25.91425896	6.99646616	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.45827055	8.19069099	0.84820394	4537.328412	4473	2982	3552	2018	489	68	99	100	13585	2627	1283	1090	524	135	29	98	100	5689	0.03678831	0.05237536	88.66937256	98.87505341	3267	0.81333333	0	890
0.65578435	25.93538284	6.99651051	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.25710678	8.23322582	0.84820394	4541.552865	4473	2982	3552	2018	489	68	99	100	13585	2627	1283	1090	524	135	29	98	100	5689	0.03678831	0.05237536	88.66937256	98.85439301	3267	0.81333333	0	890
0.65584221	25.86284828	6.99618196	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.03814936	8.23322582	0.84820394	4545.776319	4473	2982	3552	2018	489	68	99	100	13585	2627	1283	1090	524	135	29	98	100	5689	0.03825663	0.05233232	88.67815399	98.76345062	3267	0.81333333	0	890
0.65590008	25.83210754	6.99641418	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	3.03814936	8.1809454	0.84820394	4554.414109	4477	3017	3540	1995	484	66	99	100	13581	2571	1241	1032	494	122	23	98	100	5485	0.03619725	0.05205822	88.73413849	98.76091003	3267	0.81333333	0	890
0.65595795	25.6134758	6.99635506	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.94595361	8.1809454	0.84820394	4558.830445	4477	3017	3540	1995	484	66	99	100	13581	2571	1241	1032	494	122	23	98	100	5485	0.03756208	0.05158222	88.83143616	98.74864197	3267	0.81333333	0	889.9
0.65601583	25.95172119	6.99637699	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.94595361	8.23504639	0.84820394	4563.051901	4477	3017	3540	1995	484	66	99	100	13581	2571	1241	1032	494	122	23	98	100	5485	0.03756208	0.05158222	88.83143616	98.63542938	3267	0.81333333	0	889.9
0.65607369	25.99972153	6.99637985	1.175	76.18257261	61.25561798	20.14925373	19.11801242	14.14507772	3.6345	6.12	1.2655	0	0.0455	2.86207819	8.21401596	0.84820394	4567.275352	4477	3009	3548	2011	489	69	99	100	13606	2571	1241	1032	494	122	23	98	100	5485	0.03756208	0.05158222	88.83143616	98.52377319	3267	0.81333333	0	889.9
