Day fraction since midnight on 2/1/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Large Scale ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()
0.20906087	11.33286858	6.99794197	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.72658038	7.14917755	0.84820394	4178.73887	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02098301	0.04915254	89.32974243	44.51395798	0	0.81333333	0	247.9
0.20911456	11.31602573	6.99790525	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.68982434	7.23869562	0.84820394	4189.120522	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02295269	0.05091527	88.96794128	44.52222824	0	0.81333333	0	248
0.20918084	11.37993813	6.99795628	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.68982434	7.23869562	0.84820394	4189.120522	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02295269	0.05091527	88.96794128	44.52222824	0	0.81333333	0	248
0.20923029	11.30488491	6.9978838	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.65490615	7.17185211	0.84820394	4199.486182	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02253039	0.05045058	89.06317902	44.61893463	0	0.81333333	0	247.9
0.20930082	11.336689	6.99786234	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.65490615	7.17185211	0.84820394	4199.486182	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02253039	0.05045058	89.06317902	44.61893463	0	0.81333333	0	247.9
0.20934603	11.3487978	6.99795246	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.64002466	6.92607355	0.84820394	4209.850843	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0220908	0.04989707	89.17675018	44.65085983	0	0.81333333	0	247.9
0.209421	11.3903017	6.99776888	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.64002466	6.92607355	0.84820394	4209.850843	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0220908	0.04989707	89.17675018	44.65085983	0	0.81333333	0	247.9
0.20946177	11.36820889	6.99772882	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.62975776	6.71231413	0.84820394	4220.218503	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0220244	0.04987019	89.18226624	44.75864029	0	0.81333333	0	247.9
0.20954135	11.35989571	6.99781895	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.66832638	6.64341164	0.84820394	4230.600154	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0220244	0.04987019	89.18226624	45.48699188	0	0.81333333	0	247.9
0.20966097	11.30805016	6.99796963	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.66832638	6.64341164	0.84820394	4230.600154	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0220244	0.04987019	89.18226624	45.48699188	0	0.81333333	0	247.9
0.20969325	11.34417343	6.9980731	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.57435608	6.81473684	0.84820394	4240.967813	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02147539	0.04943908	89.27082825	45.39626312	0	0.81333333	0	247.9
0.20978095	11.43807125	6.99788952	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.57435608	6.81473684	0.84820394	4240.967813	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02147539	0.04943908	89.27082825	45.39626312	0	0.81333333	0	247.9
0.20980901	11.40483284	6.99772596	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.55194843	6.56407928	0.84820394	4251.335474	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02133394	0.04904863	89.35111237	45.36034012	0	0.81333333	0	248
0.2099011	11.37055969	6.99784231	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.55194843	6.56407928	0.84820394	4251.335474	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02133394	0.04904863	89.35111237	45.36034012	0	0.81333333	0	248
0.20992474	11.37572384	6.99784613	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.54614222	6.59917831	0.84820394	4261.699136	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02253166	0.05012119	89.13074493	45.44041061	0	0.81333333	0	247.9
0.21002111	11.36412811	6.99793196	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.54614222	6.59917831	0.84820394	4261.699136	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02253166	0.05012119	89.13074493	45.44041061	0	0.81333333	0	247.9
0.2100405	11.3651123	6.99784565	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53259945	6.61155558	0.84820394	4272.080788	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02211713	0.04965531	89.22640228	45.33244705	0	0.81333333	0	248
0.21014108	11.35300159	6.99784327	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53259945	6.61155558	0.84820394	4272.080788	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02211713	0.04965531	89.22640228	45.33244705	0	0.81333333	0	248
0.21015621	11.34000587	6.99779797	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.51528907	6.61155558	0.84820394	4282.449445	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0223664	0.04987948	89.18035889	45.24356461	0	0.81333333	0	247.9
0.21026127	11.35962963	6.997962	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.4935168	6.46664715	0.84820394	4292.817104	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02250139	0.05008297	89.13858795	45.42237091	0	0.81333333	0	247.9
0.21038122	11.35083103	6.99786568	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.4935168	6.46664715	0.84820394	4292.817104	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02250139	0.05008297	89.13858795	45.42237091	0	0.81333333	0	247.9
0.21038769	11.35128307	6.99788857	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50839937	6.36632967	0.84820394	4303.180768	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02194966	0.04978525	89.19970703	45.76578522	0	0.81333333	0	247.9
0.21050119	11.35656357	6.99795008	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50839937	6.36632967	0.84820394	4303.180768	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02194966	0.04978525	89.19970703	45.76578522	0	0.81333333	0	247.9
0.21050346	11.36230087	6.99795151	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.51465571	6.44933796	0.84820394	4313.56242	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02232724	0.05030556	89.0929184	46.13811111	0	0.81333333	0	247.9
0.21062118	11.33759117	6.99794245	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.51465571	6.44933796	0.84820394	4313.56242	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02232724	0.05030556	89.0929184	46.13811111	0	0.81333333	0	247.9
0.21067705	11.37120724	6.99777222	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.56690836	6.56803513	0.84820394	4323.930077	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02127631	0.04900645	89.35979462	46.53735733	0	0.81333333	0	247.9
0.21074118	11.31246376	6.99783897	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.56690836	6.56803513	0.84820394	4323.930077	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02127631	0.04900645	89.35979462	46.53735733	0	0.81333333	0	247.9
0.21079279	11.33507538	6.99782419	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.52635932	6.61360836	0.84820394	4334.295739	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02135624	0.04996379	89.16304779	46.83911514	0	0.81333333	0	248
0.21086134	11.34403992	6.99779081	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.52635932	6.61360836	0.84820394	4334.295739	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02135624	0.04996379	89.16304779	46.83911514	0	0.81333333	0	248
0.21090853	11.38762665	6.99775648	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50086975	6.75532341	0.84820394	4344.665398	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02127064	0.04919845	89.32029724	47.05130005	0	0.81333333	0	247.9
0.21098152	11.35056019	6.99787331	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.49837911	6.56370592	0.84820394	4355.047046	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02230324	0.0499455	89.16680908	47.05130005	0	0.81333333	0	247.9
0.21110128	11.33010292	6.99775124	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.49837911	6.56370592	0.84820394	4355.047046	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02230324	0.0499455	89.16680908	47.05130005	0	0.81333333	0	247.9
0.21114001	11.34521294	6.99789476	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50541186	6.65076017	0.84820394	4365.410707	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02152785	0.05003546	89.14833832	46.84969711	0	0.81333333	0	247.9
0.21122127	11.3533535	6.99777937	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50541186	6.65076017	0.84820394	4365.410707	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02152785	0.05003546	89.14833832	46.84969711	0	0.81333333	0	247.9
0.21125579	11.35948944	6.99773359	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53461206	6.58299732	0.84820394	4375.776367	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02233334	0.05009493	89.13613129	47.1676712	0	0.81333333	0	248
0.21134145	11.34017754	6.99776697	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53461206	6.58299732	0.84820394	4375.776367	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02233334	0.05009493	89.13613129	47.1676712	0	0.81333333	0	248
0.2113715	11.33983517	6.9978714	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50659525	6.58299732	0.84820394	4386.145027	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02215814	0.04993551	89.16885376	47.3272934	0	0.81333333	0	248
0.2114614	11.36783791	6.99766159	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50659525	6.58299732	0.84820394	4386.145027	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02215814	0.04993551	89.16885376	47.3272934	0	0.81333333	0	248
0.21148725	11.38034821	6.99769592	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50752437	6.53926802	0.84820394	4396.528674	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0217592	0.04960616	89.23649597	47.53376389	0	0.81333333	0	247.9
0.21158138	11.35866928	6.99790907	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50752437	6.53926802	0.84820394	4396.528674	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0217592	0.04960616	89.23649597	47.53376389	0	0.81333333	0	247.9
0.21160299	11.34176922	6.99792814	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.52028072	6.63808727	0.84820394	4406.891336	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02186145	0.04990496	89.17512512	47.53376389	0	0.81333333	0	247.9
0.21170164	11.34483814	6.99783325	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50562704	6.6074028	0.84820394	4417.258996	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02217598	0.05021404	89.11169434	48.19642639	0	0.81333333	0	247.9
0.21182135	11.36199665	6.99781227	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.50562704	6.6074028	0.84820394	4417.258996	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02217598	0.05021404	89.11169434	48.19642639	0	0.81333333	0	247.9
0.21183447	11.33412838	6.99777269	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53118503	6.7638998	0.84820394	4427.624654	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02222413	0.05025081	89.10414886	48.20762253	0	0.81333333	0	247.9
0.21194151	11.38240337	6.99781609	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53118503	6.7638998	0.84820394	4427.624654	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02222413	0.05025081	89.10414886	48.20762253	0	0.81333333	0	247.9
0.21195021	11.38449764	6.99781942	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53561151	6.7638998	0.84820394	4437.992314	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02262247	0.050212	89.11211395	48.2268219	0	0.81333333	0	247.9
0.21206151	11.35955906	6.99784422	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53561151	6.7638998	0.84820394	4437.992314	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02262247	0.050212	89.11211395	48.2268219	0	0.81333333	0	247.9
0.21206595	11.37209034	6.99785137	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.66736901	6.66428232	0.84820394	4448.373962	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02344823	0.05131201	88.88671112	48.48404694	0	0.81333333	0	247.9
0.21218148	11.3375721	6.99780273	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.66736901	6.66428232	0.84820394	4448.373962	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02344823	0.05131201	88.88671112	48.48404694	0	0.81333333	0	247.9
0.21218169	11.33710766	6.99781275	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.60637844	6.74191952	0.84820394	4458.739623	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02092022	0.04879576	89.40315247	48.66132736	0	0.81333333	0	247.9
0.21230146	11.35469913	6.99789429	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.60637844	6.74191952	0.84820394	4458.739623	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02092022	0.04879576	89.40315247	48.66132736	0	0.81333333	0	247.9
0.2123553	11.37689495	6.99787331	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.62600124	6.64720631	0.84820394	4469.107282	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02163223	0.04932171	89.29495239	48.53697205	0	0.81333333	0	247.9
0.21242169	11.37363338	6.9977231	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.62600124	6.67365456	0.84820394	4479.473939	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02163223	0.04932171	89.29495239	48.59918594	0	0.81333333	0	247.9
0.21254162	11.38195515	6.99785662	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.62600124	6.67365456	0.84820394	4479.473939	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02163223	0.04932171	89.29495239	48.59918594	0	0.81333333	0	247.9
0.2125868	11.36407471	6.9979496	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.56377339	6.79633522	0.84820394	4489.8396	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02194565	0.04997023	89.16172791	48.57638168	0	0.81333333	0	247.9
0.21266158	11.36453629	6.99772215	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.56377339	6.79633522	0.84820394	4489.8396	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02194565	0.04997023	89.16172791	48.57638168	0	0.81333333	0	247.9
0.21270254	11.40755367	6.99779987	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.54080367	6.66346645	0.84820394	4500.22125	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02273987	0.0503957	89.07443237	48.70554733	0	0.81333333	0	247.9
0.21278156	11.38378716	6.99771976	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.54080367	6.66346645	0.84820394	4500.22125	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02273987	0.0503957	89.07443237	48.70554733	0	0.81333333	0	247.9
0.21281828	11.40300751	6.99777317	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.5666064	6.66346645	0.84820394	4510.588908	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02248333	0.05027714	89.09874725	49.1063652	0	0.81333333	0	247.9
0.21290156	11.39629841	6.99771357	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.5666064	6.66346645	0.84820394	4510.588908	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02248333	0.05027714	89.09874725	49.1063652	0	0.81333333	0	247.9
0.21293402	11.34961414	6.99766827	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.57300282	6.65696478	0.84820394	4520.954568	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02211969	0.04988023	89.1802063	49.44638443	0	0.81333333	0	247.9
0.21302174	11.39206409	6.99779987	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.57300282	6.65696478	0.84820394	4520.954568	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02211969	0.04988023	89.1802063	49.44638443	0	0.81333333	0	247.9
0.21304976	11.35766029	6.9979744	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.55209196	6.60263205	0.84820394	4531.320228	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02167333	0.04966634	89.22413635	49.52983475	0	0.81333333	0	247.9
0.21314188	11.41157818	6.9978323	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.54570055	6.62457657	0.84820394	4541.703878	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02233152	0.04997163	89.16143799	49.40290833	0	0.81333333	0	247.9
0.21326169	11.37014008	6.99791956	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.54570055	6.62457657	0.84820394	4541.703878	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02233152	0.04997163	89.16143799	49.40290833	0	0.81333333	0	247.9
0.21328124	11.3481369	6.99789	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53655922	6.62457657	0.84820394	4552.071535	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02233152	0.04997163	89.16143799	49.50695038	0	0.81333333	0	247.9
0.21338166	11.37896061	6.99779129	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.53655922	6.62457657	0.84820394	4552.071535	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02233152	0.04997163	89.16143799	49.50695038	0	0.81333333	0	247.9
0.21339698	11.37148857	6.99776459	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.56481254	6.64879322	0.84820394	4562.435198	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02241999	0.0500297	89.14952087	49.7061882	0	0.81333333	0	247.9
0.21350184	11.40285301	6.99786758	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.56481254	6.64879322	0.84820394	4562.435198	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02241999	0.0500297	89.14952087	49.7061882	0	0.81333333	0	247.9
0.21351271	11.40632725	6.99786615	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.59082687	6.73756647	0.84820394	4572.802856	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02253935	0.05032003	89.08995056	50.0621109	0	0.81333333	0	247.9
0.21362181	11.38387489	6.99794722	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.59082687	6.73756647	0.84820394	4572.802856	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02253935	0.05032003	89.08995056	50.0621109	0	0.81333333	0	247.9
0.21362845	11.38794041	6.9979248	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.59928119	6.65335703	0.84820394	4583.184505	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02175351	0.04957878	89.24211884	49.8956871	0	0.81333333	0	247.9
0.21374179	11.36429977	6.99773121	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.59928119	6.65335703	0.84820394	4583.184505	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02175351	0.04957878	89.24211884	49.8956871	0	0.81333333	0	247.9
0.21374419	11.36474991	6.99776793	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.59928119	6.54206419	0.84820394	4593.552164	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0217027	0.04969681	89.21787262	49.85298157	0	0.81333333	0	247.9
0.21386199	11.37380123	6.99777842	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.56836092	6.64360571	0.84820394	4603.917823	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02174314	0.04957211	89.24349213	49.94644165	0	0.81333333	0	247.9
0.21398194	11.33706665	6.99783373	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.56836092	6.64360571	0.84820394	4603.917823	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02174314	0.04957211	89.24349213	49.94644165	0	0.81333333	0	247.9
0.21403355	11.37058735	6.99784899	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.58414996	6.72932816	0.84820394	4614.283484	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02138524	0.04947702	89.26303101	50.17575455	0	0.81333333	0	247.9
0.21410191	11.34068394	6.99781656	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.58414996	6.72932816	0.84820394	4614.283484	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02138524	0.04947702	89.26303101	50.17575455	0	0.81333333	0	247.9
0.21414929	11.35770988	6.99771643	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.60589433	6.72932816	0.84820394	4624.667133	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02139083	0.04920147	89.31967926	50.195858	0	0.81333333	0	248
0.21422191	11.40046787	6.99792767	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.60589433	6.72932816	0.84820394	4624.667133	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02139083	0.04920147	89.31967926	50.195858	0	0.81333333	0	248
0.21426503	11.34669495	6.99776173	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.6296711	6.75391579	0.84820394	4635.032793	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02230403	0.04990712	89.17468262	50.51202393	0	0.81333333	0	247.9
0.21434191	11.3663559	6.99779987	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.6296711	6.75391579	0.84820394	4635.032793	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02230403	0.04990712	89.17468262	50.51202393	0	0.81333333	0	247.9
0.21438077	11.37524128	6.99780273	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.58895743	6.76025009	0.84820394	4645.400451	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02217759	0.04987733	89.18080139	50.45488739	0	0.81333333	0	247.9
0.21446204	11.3734417	6.99791241	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.58895743	6.76025009	0.84820394	4645.400451	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02217759	0.04987733	89.18080139	50.45488739	0	0.81333333	0	247.9
0.21449651	11.37615681	6.9979701	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.57167888	6.7953248	0.84820394	4655.766112	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02238691	0.05020782	89.11296844	50.72484589	0	0.81333333	0	247.9
0.21458219	11.36855698	6.99786425	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.58089805	6.82876825	0.84820394	4666.14776	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02219579	0.0499347	89.16902161	50.85128403	0	0.81333333	0	247.9
0.21470202	11.37185383	6.99778461	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.58089805	6.82876825	0.84820394	4666.14776	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02219579	0.0499347	89.16902161	50.85128403	0	0.81333333	0	247.9
0.21472802	11.36371613	6.99765825	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.61092842	6.82876825	0.84820394	4676.512423	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02179774	0.04926158	89.30731964	50.940979	0	0.81333333	0	247.9
0.21482199	11.38461018	6.99788427	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	1.61092842	6.82876825	0.84820394	4676.512423	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02179774	0.04926158	89.30731964	50.940979	0	0.81333333	0	247.9
