Day fraction since midnight on 12/18/2020	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PID Control ()	Scale ()	PC1 & 2 pump #2 ()
0.76909322	40.77391815	6.99558067	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.40948251	5.22161007	0.85714286	15373.37136	0	0	0	0	0	0	98	101	0	481	276	258	75	9	5	96	100	1106	0.03440969	0.03877954	91.48880005	100.1335754	99.72585026	1026.4	0.83181818
0.76915108	40.72767639	6.99571276	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.40948251	5.22161007	0.85714286	15381.98631	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	481.00001	276.00001	258.00001	75.00000999	9.00000999	5.00000999	96.00000999	100.00001	1106.00001	0.03440999	0.03877999	91.48880999	100.0844879	99.72591549	1026.4	0.83181818
0.76920896	40.72708893	6.99546862	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.37562674	5.09612179	0.85714286	15386.01804	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	481.00001	276.00001	258.00001	75.00000999	9.00000999	5.00000999	96.00000999	100.00001	1106.00001	0.03440999	0.03877999	91.48880999	100.1531372	99.72575085	1026.4	0.83181818
0.76926685	40.69474411	6.99582148	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.37562674	5.09612179	0.85714286	15390.42977	0	0	0	0	0	0	98	101	0	500	290	259	77	10	6	96	100	1144	0.03399174	0.03853896	91.53948975	100.1671372	99.72566889	1026.3	0.83181818
0.76932471	40.76960373	6.99544907	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35156071	5.20656395	0.85714286	15395.229	0	0	0	0	0	0	98	101	0	500	290	259	77	10	6	96	100	1144	0.03399174	0.03853896	91.53948975	100.001564	99.7259351	1026.2	0.83181818
0.76938259	40.72250748	6.9957099	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35156071	5.20656395	0.85714286	15399.06868	0	0	0	0	0	0	98	101	0	500	290	259	77	10	6	96	100	1144	0.03359029	0.0379811	91.65713501	99.94295502	99.72604365	1026.3	0.83181818
0.76944045	40.73336029	6.99570513	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.37705347	5.1953454	0.85714286	15402.73263	0	0	0	0	0	0	98	101	0	500	290	259	77	10	6	96	100	1144	0.03359029	0.0379811	91.65713501	99.95065999	99.72604739	1026.2	0.83181818
0.76949831	40.77957916	6.99551201	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.37705347	5.1953454	0.85714286	15412.13494	0	0	0	0	0	0	98	101	0	491	282	268	80	7	6	96	100	1137	0.03379936	0.03800229	91.65266418	100.0944367	99.72578586	1026.2	0.83181818
0.76955619	40.75289917	6.99554014	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35791495	5.54944134	0.85714286	15416.1667	0	0	0	0	0	0	98	101	0	491	282	268	80	7	6	96	100	1137	0.03379936	0.03800229	91.65266418	99.90870667	99.72612672	1026.1	0.83181818
0.76961406	40.71073151	6.99565411	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35791495	5.54944134	0.85714286	15420.38814	0	0	0	0	0	0	98	101	0	491	282	268	80	7	6	96	100	1137	0.03379936	0.03800229	91.65266418	99.96775818	99.7260365	1026.1	0.83181818
0.76967192	40.73604202	6.99509668	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.36144838	5.34187412	0.85714286	15424.80369	0	0	0	0	0	0	98	101	0	491	282	268	80	7	6	96	100	1137	0.03344223	0.03837908	91.57318878	100.1142654	99.72572394	1026	0.83181818
0.7697298	40.72039795	6.99554205	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.36144838	5.34187412	0.85714286	15429.04328	0	0	0	0	0	0	98	101	0	491	282	268	80	7	6	96	100	1137	0.03344223	0.03837908	91.57318878	100.1094513	99.72572922	1026	0.83181818
0.76978766	40.75898361	6.99544144	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.38841715	6.63877058	0.85714286	15434.20816	0	0	0	0	0	0	98	101	0	485	281	263	76	9	5	96	100	1121	0.03323738	0.03847353	91.55328369	100.0639114	99.72579171	1026	0.83181818
0.76984554	40.65960312	6.99539137	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.38841715	6.63877058	0.85714286	15442.09353	0	0	0	0	0	0	98	101	0	485	281	263	76	9	5	96	100	1121	0.03352985	0.03825714	91.59889984	100.1173401	99.72567192	1025.9	0.83181818
0.7699034	40.74312973	6.99544191	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41298035	6.047997	0.85714286	15446.31522	0	0	0	0	0	0	98	101	0	485	281	263	76	9	5	96	100	1121	0.03352985	0.03825714	91.59889984	100.08181	99.7256391	1025.9	0.83181818
0.76996128	40.76522064	6.99590302	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41298035	6.047997	0.85714286	15450.53884	0	0	0	0	0	0	98	101	0	485	281	263	76	9	5	96	100	1121	0.03352985	0.03825714	91.59889984	100.1059265	99.72563073	1025.8	0.83181818
0.77001914	40.72131729	6.9953146	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39686918	5.81279898	0.85714286	15455.14805	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	485.00001	281.00001	263.00001	76.00000999	9.00000999	5.00000999	96.00000999	100.00001	1121.00001	0.03352999	0.03825999	91.59889999	100.0190048	99.72565977	1025.8	0.83181818
0.77007703	40.74127197	6.99544334	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39686918	5.81279898	0.85714286	15458.99987	0	0	0	0	0	0	98	101	0	502	282	262	80	8	5	96	100	1141	0.03209479	0.03795066	91.66355896	99.98384094	99.72580568	1025.8	0.83181818
0.77013488	40.68059158	6.99569941	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39686918	5.65711546	0.85714286	15463.60708	0	0	0	0	0	0	98	101	0	502	282	262	80	8	5	96	100	1141	0.03209479	0.03795066	91.66355896	100.0060959	99.72567289	1025.7	0.83181818
0.77019277	40.76159668	6.9956274	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39686918	5.65711546	0.85714286	15472.05209	0	0	0	0	0	0	98	101	0	502	282	262	80	8	5	96	100	1141	0.03347066	0.03833821	91.58181	100.0679169	99.7256396	1025.7	0.83181818
0.77025063	40.71918869	6.99540567	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41360414	5.33890629	0.85714286	15476.46741	0	0	0	0	0	0	98	101	0	502	282	262	80	8	5	96	100	1141	0.03347066	0.03833821	91.58181	100.0726013	99.72560249	1025.7	0.83181818
0.7703085	40.75098801	6.99570894	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41360414	5.33890629	0.85714286	15476.46741	0	0	0	0	0	0	98	101	0	502	282	262	80	8	5	96	100	1141	0.03347066	0.03833821	91.58181	100.1466446	99.72543	1025.6	0.83181818
0.77036637	40.74582672	6.99554777	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.37612516	5.36343622	0.85714286	15485.10431	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	502.00001	282.00001	262.00001	80.00000999	8.00000999	5.00000999	96.00000999	100.00001	1141.00001	0.03347999	0.03833999	91.58180999	100.3384476	99.72504878	1025.6	0.83181818
0.77042424	40.66530228	6.99552917	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.40010807	5.36343622	0.85714286	15489.53478	0	0	0	0	0	0	98	101	0	486	290	261	78	7	5	96	100	1129	0.03309952	0.03762096	91.73316956	100.2909088	99.72500301	1025.6	0.83181818
0.77048211	40.71115112	6.99552011	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.40010807	5.36343622	0.85714286	15493.37345	0	0	0	0	0	0	98	101	0	486	290	261	78	7	5	96	100	1129	0.03309952	0.03762096	91.73316956	100.2570114	99.72497604	1025.5	0.83181818
0.77053999	40.73258209	6.99551296	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.36910474	5.28255129	0.85714286	15497.96482	0	0	0	0	0	0	98	101	0	486	290	261	78	7	5	96	100	1129	0.03252436	0.03759222	91.73923492	100.2416992	99.72491526	1025.4	0.83181818
0.77059785	40.75254059	6.99534893	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.36910474	5.28255129	0.85714286	15506.61758	0	0	0	0	0	0	98	101	0	493	289	266	80	9	6	96	100	1145	0.03283376	0.03843422	91.56156921	100.19252	99.72493599	1025.4	0.83181818
0.77065573	40.75558853	6.99570274	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35158548	5.0578723	0.85714286	15511.0309	0	0	0	0	0	0	98	101	0	493	289	266	80	9	6	96	100	1145	0.03283376	0.03843422	91.56156921	100.2183685	99.72483449	1025.4	0.83181818
0.77071359	40.7124176	6.99543715	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35158548	5.0578723	0.85714286	15515.06245	0	0	0	0	0	0	98	101	0	493	289	266	80	9	6	96	100	1145	0.03283376	0.03843422	91.56156921	100.1450729	99.72491022	1025.3	0.83181818
0.77077147	40.72104645	6.99542427	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41230354	5.22570467	0.85714286	15519.66966	0	0	0	0	0	0	98	101	0	493	289	266	80	9	6	96	100	1145	0.03228703	0.03750239	91.75821686	100.0622788	99.72503083	1025.3	0.83181818
0.77082933	40.75434494	6.9955349	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41230354	5.22570467	0.85714286	15523.71537	0	0	0	0	0	0	98	101	0	493	289	266	80	9	6	96	100	1145	0.03228703	0.03750239	91.75821686	99.98320007	99.72516743	1025.3	0.83181818
0.77088721	40.71163559	6.99576235	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39070809	5.77752066	0.85714286	15528.13069	0	0	0	0	0	0	98	101	0	493	289	266	80	9	6	96	100	1145	0.03387421	0.0390583	91.43009949	99.94854736	99.72523225	1025.2	0.83181818
0.77094507	40.73484802	6.99566889	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39070809	5.77752066	0.85714286	15536.57557	0	0	0	0	0	0	98	101	0	487	280	260	76	10	6	96	100	1122	0.03463253	0.03941896	91.3542099	99.86688995	99.72540595	1025.2	0.83181818
0.77100296	40.70606995	6.99564219	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.43544272	5.92284107	0.85714286	15536.57557	0	0	0	0	0	0	98	101	0	487	280	260	76	10	6	96	100	1122	0.03463253	0.03941896	91.3542099	99.85689545	99.72543891	1025.1	0.83181818
0.77106084	40.7346077	6.9955554	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.43544272	5.92284107	0.85714286	15545.21496	0	0	0	0	0	0	98	101	0	487	280	260	76	10	6	96	100	1122	0.03463253	0.03941896	91.3542099	99.8931427	99.72544776	1025.1	0.83181818
0.7711187	40.69571304	6.99544382	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41545469	5.6089077	0.85714286	15549.62829	0	0	0	0	0	0	98	101	0	487	280	260	76	10	6	96	100	1122	0.03463253	0.03941896	91.3542099	99.88591766	99.7254917	1025.1	0.83181818
0.77117656	40.69778824	6.99567223	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41545469	5.6089077	0.85714286	15554.0576	0	0	0	0	0	0	98	101	0	487	280	260	76	10	6	96	100	1122	0.03446277	0.03924732	91.39031982	99.74475861	99.7258119	1025.1	0.83181818
0.77123444	40.72063446	6.995471	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.40048233	5.52804518	0.85714286	15558.45693	0	0	0	0	0	0	98	101	0	496	280	260	78	9	5	96	100	1131	0.03446277	0.03924732	91.39031982	99.79994965	99.72579113	1025	0.83181818
0.7712923	40.72047424	6.99553061	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.40048233	5.52804518	0.85714286	15566.72791	0	0	0	0	0	0	98	101	0	496	280	260	78	9	5	96	100	1131	0.03286402	0.03876805	91.49121857	99.92380524	99.72561266	1025	0.83181818
0.77135018	40.74054718	6.99549675	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.4419691	5.67367315	0.85714286	15571.14124	0	0	0	0	0	0	98	101	0	496	280	260	78	9	5	96	100	1131	0.03286402	0.03876805	91.49121857	99.98774719	99.72549336	1024.9	0.83181818
0.77140804	40.69797134	6.99543285	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.4419691	5.67367315	0.85714286	15575.36468	0	0	0	0	0	0	98	101	0	496	280	260	78	9	5	96	100	1131	0.03373529	0.03871582	91.50222015	99.99481201	99.7255062	1024.9	0.83181818
0.77146593	40.78079987	6.99593496	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.40396395	5.87275887	0.85714286	15579.77858	0	0	0	0	0	0	98	101	0	496	280	260	78	9	5	96	100	1131	0.03373529	0.03871582	91.50222015	99.98959351	99.72551076	1024.9	0.83181818
0.77152379	40.74496841	6.99559784	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.40396395	5.87275887	0.85714286	15584.00002	0	0	0	0	0	0	98	101	0	492	280	261	77	9	5	96	100	1126	0.03373529	0.03871582	91.50222015	100.0644913	99.72541697	1024.8	0.83181818
0.77158167	40.69812012	6.99556017	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.48090079	5.91539001	0.85714286	15588.43134	0	0	0	0	0	0	98	101	0	492	280	261	77	9	5	96	100	1126	0.03373529	0.03871582	91.50222015	99.99764252	99.72547256	1024.8	0.83181818
0.77163953	40.7232666	6.99574184	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.48090079	5.91539001	0.85714286	15597.0681	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	492.00001	280.00001	261.00001	77.00000999	9.00000999	5.00000999	96.00000999	100.00001	1126.00001	0.03373999	0.03871999	91.50222999	99.9670105	99.72552232	1024.8	0.83181818
0.7716974	40.70869827	6.99557686	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.4391056	5.40768242	0.85714286	15597.0681	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	492.00001	280.00001	261.00001	77.00000999	9.00000999	5.00000999	96.00000999	100.00001	1126.00001	0.03373999	0.03871999	91.50222999	99.85816193	99.72575409	1024.7	0.83181818
0.77175528	40.716362	6.99576283	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.4391056	5.40768242	0.85714286	15605.32209	0	0	0	0	0	0	98	101	0	492	280	261	77	9	5	96	100	1126	0.03359121	0.03758613	91.74052429	99.95084381	99.72558702	1024.7	0.83181818
0.77181314	40.80855179	6.99544573	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.43365633	5.55799246	0.85714286	15609.73758	0	0	0	0	0	0	98	101	0	492	274	258	73	8	6	96	100	1114	0.03296386	0.03806624	91.63916779	99.97267151	99.72569336	1024.6	0.83181818
0.77187102	40.76796341	6.99582672	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.43365633	5.55799246	0.85714286	15613.9593	0	0	0	0	0	0	98	101	0	492	274	258	73	8	6	96	100	1114	0.03296386	0.03806624	91.63916779	100.0070267	99.72554274	1024.6	0.83181818
0.7719289	40.82207108	6.99543428	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.38720766	5.44747877	0.85714286	15618.77438	0	0	0	0	0	0	98	101	0	492	274	258	73	8	6	96	100	1114	0.03296386	0.03806624	91.63916779	99.85669708	99.72582415	1024.5	0.83181818
0.77198676	40.78619385	6.99515676	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.38720766	5.44747877	0.85714286	15627.02737	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	492.00001	274.00001	258.00001	73.00000999	8.00000999	6.00000999	96.00000999	100.00001	1114.00001	0.03296999	0.03806999	91.63916999	99.9329834	99.72572139	1024.6	0.83181818
0.77204462	40.74206543	6.99550915	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.46904477	5.50713634	0.85714286	15631.05893	0	0	0	0	0	0	98	101	0	0	0	0	0	0	0	0	0	0	0.03347402	0.03760583	91.73635864	100.0382614	99.72553347	1024.5	0.83181818
0.7721025	40.74969864	6.99558353	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.42898086	5.54358292	0.85714286	15635.66413	0	0	0	0	0	0	98	101	0	481	283	258	75	8	5	96	100	1111	0.02837694	0.03374387	92.55567932	100.0048447	99.72559086	1024.4	0.83181818
0.77216036	40.75826263	6.99547958	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.42898086	5.54358292	0.85714286	15640.07958	0	0	0	0	0	0	98	101	0	481	283	258	75	8	5	96	100	1111	0.02837694	0.03374387	92.55567932	100.0991592	99.72540907	1024.4	0.83181818
0.77221824	40.77124023	6.99521732	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39011765	5.16065025	0.85714286	15644.31702	0	0	0	0	0	0	98	101	0	481	283	258	75	8	5	96	100	1111	0.02836048	0.03346123	92.61592102	99.93481445	99.7256904	1024.4	0.83181818
0.7722761	40.75679016	6.99549246	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39011765	5.16065025	0.85714286	15648.33258	0	0	0	0	0	0	98	101	0	481	283	258	75	8	5	96	100	1111	0.02836048	0.03346123	92.61592102	99.9537735	99.72567157	1024.4	0.83181818
0.77233398	40.78505325	6.99585962	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39498287	5.16071653	0.85714286	15652.76189	0	0	0	0	0	0	98	101	0	481	283	258	75	8	5	96	100	1111	0.02836048	0.03346123	92.61592102	99.8799057	99.72582957	1024.3	0.83181818
0.77239187	40.74998093	6.99550295	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.39498287	5.16071653	0.85714286	15657.56298	0	0	0	0	0	0	98	101	0	479	272	262	75	8	5	96	100	1103	0.02774484	0.03244979	92.83184814	99.8265686	99.72595551	1024.3	0.83181818
0.77244973	40.74761963	6.99544859	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41241562	5.43608713	0.85714286	15665.62209	0	0	0	0	0	0	98	101	0	479	272	262	75	8	5	96	100	1103	0.0276851	0.03317263	92.6774826	99.78378296	99.72610016	1024.2	0.83181818
0.77250761	40.78507996	6.99571419	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41241562	5.43608713	0.85714286	15670.03758	0	0	0	0	0	0	98	101	0	479	272	262	75	8	5	96	100	1103	0.02608756	0.0332251	92.66629028	99.83132172	99.726083	1024.2	0.83181818
0.77256547	40.74069977	6.99564838	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41755408	5.37906933	0.85714286	15674.08313	0	0	0	0	0	0	98	101	0	479	272	262	75	8	5	96	100	1103	0.02608756	0.0332251	92.66629028	99.96057129	99.7258931	1024.2	0.83181818
0.77262335	40.75274277	6.99555588	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.41755408	5.37906933	0.85714286	15678.69233	0	0	0	0	0	0	98	101	0	479	272	262	75	8	5	96	100	1103	0.02608756	0.0332251	92.66629028	99.975914	99.72586352	1024.1	0.83181818
0.77268121	40.74783707	6.99548578	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.3757875	5.27327728	0.85714286	15687.13534	0	0	0	0	0	0	98	101	0	480	278	262	74	10	5	96	100	1110	0.02608756	0.0332251	92.66629028	100.1870804	99.72545642	1024.1	0.83181818
0.77273908	40.76931763	6.99542046	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.3757875	5.27327728	0.85714286	15691.35996	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	480.00001	278.00001	262.00001	74.00000999	10.00000999	5.00000999	96.00000999	100.00001	1110.00001	0.02608999	0.03322999	92.66629999	100.1409149	99.7253967	1024.1	0.83181818
0.77279696	40.71712875	6.99597073	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.33387673	5.30293798	0.85714286	15695.96516	0	0	0	0	0	0	98	101	0	480	278	262	74	10	5	96	100	1110	0.02728162	0.03247115	92.82728577	100.1305466	99.72554846	1024	0.83181818
0.77285482	40.78264618	6.99542093	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.33387673	5.30293798	0.85714286	15699.99672	0	0	0	0	0	0	98	101	0	480	278	262	74	10	5	96	100	1110	0.02728162	0.03247115	92.82728577	100.0789566	99.72550075	1024	0.83181818
0.77291268	40.79343033	6.99566126	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.36146021	5.30703926	0.85714286	15704.21846	0	0	0	0	0	0	98	101	0	480	278	262	74	10	5	96	100	1110	0.02728162	0.03247115	92.82728577	100.0169983	99.72562366	1024	0.83181818
0.77297057	40.78874969	6.99581766	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.36146021	5.30703926	0.85714286	15708.64977	0	0	0	0	0	0	98	101	0	475	277	254	74	8	4	96	100	1094	0.02818309	0.03276029	92.76551056	100.083168	99.72549209	1023.9	0.83181818
0.77302843	40.77111053	6.99557686	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.36881891	5.29539108	0.85714286	15717.09322	0	0	0	0	0	0	98	101	0	475	277	254	74	8	4	96	100	1094	0.02818309	0.03276029	92.76551056	100.1497955	99.72533207	1023.9	0.83181818
0.77308631	40.81478882	6.99560976	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.36881891	5.29539108	0.85714286	15717.09322	0	0	0	0	0	0	98	101	0	475	277	254	74	8	4	96	100	1094	0.02818309	0.03276029	92.76551056	100.0583115	99.72544965	1023.8	0.83181818
0.77314417	40.8159256	6.99565077	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35969728	6.03628159	0.85714286	15726.11409	0	0	0	0	0	0	98	101	0	475	277	254	74	8	4	96	100	1094	0.02775491	0.03234879	92.85343933	99.93193054	99.72561902	1023.8	0.83181818
0.77320206	40.80733871	6.99569845	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35969728	6.03628159	0.85714286	15730.14564	0	0	0	0	0	0	98	101	0	475	277	254	74	8	4	96	100	1094	0.02775491	0.03234879	92.85343933	100.0130615	99.72552742	1023.8	0.83181818
0.77325991	40.7810936	6.99552441	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.38408783	6.03628159	0.85714286	15734.75298	0	0	0	0	0	0	98	101	0	483	278	257	70	9	4	96	100	1103	0.02850907	0.03338447	92.6322937	100.0027847	99.7255454	1023.7	0.83181818
0.7733178	40.81628036	6.99521589	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.38408783	6.03628159	0.85714286	15738.41675	0	0	0	0	0	0	98	101	0	483	278	257	70	9	4	96	100	1103	0.02850907	0.03338447	92.6322937	99.98404694	99.72558334	1023.7	0.83181818
0.77337566	40.82238007	6.99578381	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35011137	5.24909973	0.85714286	15747.24558	0	0	0	0	0	0	98	101	0	483	278	257	70	9	4	96	100	1103	0.02710569	0.03207308	92.91239929	100.04693	99.72546372	1023.6	0.83181818
0.77343353	40.77867889	6.99548054	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.35011137	5.24909973	0.85714286	15751.6599	0	0	0	0	0	0	98	101	0	483	278	257	70	9	4	96	100	1103	0.02710569	0.03207308	92.91239929	100.0635986	99.72541808	1023.6	0.83181818
0.77349141	40.73191071	6.995924	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.34086597	5.4459424	0.85714286	15756.07321	0	0	0	0	0	0	98	101	0	483	278	257	70	9	4	96	100	1103	0.02766856	0.03323352	92.66448975	99.98732758	99.72554982	1023.6	0.83181818
0.77354927	40.78664017	6.9956212	1.137	71.30097087	58.37931034	37.1641791	28.69565217	91.39896373	3.386	6.12	1.514	0.34086597	5.4459424	0.85714286	15760.10476	0	0	0	0	0	0	98	101	0	477	274	246	74	8	4	96	100	1084	0.02766856	0.03323352	92.66448975	99.9372406	99.72564567	1023.5	0.83181818
