Day fraction since midnight on 12/19/2020	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PID Control ()	Scale ()	PC1 & 2 pump #2 ()
0.3062524	47.92521667	6.99599028	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.41697398	1.93546474	0.85714286	8183.575434	0	0	0	0	0	0	98	101	0	247	123	92	18	1	1	96	100	482	0.03198659	0.03771342	91.71363831	101.0370102	96.99474965	598.8	0.83181818
0.30631026	47.88021469	6.99600506	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.33944151	1.97189009	0.85714286	8188.564922	0	0	0	0	0	0	98	101	0	247	123	92	18	1	1	96	100	482	0.03183396	0.03784521	91.6858139	100.971489	96.99455255	598.7	0.83181818
0.30636815	47.92541885	6.9960537	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.33944151	1.97189009	0.85714286	8196.436194	0	0	0	0	0	0	98	101	0	247	123	92	18	1	1	96	100	482	0.03183396	0.03784521	91.6858139	100.9871368	96.99422122	598.8	0.83181818
0.306426	47.86713028	6.99608231	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25486505	1.97189009	0.85714286	8201.041429	0	0	0	0	0	0	98	101	0	247	123	92	18	1	1	96	100	482	0.03469842	0.04051547	91.12387848	101.0431747	96.9938127	598.7	0.83181818
0.30648389	47.89575577	6.99600172	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25486505	1.97189009	0.85714286	8204.895319	0	0	0	0	0	0	98	101	0	247	123	92	18	1	1	96	100	482	0.03469842	0.04051547	91.12387848	101.1606064	96.99326076	598.6	0.83181818
0.30654175	47.92948151	6.99596119	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25486505	1.87649333	0.85714286	8209.310668	0	0	0	0	0	0	98	101	0	247	123	92	18	1	1	96	100	482	0.03469842	0.04051547	91.12387848	101.228157	96.99277896	598.6	0.83181818
0.30659963	47.91745758	6.99586916	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.19745396	1.85649884	0.85714286	8213.724018	0	0	0	0	0	0	98	101	0	250	128	90	18	2	1	96	100	490	0.03286801	0.03874434	91.49621582	101.20435	96.992444	598.5	0.83181818
0.30665749	47.89545822	6.99606848	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.19745396	1.85649884	0.85714286	8218.139608	0	0	0	0	0	0	98	101	0	250	128	90	18	2	1	96	100	490	0.03286801	0.03874434	91.49621582	101.3256378	96.99181986	598.5	0.83181818
0.30671539	47.90548325	6.99585247	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.1824365	2.01291227	0.85714286	8222.746142	0	0	0	0	0	0	98	101	0	250	128	90	18	2	1	96	100	490	0.03286801	0.03874434	91.49621582	101.2658463	96.99152924	598.4	0.83181818
0.30677325	47.89654541	6.99611378	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.1824365	2.01291227	0.85714286	8230.999305	0	0	0	0	0	0	98	101	0	249	124	90	16	1	1	96	100	481	0.03281025	0.03863486	91.51927948	101.1989517	96.99132447	598.4	0.83181818
0.30683111	47.86804199	6.99587154	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.18813145	2.1368165	0.85714286	8235.044876	0	0	0	0	0	0	98	101	0	249	124	90	16	1	1	96	100	481	0.03281025	0.03863486	91.51927948	101.1939163	96.99100671	598.3	0.83181818
0.30688899	47.92028046	6.99604511	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.18813145	2.1368165	0.85714286	8239.460375	0	0	0	0	0	0	98	101	0	249	124	90	16	1	1	96	100	481	0.03170886	0.03782697	91.68966675	101.1646347	96.99059428	598.3	0.83181818
0.30694685	47.92201233	6.99592018	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15879487	2.06370735	0.85714286	8244.067748	0	0	0	0	0	0	98	101	0	249	124	90	16	1	1	96	100	481	0.03170886	0.03782697	91.68966675	101.2308655	96.99011194	598.2	0.83181818
0.30700473	47.88840866	6.99606991	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15879487	2.06370735	0.85714286	8248.099326	0	0	0	0	0	0	98	101	0	249	124	90	16	1	1	96	100	481	0.03170886	0.03782697	91.68966675	101.1522598	96.98985693	598.2	0.83181818
0.30706261	47.88915253	6.99584866	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15879487	2.06427264	0.85714286	8256.736139	0	0	0	0	0	0	98	101	0	249	126	91	15	1	1	96	100	485	0.03170348	0.03756502	91.74497986	101.0993347	96.98960322	598.2	0.83181818
0.30712047	47.91307449	6.99604511	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15879487	2.06427264	0.85714286	8261.16748	0	0	0	0	0	0	98	101	0	249	126	91	15	1	1	96	100	485	0.03170348	0.03756502	91.74497986	100.8880844	96.98966304	598.1	0.83181818
0.30717833	47.97404099	6.99605846	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15051864	2.02519536	0.85714286	8265.579091	0	0	0	0	0	0	98	101	0	249	126	91	15	1	1	96	100	485	0.03170348	0.03756502	91.74497986	100.8764267	96.98946021	598	0.83181818
0.30723622	47.83704376	6.99589109	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15051864	2.02519536	0.85714286	8269.610668	0	0	0	0	0	0	98	101	0	249	126	91	15	1	1	96	100	485	0.03238554	0.03739727	91.7804184	100.8898697	96.98911435	598	0.83181818
0.30729408	47.94299316	6.99595547	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14107242	2.02519536	0.85714286	8274.026365	0	0	0	0	0	0	98	101	0	249	126	91	15	1	1	96	100	485	0.03238554	0.03739727	91.7804184	100.8039627	96.98899863	598	0.83181818
0.30735194	47.90650558	6.99586153	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14107242	2.02519536	0.85714286	8278.248255	0	0	0	0	0	0	98	101	0	249	126	91	15	1	1	96	100	485	0.03202645	0.03759267	91.73914337	100.792366	96.98876923	598	0.83181818
0.30740983	47.8775177	6.99609041	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15309936	1.94965565	0.85714286	8282.855486	0	0	0	0	0	0	98	101	0	246	125	88	15	1	1	96	100	477	0.03202645	0.03759267	91.73914337	100.8593216	96.98838669	597.9	0.83181818
0.30746769	47.87279129	6.99614382	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15309936	1.94965565	0.85714286	8291.30089	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	246.00001	125.00001	88.00000999	15.00000999	1.00000999	1.00000999	96.00000999	100.00001	477.00001	0.03202999	0.03759999	91.73914999	100.8271179	96.9881606	597.8	0.83181818
0.30752557	47.87195587	6.99599791	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15725835	2.03727484	0.85714286	8295.730229	0	0	0	0	0	0	98	101	0	246	125	88	15	1	1	96	100	477	0.03218372	0.03797517	91.65838623	100.9308319	96.98771611	597.8	0.83181818
0.30758343	47.94472504	6.9960928	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15725835	2.03727484	0.85714286	8299.761809	0	0	0	0	0	0	98	101	0	246	125	88	15	1	1	96	100	477	0.03218372	0.03797517	91.65838623	100.9645767	96.98735734	597.8	0.83181818
0.30764131	47.90876007	6.99596882	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15725835	1.94843471	0.85714286	8304.560926	0	0	0	0	0	0	98	101	0	246	125	88	15	1	1	96	100	477	0.03156478	0.03751678	91.75517273	101.0207138	96.98695746	597.7	0.83181818
0.30769917	47.92676544	6.99613428	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15725835	1.94843471	0.85714286	8308.206738	0	0	0	0	0	0	98	101	0	246	125	88	15	1	1	96	100	477	0.03156478	0.03751678	91.75517273	101.0860825	96.98650948	597.7	0.83181818
0.30775704	47.93214035	6.99605274	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.18002132	2.02550983	0.85714286	8312.621085	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	246.00001	125.00001	88.00000999	15.00000999	1.00000999	1.00000999	96.00000999	100.00001	477.00001	0.03156999	0.03751999	91.75517999	101.0134811	96.98631154	597.6	0.83181818
0.30781493	47.87659073	6.99602127	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.18002132	2.02550983	0.85714286	8321.258099	0	0	0	0	0	0	98	101	0	241	125	86	15	1	1	96	100	469	0.03128355	0.03727611	91.80603027	100.9430008	96.98614346	597.6	0.83181818
0.30787278	47.920578	6.99605131	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.17363527	1.97450006	0.85714286	8325.305668	0	0	0	0	0	0	98	101	0	241	125	86	15	1	1	96	100	469	0.03128355	0.03727611	91.80603027	101.0960388	96.98550607	597.5	0.83181818
0.30793067	47.90420914	6.99593639	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.17363527	1.97450006	0.85714286	8329.912901	0	0	0	0	0	0	98	101	0	241	125	86	15	1	1	96	100	469	0.0319499	0.03785571	91.68360138	101.0717316	96.98523539	597.5	0.83181818
0.30798852	47.88088226	6.99595881	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15505065	1.98576844	0.85714286	8334.136364	0	0	0	0	0	0	98	101	0	242	130	90	14	2	1	96	100	479	0.0319499	0.03785571	91.68360138	100.8911667	96.9852365	597.4	0.83181818
0.30804641	47.90406036	6.99603462	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15505065	1.98576844	0.85714286	8338.357831	0	0	0	0	0	0	98	101	0	242	130	90	14	2	1	96	100	479	0.0319499	0.03785571	91.68360138	100.9066467	96.98492901	597.4	0.83181818
0.30810429	47.88305664	6.99605227	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.16625802	1.95474589	0.85714286	8343.346989	0	0	0	0	0	0	98	101	0	242	130	90	14	2	1	96	100	479	0.0305258	0.03746238	91.7666626	100.977211	96.98451683	597.3	0.83181818
0.30816215	47.91152191	6.99607563	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.16625802	1.95474589	0.85714286	8351.426291	0	0	0	0	0	0	98	101	0	242	130	90	14	2	1	96	100	479	0.0305258	0.03746238	91.7666626	100.8996277	96.98428572	597.3	0.83181818
0.30822001	47.92990112	6.99601316	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14199056	1.91759002	0.85714286	8355.631766	0	0	0	0	0	0	98	101	0	240	123	89	15	1	0	96	100	469	0.03143129	0.03743676	91.77207947	100.8789063	96.98412639	597.2	0.83181818
0.30827789	47.90314484	6.99616957	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14199056	1.91759002	0.85714286	8360.061246	0	0	0	0	0	0	98	101	0	240	123	89	15	1	0	96	100	469	0.03242445	0.03804043	91.64461517	100.8027115	96.98400603	597.2	0.83181818
0.30833575	47.87908173	6.99599075	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14199056	1.91759002	0.85714286	8364.092819	0	0	0	0	0	0	98	101	0	240	123	89	15	1	0	96	100	469	0.03242445	0.03804043	91.64461517	100.8256073	96.98371788	597.2	0.83181818
0.30839363	47.91981888	6.99586725	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14199999	1.91759002	0.85714286	8368.508163	0	0	0	0	0	0	98	101	0	240	123	89	15	1	0	96	100	469	0.03242445	0.03804043	91.64461517	100.916069	96.98330016	597.1	0.83181818
0.3084515	47.90315247	6.99596071	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14199999	1.88279212	0.85714286	8373.113393	0	0	0	0	0	0	98	101	0	240	123	89	15	1	0	96	100	469	0.03196224	0.03777394	91.70085907	100.8922424	96.98306229	597.1	0.83181818
0.30850938	47.8646698	6.99601746	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14199999	1.88279212	0.85714286	8381.368699	0	0	0	0	0	0	98	101	0	240	123	89	15	1	0	96	100	469	0.03196224	0.03777394	91.70085907	100.9933319	96.98258071	597	0.83181818
0.30856724	47.93588638	6.99603128	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.13398625	1.988222	0.85714286	8385.59016	0	0	0	0	0	0	98	101	0	249	124	90	16	2	1	96	100	481	0.03203563	0.03791931	91.67017365	101.1618958	96.9819642	597	0.83181818
0.30862512	47.90407944	6.99612379	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15547659	1.96538889	0.85714286	8390.021494	0	0	0	0	0	0	98	101	0	249	124	90	16	2	1	96	100	481	0.03203563	0.03791931	91.67017365	101.1321411	96.98165032	596.9	0.83181818
0.30868298	47.9079628	6.99588966	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15547659	1.96538889	0.85714286	8394.243099	0	0	0	0	0	0	98	101	0	249	124	90	16	2	1	96	100	481	0.03203563	0.03791931	91.67017365	101.0435181	96.9814465	596.9	0.83181818
0.30874086	47.85289383	6.99597502	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15547659	1.96538889	0.85714286	8398.658443	0	0	0	0	0	0	98	101	0	249	124	90	16	2	1	96	100	481	0.03212361	0.03763631	91.72992706	100.9998703	96.9812059	596.8	0.83181818
0.30879874	47.92866898	6.99621677	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15758431	1.96538889	0.85714286	8403.647443	0	0	0	0	0	0	98	101	0	249	124	90	16	2	1	96	100	481	0.03212361	0.03763631	91.72992706	100.9005051	96.98109227	596.8	0.83181818
0.3088566	47.91263962	6.99601269	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15249078	1.9198271	0.85714286	8411.518708	0	0	0	0	0	0	98	101	0	253	123	91	17	2	1	96	100	487	0.03190524	0.03778157	91.69924927	100.8747711	96.980862	596.7	0.83181818
0.30891447	47.93445206	6.9959693	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15249078	1.9198271	0.85714286	8416.124936	0	0	0	0	0	0	98	101	0	253	123	91	17	2	1	96	100	487	0.03190524	0.03778157	91.69924927	100.7470398	96.98073624	596.7	0.83181818
0.30897236	47.88111115	6.99591398	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14139619	1.91964781	0.85714286	8419.788732	0	0	0	0	0	0	98	101	0	253	123	91	17	2	1	96	100	487	0.03190524	0.03778157	91.69924927	100.7951737	96.98050106	596.7	0.83181818
0.30903021	47.89873123	6.99594259	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14139619	1.91964781	0.85714286	8424.394193	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	253.00001	123.00001	91.00000999	17.00000999	2.00000999	1.00000999	96.00000999	100.00001	487.00001	0.03190999	0.03778999	91.69924999	100.7562561	96.98033305	596.6	0.83181818
0.3090881	47.85807419	6.99603081	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.13646534	1.93629396	0.85714286	8428.617652	0	0	0	0	0	0	98	101	0	253	123	91	17	2	1	96	100	487	0.03201408	0.03780732	91.69381714	100.8578186	96.97991208	596.6	0.83181818
0.30914596	47.89439774	6.99595737	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.13646534	1.93629396	0.85714286	8433.032995	0	0	0	0	0	0	98	101	0	246	123	89	15	1	1	96	100	475	0.03201408	0.03780732	91.69381714	101.0851593	96.97921355	596.5	0.83181818
0.30920385	47.99301147	6.99612236	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14006858	1.94105422	0.85714286	8441.477048	0	0	0	0	0	0	98	101	0	246	123	89	15	1	1	96	100	475	0.03201408	0.03780732	91.69381714	101.0508957	96.97893482	596.5	0.83181818
0.30926171	47.93210983	6.99572515	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14006858	1.94105422	0.85714286	8446.08277	0	0	0	0	0	0	98	101	0	246	123	89	15	1	1	96	100	475	0.03201408	0.03780732	91.69381714	101.0854569	96.97853726	596.4	0.83181818
0.30931957	47.92589569	6.99592924	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.13721193	1.97136867	0.85714286	8450.707988	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	246.00001	123.00001	89.00000999	15.00000999	1.00000999	1.00000999	96.00000999	100.00001	475.00001	0.03201999	0.03780999	91.69381999	101.2209168	96.97794445	596.4	0.83181818
0.30937743	47.91427994	6.99595022	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.13721193	1.97136867	0.85714286	8454.54568	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	246.00001	123.00001	89.00000999	15.00000999	1.00000999	1.00000999	96.00000999	100.00001	475.00001	0.03201999	0.03780999	91.69381999	101.1356659	96.97771516	596.3	0.83181818
0.30943532	47.91167831	6.99598074	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.13014103	2.02971458	0.85714286	8458.959404	0	0	0	0	0	0	98	101	0	249	126	89	16	1	2	96	100	483	0.03225645	0.03751068	91.7564621	101.1455841	96.97734222	596.3	0.83181818
0.30949318	47.94568253	6.99603081	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.13014103	2.02971458	0.85714286	8462.988982	0	0	0	0	0	0	98	101	0	249	126	89	16	1	2	96	100	483	0.03225645	0.03751068	91.7564621	101.2806244	96.97673251	596.2	0.83181818
0.30955106	47.92155838	6.99595928	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.13363346	1.99868834	0.85714286	8471.244015	0	0	0	0	0	0	98	101	0	249	126	89	16	1	2	96	100	483	0.03331429	0.03961517	91.31295776	101.36982	96.9761513	596.2	0.83181818
0.30960892	47.90640259	6.99600983	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.13363346	1.99868834	0.85714286	8476.251003	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	249.00001	126.00001	89.00000999	16.00000999	1.00000999	2.00000999	96.00000999	100.00001	483.00001	0.03331999	0.03961999	91.31295999	101.3270874	96.97581445	596.1	0.83181818
0.3096668	47.98823929	6.99624968	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14658123	1.93976533	0.85714286	8480.458472	0	0	0	0	0	0	98	101	0	251	123	89	15	1	1	96	100	482	0.03251538	0.03845074	91.55808258	101.4690704	96.9751377	596.1	0.83181818
0.30972468	47.86216354	6.99594975	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14658123	1.93976533	0.85714286	8484.695922	0	0	0	0	0	0	98	101	0	251	123	89	15	1	1	96	100	482	0.03251538	0.03845074	91.55808258	101.5073929	96.97460336	596.1	0.83181818
0.30978254	47.91104126	6.99572229	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.16650894	1.91037714	0.85714286	8489.303151	0	0	0	0	0	0	98	101	0	251	123	89	15	1	1	96	100	482	0.03293706	0.03882074	91.48012543	101.4999008	96.97414697	596	0.83181818
0.3098404	47.90288925	6.99598742	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.16650894	1.91037714	0.85714286	8493.140843	0	0	0	0	0	0	98	101	0	251	123	89	15	1	1	96	100	482	0.03293706	0.03882074	91.48012543	101.4353104	96.97380014	596	0.83181818
0.30989828	47.9199295	6.99602032	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14488846	1.93328273	0.85714286	8497.556386	0	0	0	0	0	0	98	101	0	251	123	89	15	1	1	96	100	482	0.03293706	0.03882074	91.48012543	101.4278946	96.97336939	596	0.83181818
0.30995614	47.90129471	6.99580097	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14488846	1.93328273	0.85714286	8506.017469	0	0	0	0	0	0	98	101	0	239	121	88	15	1	1	96	100	464	0.03210946	0.03801161	91.6506958	101.4712753	96.9728469	595.9	0.83181818
0.31001403	47.96405792	6.99604797	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14488846	1.90185821	0.85714286	8510.047368	0	0	0	0	0	0	98	101	0	239	121	88	15	1	1	96	100	464	0.03210946	0.03801161	91.6506958	101.3041306	96.97242673	595.8	0.83181818
0.31007189	47.93665695	6.99609232	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.14488846	1.90185821	0.85714286	8514.844642	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	239.00001	121.00001	88.00000999	15.00000999	1.00000999	1.00000999	96.00000999	100.00001	464.00001	0.03210999	0.03801999	91.65069999	101.28206	96.97232228	595.8	0.83181818
0.31012977	47.96384048	6.99588871	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.16941544	1.80668795	0.85714286	8519.068102	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	239.00001	121.00001	88.00000999	15.00000999	1.00000999	1.00000999	96.00000999	100.00001	464.00001	0.03210999	0.03801999	91.65069999	101.0610504	96.97236335	595.7	0.83181818
0.31018763	47.98234558	6.99589586	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.1521219	1.80668795	0.85714286	8523.291561	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	239.00001	121.00001	88.00000999	15.00000999	1.00000999	1.00000999	96.00000999	100.00001	464.00001	0.03210999	0.03801999	91.65069999	101.0917664	96.97195622	595.7	0.83181818
0.31024551	47.94959259	6.99604177	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.1521219	1.97238481	0.85714286	8527.704906	0	0	0	0	0	0	98	101	0	239	121	88	15	1	1	96	100	464	0.03268483	0.03859616	91.5274353	101.1295929	96.97155307	595.6	0.83181818
0.31030337	47.97808838	6.99621439	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.1521219	1.97238481	0.85714286	8536.152035	0	0	0	0	0	0	98	101	0	239	126	93	18	1	1	96	100	478	0.03295126	0.03892167	91.45886993	101.1535339	96.97116576	595.6	0.83181818
0.31036124	47.93606949	6.99583721	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.1521219	2.03771234	0.85714286	8540.196601	0	0	0	0	0	0	98	101	0	239	126	93	18	1	1	96	100	478	0.03295126	0.03892167	91.45886993	100.9812164	96.9711123	595.5	0.83181818
0.31041913	47.92907333	6.99594736	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15009825	1.94042957	0.85714286	8544.995716	0	0	0	0	0	0	98	101	0	239	126	93	18	1	1	96	100	478	0.03240859	0.03791027	91.67208099	101.0441742	96.97063445	595.5	0.83181818
0.31047699	47.96337891	6.9959898	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.15009825	1.94042957	0.85714286	8549.219371	0	0	0	0	0	0	98	101	0	239	126	93	18	1	1	96	100	478	0.03240859	0.03791027	91.67208099	101.1825867	96.97009779	595.5	0.83181818
0.31053487	47.90462494	6.99597073	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.1439261	1.94283807	0.85714286	8553.440831	0	0	0	0	0	0	98	101	0	239	126	93	18	1	1	96	100	478	0.03240859	0.03791027	91.67208099	101.0372696	96.96999702	595.4	0.83181818
0.31059273	47.99701309	6.99580002	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.1439261	1.94283807	0.85714286	8557.854467	0	0	0	0	0	0	98	101	0	243	125	92	15	1	1	96	100	477	0.03219383	0.0380572	91.64107513	100.9978104	96.96974028	595.4	0.83181818
0.31065061	47.90520859	6.99608564	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.16015488	1.89283478	0.85714286	8562.077927	0	0	0	0	0	0	98	101	0	243	125	92	15	1	1	96	100	477	0.03219383	0.0380572	91.64107513	101.0719605	96.96928449	595.3	0.83181818
0.31070847	47.94252014	6.99604702	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.16015488	1.89283478	0.85714286	8570.346952	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	243.00001	125.00001	92.00000999	15.00000999	1.00000999	1.00000999	96.00000999	100.00001	477.00001	0.03219999	0.03805999	91.64107999	100.9708099	96.96908143	595.3	0.83181818
