Day fraction since midnight on 12/19/2020	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Scale ()	PC1 & 2 pump #2 ()
0.80295993	26.10326576	6.99558735	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14815271	7.88422298	0.85714286	5693.987821	0	0	0	0	0	0	40	101	0	1175	588	577	298	70	18	98	100	2729	0.03258264	0.0336735	92.57067108	100.08774	1085.7	0.83181818
0.80301781	26.08543777	6.99591208	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14815271	7.88422298	0.85714286	5698.20929	0	0	0	0	0	0	40	101	0	1182	593	583	303	70	20	98	100	2753	0.03258264	0.0336735	92.57067108	100.0819931	1085.6	0.83181818
0.80307567	26.10181236	6.99583197	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.15556538	7.33780622	0.85714286	5702.830711	0	0	0	0	0	0	40	101	0	1182	593	583	303	70	20	98	100	2753	0.03258264	0.0336735	92.57067108	100.1165009	1085.6	0.83181818
0.80313355	26.07314873	6.99582958	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.15556538	7.33780622	0.85714286	5711.275647	0	0	0	0	0	0	40	101	0	1182	593	583	303	70	20	98	100	2753	0.03064119	0.03500293	92.2877655	100.1109695	1085.6	0.83181818
0.80319141	26.11577415	6.99574327	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.20232987	7.48636293	0.85714286	5715.309227	0	0	0	0	0	0	40	101	0	1182	593	583	303	70	20	98	100	2753	0.03064119	0.03500293	92.2877655	100.0828705	1085.6	0.83181818
0.80324932	26.04817581	6.9955821	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.20232987	7.48636293	0.85714286	5719.722581	0	0	0	0	0	0	40	101	0	1182	593	583	303	70	20	98	100	2753	0.03064119	0.03500293	92.2877655	100.0584106	1085.6	0.83181818
0.80330718	26.11847496	6.99582958	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21586776	7.48299217	0.85714286	5724.711589	0	0	0	0	0	0	40	101	0	1191	591	574	302	68	20	98	100	2749	0.03195662	0.03525571	92.23406982	100.1307755	1085.5	0.83181818
0.80336503	26.07638359	6.99568415	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21586776	7.48299217	0.85714286	5728.3594	0	0	0	0	0	0	40	101	0	1191	591	574	302	68	20	98	100	2749	0.03195662	0.03525571	92.23406982	100.1128769	1085.5	0.83181818
0.80342292	26.08283806	6.99585533	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.16770589	7.50986767	0.85714286	5732.596859	0	0	0	0	0	0	40	101	0	1191	591	574	302	68	20	98	100	2749	0.03243393	0.03530561	92.2234726	100.1433029	1085.5	0.83181818
0.80348078	26.11086845	6.99573135	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.16770589	7.50986767	0.85714286	5741.233855	0	0	0	0	0	0	40	101	0	1191	591	574	302	68	20	98	100	2749	0.0313046	0.03585847	92.10616302	100.0432968	1085.5	0.83181818
0.80353866	26.09157562	6.99578047	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.16794431	8.05269337	0.85714286	5745.649208	0	0	0	0	0	0	40	101	0	1191	591	574	302	68	20	98	100	2749	0.0313046	0.03585847	92.10616302	100.0178452	1085.4	0.83181818
0.80359652	26.13066101	6.99554682	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.16794431	8.05269337	0.85714286	5750.06456	0	0	0	0	0	0	40	101	0	1181	586	580	302	72	20	98	100	2745	0.0313046	0.03585847	92.10616302	100.0425415	1085.4	0.83181818
0.8036544	26.11532021	6.99558449	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.24518466	7.66452789	0.85714286	5754.094143	0	0	0	0	0	0	40	101	0	1181	586	580	302	72	20	98	100	2745	0.03290472	0.0353503	92.21398926	100.0399399	1085.3	0.83181818
0.80371226	26.05916977	6.99591637	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.24518466	7.66452789	0.85714286	5758.31761	0	0	0	0	0	0	40	101	0	1181	586	580	302	72	20	98	100	2745	0.03290472	0.0353503	92.21398926	100.0000992	1085.4	0.83181818
0.80377014	26.08076096	6.99577665	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.22871387	7.27064943	0.85714286	5763.324607	0	0	0	0	0	0	40	101	0	1181	586	580	302	72	20	98	100	2745	0.03290472	0.0353503	92.21398926	100.0598755	1085.3	0.83181818
0.803828	26.11940193	6.99579525	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.22871387	7.27064943	0.85714286	5771.369782	0	0	0	0	0	0	40	101	0	1181	586	580	302	72	20	98	100	2745	0.02982999	0.03475183	92.34113312	100.0567246	1085.3	0.83181818
0.80388587	26.06173325	6.99566078	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.28624177	7.09596205	0.85714286	5775.608241	0	0	0	0	0	0	40	101	0	1174	587	578	302	73	21	98	100	2737	0.02982999	0.03475183	92.34113312	100.1407852	1085.3	0.83181818
0.80394376	26.12534142	6.99572849	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.22220492	7.09596205	0.85714286	5780.021828	0	0	0	0	0	0	40	101	0	1174	587	578	302	73	21	98	100	2737	0.02982999	0.03475183	92.34113312	100.137001	1085.2	0.83181818
0.80400162	26.0519619	6.99572468	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.22220492	7.38365602	0.85714286	5784.245515	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1174.00001	587.00001	578.00001	302.00001	73.00000999	21.00000999	98.00000999	100.00001	2737.00001	0.02982999	0.03475999	92.34113999	100.188118	1085.2	0.83181818
0.8040595	26.09871864	6.99568605	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.1553781	7.3972826	0.85714286	5788.469202	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1174.00001	587.00001	578.00001	302.00001	73.00000999	21.00000999	98.00000999	100.00001	2737.00001	0.02982999	0.03475999	92.34113999	100.2584992	1085.2	0.83181818
0.80411736	26.05469894	6.99582815	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.1553781	7.3972826	0.85714286	5793.090432	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1174.00001	587.00001	578.00001	302.00001	73.00000999	21.00000999	98.00000999	100.00001	2737.00001	0.02982999	0.03475999	92.34113999	100.3526535	1085.1	0.83181818
0.80417523	26.10372925	6.9956255	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21298587	7.82160378	0.85714286	5797.296906	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1174.00001	587.00001	578.00001	302.00001	73.00000999	21.00000999	98.00000999	100.00001	2737.00001	0.02982999	0.03475999	92.34113999	100.433342	1085.2	0.83181818
0.80423311	26.1087265	6.9957366	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21298587	7.82160378	0.85714286	5805.757834	0	0	0	0	0	0	40	101	0	1181	588	577	296	72	23	98	100	2741	0.03325829	0.03609132	92.05679321	100.358963	1085.1	0.83181818
0.80429097	26.10443306	6.99556875	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.23170364	7.67161179	0.85714286	5809.9813	0	0	0	0	0	0	40	101	0	1181	588	577	296	72	23	98	100	2741	0.03300149	0.03567991	92.14403534	100.3097305	1085	0.83181818
0.80434885	26.10321426	6.99573421	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.23170364	7.67161179	0.85714286	5814.204767	0	0	0	0	0	0	40	101	0	1181	588	577	296	72	23	98	100	2741	0.03300149	0.03567991	92.14403534	100.2893143	1085	0.83181818
0.80440671	26.06992531	6.99565649	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.23170364	7.67161179	0.85714286	5818.618275	0	0	0	0	0	0	40	101	0	1181	588	577	296	72	23	98	100	2741	0.03165185	0.0349801	92.2926178	100.3648682	1085	0.83181818
0.8044646	26.09859085	6.99571562	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.23170364	7.91117573	0.85714286	5823.223514	0	0	0	0	0	0	40	101	0	1181	588	577	296	72	23	98	100	2741	0.03165185	0.0349801	92.2926178	100.2153549	1085	0.83181818
0.80452246	26.1097393	6.99555397	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21367633	7.68809509	0.85714286	5831.494688	0	0	0	0	0	0	40	101	0	1191	579	565	303	70	19	98	100	2731	0.03025486	0.03447895	92.39916229	100.2143707	1085	0.83181818
0.80458034	26.09408951	6.99562883	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21367633	7.68809509	0.85714286	5836.101924	0	0	0	0	0	0	40	101	0	1191	579	565	303	70	19	98	100	2731	0.03025486	0.03447895	92.39916229	100.2579651	1084.9	0.83181818
0.8046382	26.10370445	6.99581718	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21367633	7.43773556	0.85714286	5840.707282	0	0	0	0	0	0	40	101	0	1191	579	565	303	70	19	98	100	2731	0.03025486	0.03447895	92.39916229	100.2941666	1084.9	0.83181818
0.80469608	26.12887573	6.99588966	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21367633	7.43773556	0.85714286	5844.353091	0	0	0	0	0	0	40	101	0	1191	579	565	303	70	19	98	100	2731	0.03094893	0.0346036	92.37265015	100.2413406	1084.9	0.83181818
0.80475394	26.08845329	6.99571323	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21915638	7.35799837	0.85714286	5848.768438	0	0	0	0	0	0	40	101	0	1191	579	565	303	70	19	98	100	2731	0.03094893	0.0346036	92.37265015	100.2773972	1084.9	0.83181818
0.80481181	26.14415932	6.9955864	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.21915638	7.35799837	0.85714286	5852.990902	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1191.00001	579.00001	565.00001	303.00001	70.00000999	19.00000999	98.00000999	100.00001	2731.00001	0.03094999	0.03460999	92.37265999	100.2174301	1084.8	0.83181818
0.80486969	26.10523033	6.99562597	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.2247889	7.35799837	0.85714286	5861.627944	0	0	0	0	0	0	40	101	0	1176	586	563	300	69	24	98	100	2719	0.03273904	0.03574173	92.13092041	100.3374023	1084.8	0.83181818
0.80492755	26.09324646	6.99569035	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.2247889	7.35799837	0.85714286	5866.057282	0	0	0	0	0	0	40	101	0	1176	586	563	300	69	24	98	100	2719	0.03273904	0.03574173	92.13092041	100.374794	1084.8	0.83181818
0.80498543	26.12792587	6.99565125	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.2082454	7.42848873	0.85714286	5870.280746	0	0	0	0	0	0	40	101	0	1176	586	563	300	69	24	98	100	2719	0.03273904	0.03574173	92.13092041	100.34707	1084.7	0.83181818
0.80504329	26.09972382	6.99560881	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.2082454	7.42848873	0.85714286	5874.504208	0	0	0	0	0	0	40	101	0	1185	579	564	292	71	20	98	100	2714	0.03013141	0.03476343	92.33866882	100.3281784	1084.7	0.83181818
0.80510116	26.12610626	6.99582624	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.24554479	7.61316776	0.85714286	5879.109441	0	0	0	0	0	0	40	101	0	1185	579	564	292	71	20	98	100	2714	0.03170653	0.03525755	92.23368073	100.3398514	1084.7	0.83181818
0.80515906	26.1110363	6.99580002	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.24554479	7.61316776	0.85714286	5883.348894	0	0	0	0	0	0	40	101	0	1185	579	564	292	71	20	98	100	2714	0.03170653	0.03525755	92.23368073	100.2715302	1084.6	0.83181818
0.80521692	26.13849258	6.99568653	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.24527764	7.54433107	0.85714286	5891.794007	0	0	0	0	0	0	40	101	0	1185	579	564	292	71	20	98	100	2714	0.03170653	0.03525755	92.23368073	100.4096451	1084.6	0.83181818
0.80527478	26.09068298	6.99562025	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.24527764	7.54433107	0.85714286	5896.017631	0	0	0	0	0	0	40	101	0	1185	579	564	292	71	20	98	100	2714	0.03120468	0.03435031	92.42653656	100.5458756	1084.6	0.83181818
0.80533266	26.13186455	6.99565554	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.20831406	8.36726379	0.85714286	5900.241304	0	0	0	0	0	0	40	101	0	1185	579	564	292	71	20	98	100	2714	0.03120468	0.03435031	92.42653656	100.8256455	1084.6	0.83181818
0.80539052	26.15660477	6.99575615	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.20831406	8.36726379	0.85714286	5904.652655	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1185.00001	579.00001	564.00001	292.00001	71.00000999	20.00000999	98.00000999	100.00001	2714.00001	0.03120999	0.03435999	92.42653999	101.1259079	1084.6	0.83181818
0.8054484	26.16498184	6.99561739	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.15580726	8.18760681	0.85714286	5909.07	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1185.00001	579.00001	564.00001	292.00001	71.00000999	20.00000999	98.00000999	100.00001	2714.00001	0.03120999	0.03435999	92.42653999	101.2113648	1084.5	0.83181818
0.80550626	26.10172081	6.99579	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.15580726	8.18760681	0.85714286	5913.11557	0	0	0	0	0	0	40	101	0	1166	577	577	294	69	19	98	100	2704	0.03308986	0.03661713	91.94541931	101.28837	1084.5	0.83181818
0.80556414	26.18484879	6.99578142	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.1582315	7.88387299	0.85714286	5917.528919	0	0	0	0	0	0	40	101	0	1166	577	577	294	69	19	98	100	2704	0.03308986	0.03661713	91.94541931	100.9938965	1084.5	0.83181818
0.80562203	26.08925629	6.99561357	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.1582315	7.88387299	0.85714286	5925.973846	0	0	0	0	0	0	40	101	0	1166	577	577	294	69	19	98	100	2704	0.03308235	0.03552372	92.17717743	100.8989029	1084.4	0.83181818
0.80567988	26.08762741	6.99563313	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14367497	7.60925913	0.85714286	5930.389193	0	0	0	0	0	0	40	101	0	1159	582	577	288	69	19	98	100	2696	0.03067336	0.03570745	92.13819122	100.7713089	1084.4	0.83181818
0.80573777	26.13821983	6.99569607	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.17583072	7.60925913	0.85714286	5934.610818	0	0	0	0	0	0	40	101	0	1159	582	577	288	69	19	98	100	2696	0.03067336	0.03570745	92.13819122	100.6072464	1084.4	0.83181818
0.80579563	26.17344093	6.99566746	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.17583072	8.20287323	0.85714286	5939.026165	0	0	0	0	0	0	40	101	0	1159	582	577	288	69	19	98	100	2696	0.03067336	0.03570745	92.13819122	100.4838791	1084.3	0.83181818
0.80585351	26.10131454	6.99561167	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14951456	8.20287323	0.85714286	5943.249628	0	0	0	0	0	0	40	101	0	1159	582	577	288	69	19	98	100	2696	0.03089464	0.03390478	92.52139282	100.1441269	1084.3	0.83181818
0.80591137	26.12840652	6.99586868	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14951456	8.16542721	0.85714286	5947.678967	0	0	0	0	0	0	40	101	0	1159	582	577	288	69	19	98	100	2696	0.03089464	0.03390478	92.52139282	100.0683	1084.3	0.83181818
0.80596925	26.13341713	6.99560785	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14951456	8.95955467	0.85714286	5956.126082	0	0	0	0	0	0	40	101	0	1173	577	561	294	65	19	98	100	2691	0.03385943	0.03684628	91.89692688	100.0139	1084.2	0.83181818
0.80602711	26.0959816	6.99574804	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14951456	8.95955467	0.85714286	5960.539432	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1173.00001	577.00001	561.00001	294.00001	65.00000999	19.00000999	98.00000999	100.00001	2691.00001	0.03385999	0.03684999	91.89692999	99.88111115	1084.2	0.83181818
0.80608499	26.15910721	6.99579239	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.1686269	7.8837328	0.85714286	5964.569011	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1173.00001	577.00001	561.00001	294.00001	65.00000999	19.00000999	98.00000999	100.00001	2691.00001	0.03385999	0.03684999	91.89692999	99.97813416	1084.2	0.83181818
0.80614286	26.16189194	6.99573421	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.1686269	7.8837328	0.85714286	5968.98452	0	0	0	0	0	0	40	101	0	1173	577	561	294	65	19	98	100	2691	0.03341983	0.03552372	92.17717743	99.94475555	1084.2	0.83181818
0.80620074	26.14287567	6.99555874	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.18568873	7.51824474	0.85714286	5973.60795	0	0	0	0	0	0	40	101	0	1173	577	561	294	65	19	98	100	2691	0.03341983	0.03552372	92.17717743	99.99086761	1084.2	0.83181818
0.8062586	26.10870361	6.9957428	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.18568873	7.51824474	0.85714286	5977.813423	0	0	0	0	0	0	40	101	0	1149	582	562	289	67	20	98	100	2670	0.03263354	0.03538977	92.20560455	100.0068588	1084.1	0.83181818
0.80631648	26.15840149	6.99580574	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.2236768	7.31534624	0.85714286	5986.658286	0	0	0	0	0	0	40	101	0	1149	582	562	289	67	20	98	100	2670	0.03263354	0.03538977	92.20560455	99.98260498	1084.1	0.83181818
0.80637434	26.07076454	6.99568415	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.2236768	7.31534624	0.85714286	5990.497979	0	0	0	0	0	0	40	101	0	1149	582	562	289	67	20	98	100	2670	0.03263354	0.03538977	92.20560455	99.99482727	1084.1	0.83181818
0.80643222	26.14920807	6.99573183	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.15444922	7.58883572	0.85714286	5995.105325	0	0	0	0	0	0	40	101	0	1149	582	562	289	67	20	98	100	2670	0.03267146	0.03658307	91.95262909	99.95249176	1084	0.83181818
0.80649008	26.13738251	6.99562979	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.15444922	7.58883572	0.85714286	5999.328788	0	0	0	0	0	0	40	101	0	1169	578	554	287	67	20	98	100	2677	0.03267146	0.03658307	91.95262909	99.92129517	1084	0.83181818
0.80654797	26.13045502	6.99558496	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.1477778	7.37417507	0.85714286	6003.374358	0	0	0	0	0	0	40	101	0	1169	578	554	287	67	20	98	100	2677	0.03267146	0.03658307	91.95262909	100.0463257	1084	0.83181818
0.80660583	26.13263702	6.99580193	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.1477778	7.37417507	0.85714286	6008.171777	0	0	0	0	0	0	40	101	0	1169	578	554	287	67	20	98	100	2677	0.03274328	0.036147	92.04499817	100.05498	1084	0.83181818
0.80666369	26.08275604	6.99568796	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.18060553	7.17197609	0.85714286	6016.427015	0	0	0	0	0	0	40	101	0	1169	578	554	287	67	20	98	100	2677	0.03459447	0.03733685	91.79319	100.1167831	1083.9	0.83181818
0.80672158	26.10629463	6.9956708	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.18060553	7.17197609	0.85714286	6020.839365	0	0	0	0	0	0	40	101	0	1169	578	554	287	67	20	98	100	2677	0.032268	0.035374	92.20895386	100.1442261	1083.9	0.83181818
0.80677944	26.14053917	6.99583769	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.19154382	7.46076345	0.85714286	6025.446599	0	0	0	0	0	0	40	101	0	1169	578	554	287	67	20	98	100	2677	0.032268	0.035374	92.20895386	100.3068848	1083.9	0.83181818
0.80683731	26.15283012	6.99564552	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.19154382	7.46076345	0.85714286	6029.285428	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	40.00000999	101.00001	0.00000999	1169.00001	578.00001	554.00001	287.00001	67.00000999	20.00000999	98.00000999	100.00001	2677.00001	0.03226999	0.03537999	92.20895999	100.47342	1083.8	0.83181818
0.80689518	26.07440758	6.99559355	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14875054	7.25334692	0.85714286	6033.507891	0	0	0	0	0	0	40	101	0	1168	578	557	298	66	19	98	100	2688	0.03420528	0.03705914	91.85189819	100.5045776	1083.8	0.83181818
0.80695305	26.1001873	6.99566746	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14875054	7.25334692	0.85714286	6038.30601	0	0	0	0	0	0	40	101	0	1168	578	557	298	66	19	98	100	2688	0.03420528	0.03705914	91.85189819	100.3854523	1083.8	0.83181818
0.80701093	26.10039139	6.99580336	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14692473	7.17857599	0.85714286	6046.383355	0	0	0	0	0	0	40	101	0	1168	578	557	298	66	19	98	100	2688	0.0338961	0.03718419	91.82546234	100.4106674	1083.8	0.83181818
0.80706879	26.17026138	6.99581385	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14692473	7.17857599	0.85714286	6051.182472	0	0	0	0	0	0	40	101	0	1168	578	557	298	66	19	98	100	2688	0.0338961	0.03718419	91.82546234	100.3992615	1083.7	0.83181818
0.80712668	26.15016747	6.99569464	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14317632	7.29809141	0.85714286	6055.020167	0	0	0	0	0	0	40	101	0	1163	578	559	293	72	20	98	100	2689	0.03408264	0.03753901	91.75047302	100.3500595	1083.7	0.83181818
0.80718454	26.12436676	6.99558067	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.14317632	7.29809141	0.85714286	6059.435647	0	0	0	0	0	0	40	101	0	1163	578	559	293	72	20	98	100	2689	0.03408264	0.03753901	91.75047302	100.3479309	1083.7	0.83181818
0.80724242	26.16424751	6.99569798	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.17333627	7.85657597	0.85714286	6063.866984	0	0	0	0	0	0	40	101	0	1163	578	559	293	72	20	98	100	2689	0.03408264	0.03753901	91.75047302	100.4066696	1083.6	0.83181818
0.80730028	26.15110016	6.99555159	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.17333627	7.85657597	0.85714286	6067.896562	0	0	0	0	0	0	40	101	0	1163	578	559	293	72	20	98	100	2689	0.03408264	0.03753901	91.75047302	100.4037552	1083.6	0.83181818
0.80735816	26.15332794	6.99582624	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.15739906	7.18700838	0.85714286	6076.533375	0	0	0	0	0	0	40	101	0	1169	567	567	288	67	19	98	100	2679	0.03292725	0.03639723	91.99198151	100.4095306	1083.6	0.83181818
0.80741602	26.20929337	6.99568605	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.15739906	7.18700838	0.85714286	6081.140606	0	0	0	0	0	0	40	101	0	1169	567	567	288	67	19	98	100	2679	0.03292725	0.03639723	91.99198151	100.36409	1083.6	0.83181818
0.80747389	26.13124466	6.99566555	1.143	71.30097087	58.37931034	34.47761194	21.24223602	91.39896373	3.386	6.12	1.514	1.17891693	7.46126127	0.85714286	6085.362236	0	0	0	0	0	0	40	101	0	1169	567	567	288	67	19	98	100	2679	0.03242259	0.0368624	91.89351654	100.3720474	1083.5	0.83181818
