Day fraction since midnight on 12/21/2020	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Scale ()	PC1 & 2 pump #2 ()
0.16889016	35.00600815	6.99610996	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45191443	0.14480254	0.85714286	2606.373146	0	0	0	0	0	0	44	101	0	1478	664	413	49	3	7	98	100	2615	0.03742956	0.0435305	90.49352264	0.43678468	454.3	0.83181818
0.16894804	34.95857239	6.99607468	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45191443	0.14480254	0.85714286	2615.007955	0	0	0	0	0	0	44	101	0	1478	664	413	49	3	7	98	100	2615	0.03742956	0.0435305	90.49352264	0.43497479	454.3	0.83181818
0.1690059	34.9806366	6.99619246	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42045245	0.13372973	0.85714286	2619.423302	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1478.00001	664.00001	413.00001	49.00000999	3.00000999	7.00000999	98.00000999	100.00001	2615.00001	0.03742999	0.04353999	90.49352999	0.43660927	454.3	0.83181818
0.16906378	34.99301529	6.99615526	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42045245	0.13372973	0.85714286	2623.854764	0	0	0	0	0	0	44	101	0	1491	673	422	54	4	7	98	100	2653	0.03601314	0.04314983	90.57286835	0.43806291	454.3	0.83181818
0.16912164	35.01845169	6.99614477	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42075515	0.1537317	0.85714286	2628.060236	0	0	0	0	0	0	44	101	0	1491	673	422	54	4	7	98	100	2653	0.03601314	0.04314983	90.57286835	0.44025183	454.3	0.83181818
0.16917952	34.98129272	6.99607468	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42075515	0.1537317	0.85714286	2632.299688	0	0	0	0	0	0	44	101	0	1491	673	422	54	4	7	98	100	2653	0.03601314	0.04314983	90.57286835	0.44198656	454.3	0.83181818
0.16923738	34.98005295	6.99593639	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42136276	0.1537317	0.85714286	2636.521284	0	0	0	0	0	0	44	101	0	1491	673	422	54	4	7	98	100	2653	0.03601314	0.04314983	90.57286835	0.44258022	454.3	0.83181818
0.16929527	34.99217606	6.99626923	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42136276	0.1537317	0.85714286	2645.160247	0	0	0	0	0	0	44	101	0	1487	663	422	51	3	7	98	100	2636	0.03775544	0.04359259	90.48059082	0.44293198	454.3	0.83181818
0.16935312	34.95329285	6.99623203	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.49274722	0.13713163	0.85714286	2649.765476	0	0	0	0	0	0	44	101	0	1487	663	422	51	3	7	98	100	2636	0.03775544	0.04359259	90.48059082	0.44258094	454.3	0.83181818
0.16941099	34.99755478	6.99619865	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.49274722	0.13713163	0.85714286	2653.987937	0	0	0	0	0	0	44	101	0	1487	663	422	51	3	7	98	100	2636	0.03775544	0.04359259	90.48059082	0.44207266	454.3	0.83181818
0.1694689	34.95014954	6.99611378	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45754853	0.1331026	0.85714286	2658.227386	0	0	0	0	0	0	44	101	0	1487	663	422	51	3	7	98	100	2636	0.0379152	0.04415926	90.36261749	0.44237709	454.3	0.83181818
0.16952676	34.96522903	6.99598217	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45754853	0.1331026	0.85714286	2662.432859	0	0	0	0	0	0	44	101	0	1487	663	422	51	3	7	98	100	2636	0.0379152	0.04415926	90.36261749	0.44250262	454.3	0.83181818
0.16958462	34.98480606	6.99599171	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42720309	0.1331026	0.85714286	2666.862194	0	0	0	0	0	0	44	101	0	1482	669	429	46	3	8	98	100	2639	0.0379152	0.04415926	90.36261749	0.44303864	454.3	0.83181818
0.16964248	35.00444794	6.99621773	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42720309	0.1331026	0.85714286	2675.30752	0	0	0	0	0	0	44	101	0	1482	669	429	46	3	8	98	100	2639	0.03806139	0.04412711	90.36930847	0.44337451	454.3	0.83181818
0.16970036	34.98423386	6.99616337	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45585501	0.18949246	0.85714286	2679.53098	0	0	0	0	0	0	44	101	0	1482	669	429	46	3	8	98	100	2639	0.03812848	0.04396746	90.40252686	0.44275439	454.3	0.83181818
0.16975822	34.98622894	6.99605179	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45585501	0.18949246	0.85714286	2684.1542	0	0	0	0	0	0	44	101	0	1482	669	429	46	3	8	98	100	2639	0.03812848	0.04396746	90.40252686	0.44299105	454.3	0.83181818
0.1698161	34.97694397	6.99608374	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.44397417	0.18731418	0.85714286	2688.553554	0	0	0	0	0	0	44	101	0	1482	669	429	46	3	8	98	100	2639	0.03812848	0.04396746	90.40252686	0.44304988	454.3	0.83181818
0.16987397	34.98860931	6.99612093	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.44397417	0.18731418	0.85714286	2692.21567	0	0	0	0	0	0	44	101	0	1497	669	423	50	3	8	98	100	2653	0.03661527	0.04360398	90.47821808	0.44274999	454.3	0.83181818
0.16993185	34.95920563	6.99616385	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.43679282	0.21242228	0.85714286	2696.823033	0	0	0	0	0	0	44	101	0	1497	669	423	50	3	8	98	100	2653	0.03661527	0.04360398	90.47821808	0.44299051	454.3	0.83181818
0.16998971	34.94615936	6.99622917	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.43679282	0.21242228	0.85714286	2705.459981	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1497.00001	669.00001	423.00001	50.00000999	3.00000999	8.00000999	98.00000999	100.00001	2653.00001	0.03661999	0.04360999	90.47821999	0.4437688	454.3	0.83181818
0.17004759	34.9649353	6.99602509	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42012233	0.18840206	0.85714286	2709.683442	0	0	0	0	0	0	44	101	0	1497	669	423	50	3	8	98	100	2653	0.03782412	0.04451511	90.28861237	0.44379905	454.3	0.83181818
0.17010545	35.00450516	6.99601793	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42012233	0.18840206	0.85714286	2713.920894	0	0	0	0	0	0	44	101	0	1497	669	423	50	3	8	98	100	2653	0.03782412	0.04451511	90.28861237	0.44397318	454.3	0.83181818
0.17016333	35.00775909	6.9960537	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40340966	0.16695678	0.85714286	2718.318249	0	0	0	0	0	0	44	101	0	1497	669	423	50	3	8	98	100	2653	0.03782412	0.04451511	90.28861237	0.44330585	454.3	0.83181818
0.17022119	35.05490494	6.99608278	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40340966	0.16695678	0.85714286	2722.5579	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1497.00001	669.00001	423.00001	50.00000999	3.00000999	8.00000999	98.00000999	100.00001	2653.00001	0.03782999	0.04451999	90.28861999	0.44173554	454.3	0.83181818
0.17027908	34.99665833	6.99615097	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40753397	0.14182851	0.85714286	2727.546897	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1497.00001	669.00001	423.00001	50.00000999	3.00000999	8.00000999	98.00000999	100.00001	2653.00001	0.03782999	0.04451999	90.28861999	0.44069541	454.3	0.83181818
0.17033693	35.04472733	6.99606514	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40753397	0.14182851	0.85714286	2731.194849	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1497.00001	669.00001	423.00001	50.00000999	3.00000999	8.00000999	98.00000999	100.00001	2653.00001	0.03782999	0.04451999	90.28861999	0.44099805	454.3	0.83181818
0.17039482	35.02772522	6.99603653	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42018536	0.14210874	0.85714286	2740.02354	0	0	0	0	0	0	44	101	0	1510	686	432	46	3	8	98	100	2687	0.03800425	0.04397703	90.40053558	0.44133729	454.3	0.83181818
0.17045268	35.01600647	6.99615049	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42018536	0.14210874	0.85714286	2744.055114	0	0	0	0	0	0	44	101	0	1510	686	432	46	3	8	98	100	2687	0.03800425	0.04397703	90.40053558	0.44128197	454.3	0.83181818
0.17051058	35.06665421	6.99615765	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.43262407	0.14461264	0.85714286	2748.48445	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1510.00001	686.00001	432.00001	46.00000999	3.00000999	8.00000999	98.00000999	100.00001	2687.00001	0.03800999	0.04397999	90.40053999	0.4410589	454.3	0.83181818
0.17056844	35.05549622	6.99618912	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.43262407	0.14461264	0.85714286	2752.70791	0	0	0	0	0	0	44	101	0	1497	682	443	50	3	7	98	100	2685	0.03669379	0.0428509	90.63522339	0.44074458	454.3	0.83181818
0.1706263	35.00822449	6.99596405	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.43637377	0.14597413	0.85714286	2757.121257	0	0	0	0	0	0	44	101	0	1497	682	443	50	3	7	98	100	2685	0.03669379	0.0428509	90.63522339	0.44040281	454.3	0.83181818
0.17068418	35.06555176	6.99611282	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.49199846	0.18453327	0.85714286	2762.687909	0	0	0	0	0	0	44	101	0	1497	682	443	50	3	7	98	100	2685	0.03767883	0.04377998	90.44155884	0.43963668	454.3	0.83181818
0.17074204	35.07099915	6.995965	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.49199846	0.18453327	0.85714286	2769.981521	0	0	0	0	0	0	44	101	0	1499	687	437	53	3	8	98	100	2691	0.03828323	0.04425794	90.34208679	0.43867105	454.3	0.83181818
0.17079992	35.05586243	6.99621582	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40805596	0.18453327	0.85714286	2774.204981	0	0	0	0	0	0	44	101	0	1499	687	437	53	3	8	98	100	2691	0.03828323	0.04425794	90.34208679	0.4382312	454.3	0.83181818
0.17085778	35.11077118	6.99607992	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40805596	0.18453327	0.85714286	2778.250714	0	0	0	0	0	0	44	101	0	1499	687	437	53	3	8	98	100	2691	0.03828323	0.04425794	90.34208679	0.43795532	454.3	0.83181818
0.17091566	35.0736618	6.99619675	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38939962	0.22666356	0.85714286	2782.858078	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1499.00001	687.00001	437.00001	53.00000999	3.00000999	8.00000999	98.00000999	100.00001	2691.00001	0.03828999	0.04425999	90.34208999	0.43922955	454.3	0.83181818
0.17097352	35.06738281	6.99603939	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38939962	0.22666356	0.85714286	2787.273423	0	0	0	0	0	0	44	101	0	1499	687	437	53	3	8	98	100	2691	0.03769385	0.04394369	90.40747833	0.43874627	454.3	0.83181818
0.17103141	35.08539581	6.99608803	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38988963	0.26144943	0.85714286	2791.304998	0	0	0	0	0	0	44	101	0	1499	687	437	53	3	8	98	100	2691	0.03769385	0.04394369	90.40747833	0.43848541	454.3	0.83181818
0.17108926	35.13010025	6.99621391	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38988963	0.26144943	0.85714286	2800.131689	0	0	0	0	0	0	44	101	0	1503	685	453	52	3	8	98	100	2708	0.03769385	0.04394369	90.40747833	0.438411	454.3	0.83181818
0.17114715	35.02432251	6.99625635	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.52277201	0.22498158	0.85714286	2804.738918	0	0	0	0	0	0	44	101	0	1503	685	453	52	3	8	98	100	2708	0.03769385	0.04394369	90.40747833	0.43712848	454.3	0.83181818
0.17120501	35.06496811	6.99623013	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.52277201	0.22498158	0.85714286	2808.578609	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1503.00001	685.00001	453.00001	52.00000999	3.00000999	8.00000999	98.00000999	100.00001	2708.00001	0.03769999	0.04394999	90.40747999	0.43563864	454.3	0.83181818
0.17126289	35.0546875	6.99608278	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42923251	0.1745027	0.85714286	2813.199969	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1503.00001	685.00001	453.00001	52.00000999	3.00000999	8.00000999	98.00000999	100.00001	2708.00001	0.03769999	0.04394999	90.40747999	0.43496025	454.3	0.83181818
0.17132075	35.01676178	6.99614334	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42923251	0.1745027	0.85714286	2817.229723	0	0	0	0	0	0	44	101	0	1503	685	453	52	3	8	98	100	2708	0.03804268	0.04382962	90.43122101	0.43462601	454.3	0.83181818
0.17137863	35.07286453	6.99609804	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42923251	0.16167614	0.85714286	2822.796376	0	0	0	0	0	0	44	101	0	1503	707	444	53	3	9	98	100	2722	0.03804268	0.04382962	90.43122101	0.43435961	454.3	0.83181818
0.17143649	35.05781174	6.99621677	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42923251	0.16167614	0.85714286	2830.089989	0	0	0	0	0	0	44	101	0	1503	707	444	53	3	9	98	100	2722	0.03879231	0.04453089	90.28533173	0.43456486	454.3	0.83181818
0.17149437	35.02796936	6.99602556	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46263334	0.1682449	0.85714286	2834.313448	0	0	0	0	0	0	44	101	0	1503	707	444	53	3	9	98	100	2722	0.03947948	0.04559717	90.06396484	0.43396252	454.3	0.83181818
0.17155223	35.02036285	6.99599981	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46263334	0.1682449	0.85714286	2838.742785	0	0	0	0	0	0	44	101	0	1503	707	444	53	3	9	98	100	2722	0.03947948	0.04559717	90.06396484	0.43441203	454.3	0.83181818
0.17161011	35.01816177	6.99612761	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.48848566	0.15147713	0.85714286	2843.542046	0	0	0	0	0	0	44	101	0	1496	690	448	54	3	9	98	100	2703	0.03947948	0.04559717	90.06396484	0.43484709	454.3	0.83181818
0.17166797	35.00768661	6.99604464	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.48848566	0.15147713	0.85714286	2847.18985	0	0	0	0	0	0	44	101	0	1496	690	448	54	3	9	98	100	2703	0.03758943	0.0438504	90.42689514	0.43476006	454.3	0.83181818
0.17172585	34.99351883	6.9961586	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.5176779	0.14784688	0.85714286	2851.603197	0	0	0	0	0	0	44	101	0	1496	690	448	54	3	9	98	100	2703	0.03758943	0.0438504	90.42689514	0.43459573	454.3	0.83181818
0.17178371	35.00043869	6.99608994	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.5176779	0.14784688	0.85714286	2860.242001	0	0	0	0	0	0	44	101	0	1496	690	448	54	3	9	98	100	2703	0.0382125	0.04394369	90.40747833	0.43520382	454.3	0.83181818
0.17184159	35.0009613	6.99609566	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.5176779	0.14151463	0.85714286	2864.463462	0	0	0	0	0	0	44	101	0	1496	690	448	54	3	9	98	100	2703	0.0382125	0.04394369	90.40747833	0.43568933	454.3	0.83181818
0.17189948	35.04987335	6.99613667	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.5176779	0.14151463	0.85714286	2869.070691	0	0	0	0	0	0	44	101	0	1496	690	448	54	3	9	98	100	2703	0.0382125	0.04394369	90.40747833	0.43593341	454.3	0.83181818
0.17195733	35.01115799	6.99610233	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.51767999	0.14959943	0.85714286	2873.116258	0	0	0	0	0	0	44	101	0	1493	708	439	56	3	8	98	100	2709	0.03794706	0.04395332	90.4054718	0.43651584	454.3	0.83181818
0.17201522	34.98725891	6.99600458	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.51767999	0.14959943	0.85714286	2877.33772	0	0	0	0	0	0	44	101	0	1493	708	439	56	3	8	98	100	2709	0.03846937	0.04458538	90.2740097	0.43647364	454.3	0.83181818
0.17207308	34.99868011	6.99609852	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46776491	0.14465669	0.85714286	2883.480185	0	0	0	0	0	0	44	101	0	1493	708	439	56	3	8	98	100	2709	0.03846937	0.04458538	90.2740097	0.43620056	454.3	0.83181818
0.17213096	34.96921921	6.99622631	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46776491	0.14465669	0.85714286	2890.198144	0	0	0	0	0	0	44	101	0	1493	708	439	56	3	8	98	100	2709	0.03771813	0.04442452	90.30744934	0.43620384	454.3	0.83181818
0.17218882	35.04047775	6.99608421	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45442432	0.13434902	0.85714286	2894.631479	0	0	0	0	0	0	44	101	0	1508	697	450	56	3	8	98	100	2724	0.03771813	0.04442452	90.30744934	0.43514809	454.3	0.83181818
0.17224669	34.94523239	6.99621773	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45442432	0.13434902	0.85714286	2899.029833	0	0	0	0	0	0	44	101	0	1508	697	450	56	3	8	98	100	2724	0.03771813	0.04442452	90.30744934	0.43486238	454.3	0.83181818
0.17230457	34.99761963	6.99620628	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.4548994	0.13649154	0.85714286	2902.883513	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1508.00001	697.00001	450.00001	56.00000999	3.00000999	8.00000999	98.00000999	100.00001	2724.00001	0.03771999	0.04442999	90.30744999	0.43491402	454.3	0.83181818
0.17236243	35.00187683	6.99610901	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.54261762	0.13649154	0.85714286	2907.104975	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1508.00001	697.00001	450.00001	56.00000999	3.00000999	8.00000999	98.00000999	100.00001	2724.00001	0.03771999	0.04442999	90.30744999	0.43460265	454.3	0.83181818
0.17242031	35.00982666	6.99615431	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.54261762	0.14047128	0.85714286	2911.712371	0	0	0	0	0	0	44	101	0	1508	697	450	56	3	8	98	100	2724	0.03845436	0.04476212	90.2372818	0.43361548	454.3	0.83181818
0.17247817	35.04138184	6.99631786	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.52195424	0.1404942	0.85714286	2916.125858	0	0	0	0	0	0	44	101	0	1508	697	450	56	3	8	98	100	2724	0.03725985	0.04335906	90.5292511	0.43365303	454.3	0.83181818
0.17253605	35.00402069	6.99594688	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.52195424	0.1404942	0.85714286	2924.764659	0	0	0	0	0	0	44	101	0	1517	709	456	52	3	8	98	100	2748	0.03942148	0.04495519	90.1971817	0.43274209	454.3	0.83181818
0.17259391	34.97369766	6.99616146	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.4983587	0.17344338	0.85714286	2929.002111	0	0	0	0	0	0	44	101	0	1517	709	456	52	3	8	98	100	2748	0.03942148	0.04495519	90.1971817	0.43271518	454.3	0.83181818
0.1726518	34.98978424	6.99612045	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.4983587	0.17344338	0.85714286	2933.033687	0	0	0	0	0	0	44	101	0	1517	709	456	52	3	8	98	100	2748	0.03897657	0.0449122	90.20610809	0.43337095	454.3	0.83181818
0.17270965	35.03435135	6.99606085	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46433532	0.16178212	0.85714286	2937.449031	0	0	0	0	0	0	44	101	0	1517	709	456	52	3	8	98	100	2748	0.03897657	0.0449122	90.20610809	0.43410945	454.3	0.83181818
0.17276754	34.96257019	6.9962163	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46433532	0.16178212	0.85714286	2942.823795	0	0	0	0	0	0	44	101	0	1517	709	456	52	3	8	98	100	2748	0.03897657	0.0449122	90.20610809	0.43468999	454.3	0.83181818
0.1728254	35.00809097	6.99600697	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.49402025	0.14670414	0.85714286	2950.499318	0	0	0	0	0	0	44	101	0	1514	712	457	56	4	9	98	100	2754	0.03923905	0.04503338	90.18094635	0.43435445	454.3	0.83181818
0.17288328	34.96939087	6.99607372	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.49402025	0.14670414	0.85714286	2955.298428	0	0	0	0	0	0	44	101	0	1514	712	457	56	4	9	98	100	2754	0.03959036	0.04515978	90.15470886	0.43178877	454.3	0.83181818
0.17294114	34.97196198	6.99612713	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.55725241	0.23540661	0.85714286	2959.136118	0	0	0	0	0	0	44	101	0	1514	712	457	56	4	9	98	100	2754	0.03959036	0.04515978	90.15470886	0.42884991	454.3	0.83181818
0.17299902	34.94888306	6.99602604	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.55725241	0.23540661	0.85714286	2963.375566	0	0	0	0	0	0	44	101	0	1514	712	457	56	4	9	98	100	2754	0.03959036	0.04515978	90.15470886	0.42642295	454.3	0.83181818
0.17305688	34.99892044	6.99612808	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.51117808	0.1810202	0.85714286	2967.78891	0	0	0	0	0	0	44	101	0	1514	712	457	56	4	9	98	100	2754	0.03959036	0.04515978	90.15470886	0.4267045	454.3	0.83181818
0.17311478	34.9763298	6.99619913	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.51117808	0.1810202	0.85714286	2972.012367	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1514.00001	712.00001	457.00001	56.00000999	4.00000999	9.00000999	98.00000999	100.00001	2754.00001	0.03959999	0.04515999	90.15470999	0.42991808	454.3	0.83181818
0.17317264	35.04801178	6.99595499	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46133578	0.1544874	0.85714286	2976.233827	0	0	0	0	0	0	44	101	0	1524	701	458	57	4	10	98	100	2756	0.03748479	0.04395675	90.40476227	0.42613733	454.3	0.83181818
0.1732305	34.92851257	6.99615955	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46133578	0.1544874	0.85714286	2984.886618	0	0	0	0	0	0	44	101	0	1524	701	458	57	4	10	98	100	2756	0.03936768	0.04542594	90.09947205	0.42428809	454.3	0.83181818
0.17328838	34.95066833	6.9963088	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.50403142	0.180742	0.85714286	2989.28597	0	0	0	0	0	0	44	101	0	1524	701	458	57	4	10	98	100	2756	0.0383059	0.0441132	90.37220001	0.42452999	454.3	0.83181818
0.17334624	34.94978333	6.99616289	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.50403142	0.180742	0.85714286	2993.331676	0	0	0	0	0	0	44	101	0	1524	701	458	57	4	10	98	100	2756	0.0383059	0.0441132	90.37220001	0.42639396	454.3	0.83181818
0.17340413	34.95625305	6.99602747	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.50403142	0.18941265	0.85714286	2998.132786	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	44.00000999	101.00001	0.00000999	1524.00001	701.00001	458.00001	57.00000999	4.00000999	10.00000999	98.00000999	100.00001	2756.00001	0.03830999	0.04411999	90.37220999	0.42838907	454.3	0.83181818
0.173462	34.98734283	6.99594164	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.50403142	0.18941265	0.85714286	3002.739182	0	0	0	0	0	0	44	101	0	1505	711	460	57	4	8	98	100	2747	0.03854896	0.0445571	90.27988434	0.42951342	454.3	0.83181818
0.17351985	34.97177887	6.99605656	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.50403999	0.19307575	0.85714286	3006.578871	0	0	0	0	0	0	44	101	0	1505	711	460	57	4	8	98	100	2747	0.0402583	0.04565438	90.05210114	0.42952514	454.3	0.83181818
0.17357774	34.96696854	6.9961257	1.148	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.50403999	0.19307575	0.85714286	3015.023992	0	0	0	0	0	0	44	101	0	1505	711	460	57	4	8	98	100	2747	0.0402583	0.04565438	90.05210114	0.42817107	454.3	0.83181818
