Day fraction since midnight on 2/1/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Large Scale ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()
0.17896394	11.26711464	6.99729204	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	0.95460624	2.27179193	0.84820394	1586.60767508	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02346490	0.05241104	88.66208649	22.46091080	0.00000000	0.81333333	0.00000000	247.90000000
0.17905937	11.27251625	6.99729156	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	0.95460624	2.27179193	0.84820394	1586.60767508	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02346490	0.05241104	88.66208649	22.46091080	0.00000000	0.81333333	0.00000000	247.90000000
0.17907968	11.25174522	6.99727964	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	0.97733659	2.32916403	0.84820394	1596.99132967	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02437442	0.05279173	88.58441162	22.74815178	0.00000000	0.81333333	0.00000000	247.90000000
0.17917937	11.28240871	6.99714994	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	0.97733659	2.32916403	0.84820394	1596.99132967	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02437442	0.05279173	88.58441162	22.74815178	0.00000000	0.81333333	0.00000000	247.90000000
0.17919541	11.28667068	6.99726677	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	0.97601759	2.29661822	0.84820394	1607.35699368	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02437442	0.05279173	88.58441162	23.00952911	0.00000000	0.81333333	0.00000000	247.90000000
0.17929968	11.24584103	6.99734211	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	0.99700314	2.26755667	0.84820394	1617.72365761	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02525098	0.05266018	88.61124420	22.98580170	0.00000000	0.81333333	0.00000000	247.90000000
0.17941949	11.28022480	6.99725676	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	0.99700314	2.26755667	0.84820394	1617.72365761	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02525098	0.05266018	88.61124420	22.98580170	0.00000000	0.81333333	0.00000000	247.90000000
0.17942691	11.27786255	6.99724865	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.00768960	2.30937743	0.84820394	1628.10531044	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02183646	0.05124526	88.90037537	23.12525940	0.00000000	0.81333333	0.00000000	247.90000000
0.17953948	11.28447056	6.99724865	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.00768960	2.30937743	0.84820394	1628.10531044	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02183646	0.05124526	88.90037537	23.12525940	0.00000000	0.81333333	0.00000000	247.90000000
0.17954265	11.30133057	6.99725485	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02072716	2.37507319	0.84820394	1638.47097445	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02183646	0.05124526	88.90037537	23.75535965	0.00000000	0.81333333	0.00000000	247.90000000
0.17965948	11.28048229	6.99731207	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02072716	2.37507319	0.84820394	1638.47097445	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02183646	0.05124526	88.90037537	23.75535965	0.00000000	0.81333333	0.00000000	247.90000000
0.17971625	11.30238914	6.99714518	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02072716	2.31432033	0.84820394	1648.83863688	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02457802	0.05263728	88.61591339	23.96452522	0.00000000	0.81333333	0.00000000	247.90000000
0.17977943	11.29025459	6.99729347	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02072716	2.31432033	0.84820394	1648.83863688	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02457802	0.05263728	88.61591339	23.96452522	0.00000000	0.81333333	0.00000000	247.90000000
0.17983200	11.29503727	6.99730730	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02163267	2.42277098	0.84820394	1659.20430183	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02262469	0.05148546	88.85122681	23.73195457	0.00000000	0.81333333	0.00000000	247.90000000
0.17989960	11.25435543	6.99714375	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02163267	2.42277098	0.84820394	1659.20430183	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02262469	0.05148546	88.85122681	23.73195457	0.00000000	0.81333333	0.00000000	247.90000000
0.17994774	11.28317833	6.99720240	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05842769	2.75460672	0.84820394	1669.56896496	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02475855	0.05293356	88.55548859	23.93997765	0.00000000	0.81333333	0.00000000	247.90000000
0.18001976	11.27053928	6.99733353	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05625153	2.53877473	0.84820394	1679.95261860	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02388567	0.05182960	88.78085327	24.18629456	0.00000000	0.81333333	0.00000000	247.90000000
0.18013959	11.27639961	6.99723816	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05625153	2.53877473	0.84820394	1679.95261860	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02388567	0.05182960	88.78085327	24.18629456	0.00000000	0.81333333	0.00000000	247.90000000
0.18017922	11.26305962	6.99726963	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.03748667	2.41450620	0.84820394	1690.31828165	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02380809	0.05239060	88.66625977	24.23015022	0.00000000	0.81333333	0.00000000	247.90000000
0.18025956	11.27166748	6.99724674	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.03748667	2.41450620	0.84820394	1690.31828165	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02380809	0.05239060	88.66625977	24.23015022	0.00000000	0.81333333	0.00000000	247.90000000
0.18029496	11.25799465	6.99729919	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.01615191	2.38311148	0.84820394	1700.68594551	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02380809	0.05239060	88.66625977	24.04035759	0.00000000	0.81333333	0.00000000	247.90000000
0.18037972	11.29893303	6.99721956	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.01615191	2.38311148	0.84820394	1700.68594551	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02380809	0.05239060	88.66625977	24.04035759	0.00000000	0.81333333	0.00000000	247.90000000
0.18041070	11.30615807	6.99717760	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.01615191	2.38772845	0.84820394	1711.05360746	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02633660	0.05395740	88.34699249	23.99109077	0.00000000	0.81333333	0.00000000	247.90000000
0.18049969	11.29455090	6.99733353	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.01615191	2.38772845	0.84820394	1711.05360746	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02633660	0.05395740	88.34699249	23.99109077	0.00000000	0.81333333	0.00000000	247.90000000
0.18052644	11.27799320	6.99732399	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05963504	2.34295487	0.84820394	1721.43326235	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02633660	0.05395740	88.34699249	24.25296402	0.00000000	0.81333333	0.00000000	247.90000000
0.18061967	11.29671574	6.99731827	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05963504	2.34295487	0.84820394	1721.43326235	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02633660	0.05395740	88.34699249	24.25296402	0.00000000	0.81333333	0.00000000	247.90000000
0.18064218	11.30731678	6.99736786	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05963504	2.34295487	0.84820394	1731.80092716	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02575296	0.05377241	88.38462830	24.91089439	0.00000000	0.81333333	0.00000000	247.90000000
0.18073982	11.29100132	6.99725771	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.07625496	2.33885932	0.84820394	1742.16658974	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02670434	0.05452204	88.23221588	24.91089439	0.00000000	0.81333333	0.00000000	247.90000000
0.18085964	11.33256245	6.99730635	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.07625496	2.33885932	0.84820394	1742.16658974	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02670434	0.05452204	88.23221588	24.91089439	0.00000000	0.81333333	0.00000000	247.90000000
0.18087368	11.33287716	6.99736261	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.03217518	2.39636827	0.84820394	1752.53225374	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02390918	0.05220880	88.70337677	25.06019402	0.00000000	0.81333333	0.00000000	247.90000000
0.18097981	11.29084969	6.99745035	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.03217518	2.39636827	0.84820394	1752.53225374	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02390918	0.05220880	88.70337677	25.06019402	0.00000000	0.81333333	0.00000000	247.90000000
0.18098941	11.28105164	6.99745703	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02364409	2.39636827	0.84820394	1762.89991617	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02462266	0.05285533	88.57144165	25.14622116	0.00000000	0.81333333	0.00000000	247.90000000
0.18109978	11.29129982	6.99718189	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02364409	2.39636827	0.84820394	1762.89991617	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02462266	0.05285533	88.57144165	25.14622116	0.00000000	0.81333333	0.00000000	247.90000000
0.18110515	11.27232361	6.99718428	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05201221	2.39636999	0.84820394	1773.28057146	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02462266	0.05285533	88.57144165	25.14622116	0.00000000	0.81333333	0.00000000	247.90000000
0.18121977	11.29432297	6.99725914	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05201221	2.39636999	0.84820394	1773.28057146	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02462266	0.05285533	88.57144165	25.14622116	0.00000000	0.81333333	0.00000000	247.90000000
0.18122089	11.29241276	6.99725628	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02394605	2.39636999	0.84820394	1783.64823437	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02401887	0.05229391	88.68599701	25.50524521	0.00000000	0.81333333	0.00000000	247.90000000
0.18133977	11.28858852	6.99738979	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.02394605	2.39636999	0.84820394	1783.64823437	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02401887	0.05229391	88.68599701	25.50524521	0.00000000	0.81333333	0.00000000	247.90000000
0.18139451	11.26832771	6.99728489	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.04162848	2.39384866	0.84820394	1794.01389933	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02528569	0.05324706	88.49159241	26.27379990	0.00000000	0.81333333	0.00000000	247.90000000
0.18146014	11.31409931	6.99716282	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.06189048	2.37547064	0.84820394	1804.38156033	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02505048	0.05365245	88.40904236	27.02327347	0.00000000	0.81333333	0.00000000	247.90000000
0.18157990	11.30130672	6.99731207	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.06189048	2.37547064	0.84820394	1804.38156033	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02505048	0.05365245	88.40904236	27.02327347	0.00000000	0.81333333	0.00000000	247.90000000
0.18162600	11.31174183	6.99730730	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.07981896	2.37280464	0.84820394	1814.76521540	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02471271	0.05312316	88.51683807	27.14186859	0.00000000	0.81333333	0.00000000	247.90000000
0.18169986	11.30011368	6.99738312	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.07981896	2.37280464	0.84820394	1814.76521540	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02471271	0.05312316	88.51683807	27.14186859	0.00000000	0.81333333	0.00000000	247.90000000
0.18174174	11.31627369	6.99746323	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05210245	2.31721663	0.84820394	1825.12688017	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02420534	0.05269150	88.60485077	27.23780060	0.00000000	0.81333333	0.00000000	247.90000000
0.18181986	11.32235527	6.99751902	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.05210245	2.31721663	0.84820394	1825.12688017	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02420534	0.05269150	88.60485077	27.23780060	0.00000000	0.81333333	0.00000000	247.90000000
0.18185748	11.30016232	6.99747181	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.11071801	2.25100732	0.84820394	1835.49554253	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02278306	0.05149339	88.84960175	27.23883057	0.00000000	0.81333333	0.00000000	247.90000000
0.18193986	11.28009033	6.99729729	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.11071801	2.25100732	0.84820394	1835.49554253	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02278306	0.05149339	88.84960175	27.23883057	0.00000000	0.81333333	0.00000000	247.90000000
0.18197321	11.30418968	6.99738264	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.07462633	2.25100732	0.84820394	1845.86120653	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02278306	0.05149339	88.84960175	27.35993958	0.00000000	0.81333333	0.00000000	247.90000000
0.18205999	11.28127575	6.99746180	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.07462633	2.25100732	0.84820394	1845.86120653	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02278306	0.05149339	88.84960175	27.35993958	0.00000000	0.81333333	0.00000000	247.90000000
0.18208895	11.27890110	6.99747896	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.15141034	2.31864834	0.84820394	1856.22886801	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02177014	0.04991577	89.17291260	27.39343643	0.00000000	0.81333333	0.00000000	247.90000000
0.18218017	11.30027199	6.99744987	1.17600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.66450000	6.12000000	1.23550000	0.00000000	0.01550000	1.07611525	2.82876205	0.84820394	1866.61052322	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	99.00000000	100.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	98.00000000	101.00000000	0.00000000	0.02177014	0.04991577	89.17291260	26.99135590	0.00000000	0.81333333	0.00000000	247.90000000
