Day fraction since midnight on 2/27/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()	PC 1.3 Bin 1 ppb ()	PC 1.3 Bin 2 ppb ()	PC 1.3 Bin 3 ppb ()	PC 1.3 Bin 4 ppb ()	PC 1.3 Bin 5 ppb ()	PC 1.3 Bin 6 ppb ()	PC 1.3 Total ppb ()
0.09433481	-0.22316211	6.33371019	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.46508002	2.39688873	0.88192771	464263.04469109	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	646.00000000	461.00000000	556.00000000	370.00000000	171.00000000	50.00000000	100.00000000	101.00000000	2257.00000000	0.02212158	0.14312285	71.95111084	0.25696632	0.81333333	0.00000000	359.40000000	5.48000002	13.90999985	85.55000305	390.95999146	1233.14001465	0.00000000	4320.12011719
0.09439268	-0.19768296	6.33348036	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.46508002	2.39688873	0.88192771	464267.26713514	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	661.00000000	455.00000000	548.00000000	369.00000000	175.00000000	52.00000000	100.00000000	101.00000000	2261.00000000	0.02632323	0.14805984	71.13792419	0.25705585	0.81333333	0.00000000	359.30000000	5.48000002	13.90999985	85.55000305	390.95999146	1233.14001465	0.00000000	4320.12011719
0.09445057	-0.19318664	6.33283377	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.50147879	2.39710879	0.88192771	464271.87634611	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	661.00000000	455.00000000	548.00000000	369.00000000	175.00000000	52.00000000	100.00000000	101.00000000	2261.00000000	0.02632323	0.14805984	71.13792419	0.25731412	0.81333333	0.00000000	359.30000000	5.48000002	13.90999985	85.55000305	390.95999146	1233.14001465	0.00000000	4320.12011719
0.09450843	-0.19400540	6.33320856	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.50147879	2.39710879	0.88192771	464276.09793520	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	661.00000000	455.00000000	548.00000000	369.00000000	175.00000000	52.00000000	100.00000000	101.00000000	2261.00000000	0.02113630	0.14250074	72.05424500	0.25732121	0.81333333	0.00000000	359.30000000	5.48000002	13.90999985	85.55000305	390.95999146	1233.14001465	0.00000000	4320.12011719
0.09456630	-0.21217296	6.33298874	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.50147879	2.38895655	0.88192771	464280.32437897	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	661.00000000	455.00000000	548.00000000	369.00000000	175.00000000	52.00000000	100.00000000	101.00000000	2261.00000000	0.02113630	0.14250074	72.05424500	0.25736997	0.81333333	0.00000000	359.30000000	5.48000002	13.90999985	85.55000305	390.95999146	1233.14001465	0.00000000	4320.12011719
0.09462418	-0.20081492	6.33497143	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.50147879	2.38895655	0.88192771	464288.96115208	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	661.00000000	455.00000000	548.00000000	369.00000000	175.00000000	52.00000000	100.00000000	101.00000000	2261.00000000	0.02276503	0.14373355	71.85002136	0.25722834	0.81333333	0.00000000	359.30000000	5.36999989	14.07999992	85.33000183	394.61999512	1251.71997070	0.00000000	4340.45996094
0.09468204	-0.16472101	6.33134031	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.51682734	2.39105248	0.88192771	464293.37847757	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	648.00000000	460.00000000	546.00000000	366.00000000	176.00000000	52.00000000	100.00000000	101.00000000	2251.00000000	0.02276503	0.14373355	71.85002136	0.25719157	0.81333333	0.00000000	359.30000000	5.36999989	14.07999992	85.33000183	394.61999512	1251.71997070	0.00000000	4340.45996094
0.09473992	-0.15832068	6.33175182	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.51682734	2.39105248	0.88192771	464297.60192156	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	648.00000000	460.00000000	546.00000000	366.00000000	176.00000000	52.00000000	100.00000000	101.00000000	2251.00000000	0.01771125	0.14048812	72.38888550	0.25751024	0.81333333	0.00000000	359.40000000	5.36999989	14.07999992	85.33000183	394.61999512	1251.71997070	0.00000000	4340.45996094
0.09479778	-0.19232062	6.33308029	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.51682734	2.38949919	0.88192771	464301.83935833	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	648.00000000	460.00000000	546.00000000	366.00000000	176.00000000	52.00000000	100.00000000	101.00000000	2251.00000000	0.01771125	0.14048812	72.38888550	0.25773910	0.81333333	0.00000000	359.30000000	5.36999989	14.07999992	85.33000183	394.61999512	1251.71997070	0.00000000	4340.45996094
0.09485568	-0.15974666	6.33249903	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.51682734	2.38949919	0.88192771	464306.04896402	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	648.00000000	460.00000000	546.00000000	366.00000000	176.00000000	52.00000000	100.00000000	101.00000000	2251.00000000	0.01771125	0.14048812	72.38888550	0.25770253	0.81333333	0.00000000	359.30000000	5.36999989	14.07999992	85.33000183	394.61999512	1251.71997070	0.00000000	4340.45996094
0.09491354	-0.23395589	6.33305168	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.56832218	2.38949919	0.88192771	464310.47628212	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	648.00000000	460.00000000	546.00000000	366.00000000	176.00000000	52.00000000	100.00000000	101.00000000	2251.00000000	0.02213773	0.14267877	72.02471161	0.25757560	0.81333333	0.00000000	359.30000000	5.36999989	14.07999992	85.33000183	394.61999512	1251.71997070	0.00000000	4340.45996094
0.09497143	-0.18745415	6.33268929	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.56832218	2.38949919	0.88192771	464314.68373680	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	654.00000000	451.00000000	557.00000000	370.00000000	176.00000000	53.00000000	100.00000000	101.00000000	2264.00000000	0.02213773	0.14267877	72.02471161	0.25735933	0.81333333	0.00000000	359.30000000	5.42999983	13.73999977	87.33999634	395.47000122	1262.53002930	0.00000000	4384.77978516
0.09502928	-0.20310359	6.33248711	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53924096	2.39020610	0.88192771	464323.33868456	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	654.00000000	451.00000000	557.00000000	370.00000000	176.00000000	53.00000000	100.00000000	101.00000000	2264.00000000	0.02286316	0.14348565	71.89103699	0.25703868	0.81333333	0.00000000	359.30000000	5.42999983	13.73999977	87.33999634	395.47000122	1262.53002930	0.00000000	4384.77978516
0.09508714	-0.15612350	6.33213282	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53924096	2.39020610	0.88192771	464327.94789743	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	654.00000000	451.00000000	557.00000000	370.00000000	176.00000000	53.00000000	100.00000000	101.00000000	2264.00000000	0.02286316	0.14348565	71.89103699	0.25701827	0.81333333	0.00000000	359.30000000	5.42999983	13.73999977	87.33999634	395.47000122	1262.53002930	0.00000000	4384.77978516
0.09514502	-0.20062223	6.33270216	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.51168537	2.40411568	0.88192771	464331.97945690	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	654.00000000	451.00000000	557.00000000	370.00000000	176.00000000	53.00000000	100.00000000	101.00000000	2264.00000000	0.02210025	0.14401838	71.80291748	0.25680730	0.81333333	0.00000000	359.30000000	5.42999983	13.73999977	87.33999634	395.47000122	1262.53002930	0.00000000	4384.77978516
0.09520288	-0.19726588	6.33365583	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.51168537	2.40411568	0.88192771	464336.20090294	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	654.00000000	451.00000000	557.00000000	370.00000000	176.00000000	53.00000000	100.00000000	101.00000000	2264.00000000	0.02210025	0.14401838	71.80291748	0.25643873	0.81333333	0.00000000	359.30000000	5.42999983	13.73999977	87.33999634	395.47000122	1262.53002930	0.00000000	4384.77978516
0.09526076	-0.21224265	6.33390522	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.62844706	2.38646865	0.88192771	464340.61623096	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	662.00000000	459.00000000	557.00000000	368.00000000	174.00000000	52.00000000	100.00000000	101.00000000	2274.00000000	0.02336919	0.14314845	71.94686890	0.25650880	0.81333333	0.00000000	359.30000000	5.48999977	14.15999985	87.79000092	391.26000977	1198.85998535	0.00000000	4456.77978516
0.09531862	-0.18873796	6.33294582	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.62844706	2.38646865	0.88192771	464345.03155899	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	662.00000000	459.00000000	557.00000000	368.00000000	174.00000000	52.00000000	100.00000000	101.00000000	2274.00000000	0.02336919	0.14314845	71.94686890	0.25651622	0.81333333	0.00000000	359.30000000	5.48999977	14.15999985	87.79000092	391.26000977	1198.85998535	0.00000000	4456.77978516
0.09537650	-0.18813437	6.33357334	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.58659840	2.38141203	0.88192771	464353.30255365	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	662.00000000	459.00000000	557.00000000	368.00000000	174.00000000	52.00000000	100.00000000	101.00000000	2274.00000000	0.02336919	0.14314845	71.94686890	0.25625676	0.81333333	0.00000000	359.40000000	5.48999977	14.15999985	87.79000092	391.26000977	1198.85998535	0.00000000	4456.77978516
0.09543436	-0.16207711	6.33310413	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.58659840	2.38141203	0.88192771	464357.52799654	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	662.00000000	459.00000000	557.00000000	368.00000000	174.00000000	52.00000000	100.00000000	101.00000000	2274.00000000	0.02440900	0.14503865	71.63445282	0.25630188	0.81333333	0.00000000	359.30000000	5.48999977	14.15999985	87.79000092	391.26000977	1198.85998535	0.00000000	4456.77978516
0.09549224	-0.20476116	6.33291054	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.58659840	2.38540769	0.88192771	464362.32709455	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	662.00000000	459.00000000	557.00000000	368.00000000	174.00000000	52.00000000	100.00000000	101.00000000	2274.00000000	0.02440900	0.14503865	71.63445282	0.25630859	0.81333333	0.00000000	359.40000000	5.48999977	14.15999985	87.79000092	391.26000977	1198.85998535	0.00000000	4456.77978516
0.09555013	-0.19947444	6.33368301	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.51949418	2.37454987	0.88192771	464366.35665417	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	655.00000000	452.00000000	551.00000000	374.00000000	174.00000000	56.00000000	100.00000000	101.00000000	2263.00000000	0.02440900	0.14503865	71.63445282	0.25627500	0.81333333	0.00000000	359.30000000	5.50000000	13.86999989	86.05000305	403.14001465	1231.29003906	0.00000000	4410.75000000
0.09560798	-0.19001307	6.33405256	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.51949418	2.37454987	0.88192771	464370.58009768	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	655.00000000	452.00000000	551.00000000	374.00000000	174.00000000	56.00000000	100.00000000	101.00000000	2263.00000000	0.02472891	0.14559144	71.54335022	0.25596935	0.81333333	0.00000000	359.30000000	5.50000000	13.86999989	86.05000305	403.14001465	1231.29003906	0.00000000	4410.75000000
0.09566587	-0.17001230	6.33390665	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.50569248	2.36897373	0.88192771	464374.99542618	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	655.00000000	452.00000000	551.00000000	374.00000000	174.00000000	56.00000000	100.00000000	101.00000000	2263.00000000	0.02472891	0.14559144	71.54335022	0.25578493	0.81333333	0.00000000	359.30000000	5.50000000	13.86999989	86.05000305	403.14001465	1231.29003906	0.00000000	4410.75000000
0.09572372	-0.20670706	6.33253098	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.50569248	2.36897373	0.88192771	464383.44231510	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	655.00000000	452.00000000	551.00000000	374.00000000	174.00000000	56.00000000	100.00000000	101.00000000	2263.00000000	0.02252500	0.14368668	71.85777283	0.25534207	0.81333333	0.00000000	359.30000000	5.50000000	13.86999989	86.05000305	403.14001465	1231.29003906	0.00000000	4410.75000000
0.09578161	-0.16417399	6.33460188	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.48472500	2.37246013	0.88192771	464388.04952717	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	655.00000000	452.00000000	551.00000000	374.00000000	174.00000000	56.00000000	100.00000000	101.00000000	2263.00000000	0.02252500	0.14368668	71.85777283	0.25525743	0.81333333	0.00000000	359.30000000	5.48000002	14.01000023	88.05999756	402.94000244	1306.25000000	0.00000000	4693.83007812
0.09583946	-0.23921967	6.33345222	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.48472500	2.37246013	0.88192771	464392.09707737	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	661.00000000	458.00000000	559.00000000	374.00000000	185.00000000	57.00000000	100.00000000	101.00000000	2295.00000000	0.02181110	0.14479418	71.67478943	0.25515407	0.81333333	0.00000000	359.30000000	5.48000002	14.01000023	88.05999756	402.94000244	1306.25000000	0.00000000	4693.83007812
0.09589735	-0.18700327	6.33270979	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.48472500	2.37739587	0.88192771	464396.30652952	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	661.00000000	458.00000000	559.00000000	374.00000000	185.00000000	57.00000000	100.00000000	101.00000000	2295.00000000	0.02181110	0.14479418	71.67478943	0.25494871	0.81333333	0.00000000	359.30000000	5.48000002	14.01000023	88.05999756	402.94000244	1306.25000000	0.00000000	4693.83007812
0.09595521	-0.23405951	6.33419752	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.48472500	2.37739587	0.88192771	464402.46280479	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	661.00000000	458.00000000	559.00000000	374.00000000	185.00000000	57.00000000	100.00000000	101.00000000	2295.00000000	0.02085213	0.14273162	72.01594543	0.25479269	0.81333333	0.00000000	359.30000000	5.48000002	14.01000023	88.05999756	402.94000244	1306.25000000	0.00000000	4693.83007812
0.09601309	-0.21474947	6.33291149	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.55351460	2.38064623	0.88192771	464405.15117741	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	661.00000000	458.00000000	559.00000000	374.00000000	185.00000000	57.00000000	100.00000000	101.00000000	2295.00000000	0.02085213	0.14273162	72.01594543	0.25471237	0.81333333	0.00000000	359.30000000	5.48000002	14.01000023	88.05999756	402.94000244	1306.25000000	0.00000000	4693.83007812
0.09607095	-0.20660846	6.33424377	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.55351460	2.38064623	0.88192771	464413.59806633	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	659.00000000	453.00000000	558.00000000	370.00000000	178.00000000	55.00000000	100.00000000	101.00000000	2275.00000000	0.02071121	0.14396563	71.81163788	0.25461748	0.81333333	0.00000000	359.30000000	5.46999979	14.02000046	87.08000183	394.83999634	1259.68994141	0.00000000	4384.04980469
0.09612883	-0.24171990	6.33224487	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53282654	2.38375378	0.88192771	464418.20351171	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	659.00000000	453.00000000	558.00000000	370.00000000	178.00000000	55.00000000	100.00000000	101.00000000	2275.00000000	0.02071121	0.14396563	71.81163788	0.25468221	0.81333333	0.00000000	359.30000000	5.46999979	14.02000046	87.08000183	394.83999634	1259.68994141	0.00000000	4384.04980469
0.09618669	-0.17483532	6.33273220	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53282654	2.38375378	0.88192771	464422.23523664	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	659.00000000	453.00000000	558.00000000	370.00000000	178.00000000	55.00000000	100.00000000	101.00000000	2275.00000000	0.02071121	0.14396563	71.81163788	0.25591126	0.81333333	0.00000000	359.30000000	5.46999979	14.02000046	87.08000183	394.83999634	1259.68994141	0.00000000	4384.04980469
0.09624457	-0.18321052	6.33264160	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53282654	2.38048840	0.88192771	464426.65256405	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	659.00000000	453.00000000	558.00000000	370.00000000	178.00000000	55.00000000	100.00000000	101.00000000	2275.00000000	0.02071121	0.14396563	71.81163788	0.25564736	0.81333333	0.00000000	359.30000000	5.46999979	14.02000046	87.08000183	394.83999634	1259.68994141	0.00000000	4384.04980469
0.09630243	-0.19139750	6.33392477	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53282654	2.38048840	0.88192771	464431.06589365	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	659.00000000	453.00000000	558.00000000	370.00000000	178.00000000	55.00000000	100.00000000	101.00000000	2275.00000000	0.02639772	0.14804886	71.13972473	0.25552937	0.81333333	0.00000000	359.30000000	5.46999979	14.02000046	87.08000183	394.83999634	1259.68994141	0.00000000	4384.04980469
0.09636031	-0.21742186	6.33309078	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53282999	2.38369489	0.88192771	464435.09945250	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	659.00000000	453.00000000	558.00000000	370.00000000	178.00000000	55.00000000	100.00000000	101.00000000	2275.00000000	0.02639772	0.14804886	71.13972473	0.25536671	0.81333333	0.00000000	359.30000000	5.50000000	14.03999996	87.81999969	409.54998779	1287.05004883	0.00000000	4577.62011719
0.09641818	-0.21054880	6.33265638	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.53282999	2.38369489	0.88192771	464439.14500475	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	663.00000000	456.00000000	561.00000000	383.00000000	179.00000000	57.00000000	100.00000000	101.00000000	2301.00000000	0.02256404	0.14393045	71.81745911	0.25528094	0.81333333	0.00000000	359.30000000	5.50000000	14.03999996	87.81999969	409.54998779	1287.05004883	0.00000000	4577.62011719
0.09647605	-0.19480363	6.33435440	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.61082625	2.37636542	0.88192771	464447.97765732	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	663.00000000	456.00000000	561.00000000	383.00000000	179.00000000	57.00000000	100.00000000	101.00000000	2301.00000000	0.02313687	0.14429654	71.75695038	0.25550675	0.81333333	0.00000000	359.30000000	5.50000000	14.03999996	87.81999969	409.54998779	1287.05004883	0.00000000	4577.62011719
0.09653394	-0.15818578	6.33370113	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.61082625	2.37636542	0.88192771	464452.20125771	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	663.00000000	456.00000000	561.00000000	383.00000000	179.00000000	57.00000000	100.00000000	101.00000000	2301.00000000	0.02313687	0.14429654	71.75695038	0.25567341	0.81333333	0.00000000	359.30000000	5.50000000	14.03999996	87.81999969	409.54998779	1287.05004883	0.00000000	4577.62011719
0.09659179	-0.18291157	6.33316517	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.56123805	2.37082577	0.88192771	464456.80647039	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	663.00000000	456.00000000	561.00000000	383.00000000	179.00000000	57.00000000	100.00000000	101.00000000	2301.00000000	0.02313687	0.14429654	71.75695038	0.25570148	0.81333333	0.00000000	359.30000000	5.50000000	14.03999996	87.81999969	409.54998779	1287.05004883	0.00000000	4577.62011719
0.09664966	-0.20982118	6.33339739	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.56123805	2.37082577	0.88192771	464462.75786543	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	663.00000000	456.00000000	561.00000000	383.00000000	179.00000000	57.00000000	100.00000000	101.00000000	2301.00000000	0.02052763	0.14371552	71.85300446	0.25554043	0.81333333	0.00000000	359.30000000	5.50000000	14.03999996	87.81999969	409.54998779	1287.05004883	0.00000000	4577.62011719
0.09670755	-0.20276770	6.33376932	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.61217964	2.37826252	0.88192771	464465.25235367	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	658.00000000	457.00000000	558.00000000	365.00000000	185.00000000	57.00000000	100.00000000	101.00000000	2283.00000000	0.02052763	0.14371552	71.85300446	0.25530103	0.81333333	0.00000000	359.30000000	5.46000004	14.01000023	87.08000183	389.57000732	1309.95996094	0.00000000	4680.08007812
0.09676540	-0.25411496	6.33200455	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.61217964	2.37826252	0.88192771	464474.08500528	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	658.00000000	457.00000000	558.00000000	365.00000000	185.00000000	57.00000000	100.00000000	101.00000000	2283.00000000	0.02503847	0.14358783	71.87412262	0.25497887	0.81333333	0.00000000	359.30000000	5.46000004	14.01000023	87.08000183	389.57000732	1309.95996094	0.00000000	4680.08007812
0.09682329	-0.18772374	6.33303833	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.58038819	2.37387919	0.88192771	464478.11456394	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	658.00000000	457.00000000	558.00000000	365.00000000	185.00000000	57.00000000	100.00000000	101.00000000	2283.00000000	0.02378508	0.14368038	71.85881805	0.25470293	0.81333333	0.00000000	359.30000000	5.46000004	14.01000023	87.08000183	389.57000732	1309.95996094	0.00000000	4680.08007812
