Day fraction since midnight on 12/19/2020,2-3 um,3-5 um,5-9 um,9-17 um,17-33 um,33-65 um,Turb settled w/ blanket (),Time Elapsed (Hours)
2.221060879,2097.125001,1198.239585,868.0520846,126.6250013,12.09375125,23.19878582,0.841974789,35.83514385
2.226847964,2217.810002,1273.600002,934.3300015,136.8700015,14.3300015,24.7800015,0.880635637,35.97403389
2.232635049,2298.919194,1332.212123,979.2424265,148.1717194,16.52525475,28.17171939,0.927323547,36.11292392
2.238422131,2421.400001,1416.170001,1048.480001,161.2100011,19.6200011,29.6600011,1.017867215,36.25181389
2.244209212,2413.120002,1422.920002,1055.200002,164.4800021,19.9500021,30.2600021,1.011666961,36.39070383
2.249996288,2670.670002,1577.290002,1177.170002,187.2300018,25.1000018,33.9800018,1.068334236,36.52959365
2.255783365,2775.910002,1645.800002,1234.990002,196.7700019,26.2600019,35.4700019,1.10335434,36.66848352
2.261570439,2897.131316,1726.282831,1299.121215,212.6161641,30.55555808,38.62626515,1.124854324,36.80737328
2.26735751,2998.440002,1796.190002,1354.620002,224.6300022,33.7000022,39.8500022,1.189734214,36.94626298
2.273144582,3087.570002,1864.020002,1410.760002,238.1400016,36.6300016,40.6900016,1.212311854,37.08515271
2.278931653,3197.340002,1927.460002,1462.910002,250.0300016,39.9900016,41.2500016,1.239307524,37.22404242
2.284718721,3284.525253,1986.525253,1517.898991,263.1717179,43.7979805,44.16161687,1.2514974,37.36293204
2.290505788,3330.870002,2020.810002,1540.830002,268.8900015,46.0600015,44.1300015,1.263023121,37.50182166
2.296292853,3419.08081,2079.333335,1594.434345,282.6161631,49.37373889,47.03030454,1.338274573,37.64071122
2.302079921,3473.140001,2117.010001,1625.640001,294.8700013,54.0200013,49.2300013,1.347062025,37.77960085
2.307866982,3477.929294,2126.808082,1650.424243,302.5454554,56.21212202,47.30303111,1.375279387,37.91849031
2.313654047,104.630002,66.350002,57.670002,11.770002,0.760001998,0.240001998,1.007460548,38.05737987
2.319441107,2.90E-06,2.90E-06,2.90E-06,2.90E-06,2.90E-06,2.90E-06,0.752037832,38.19626933
2.325228171,2.10E-06,2.10E-06,2.10E-06,2.10E-06,2.10E-06,2.10E-06,0.741719767,38.33515885
2.331015231,1.60E-06,1.60E-06,1.60E-06,1.60E-06,1.60E-06,1.60E-06,0.798329269,38.47404828
2.33680229,1.60E-06,1.60E-06,1.60E-06,1.60E-06,1.60E-06,1.60E-06,0.88229337,38.61293772
2.342589348,2.20E-06,2.20E-06,2.20E-06,2.20E-06,2.20E-06,2.20E-06,0.972256476,38.75182711
2.348376406,1.40E-06,1.40E-06,1.40E-06,1.40E-06,1.40E-06,1.40E-06,1.038409311,38.89071649
2.354163467,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.090947382,39.02960594
2.359950524,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.136763007,39.16849531
2.36573758,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.16520615,39.30738466
2.371524635,2.00E-06,2.00E-06,2.00E-06,2.00E-06,2.00E-06,2.00E-06,1.198339924,39.44627399
2.377311691,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.189719592,39.58516333
2.383098747,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.218844568,39.72405267
2.388885802,1.80E-06,1.80E-06,1.80E-06,1.80E-06,1.80E-06,1.80E-06,1.22330275,39.86294199
2.394672853,1.20E-06,1.20E-06,1.20E-06,1.20E-06,1.20E-06,1.20E-06,1.24340532,40.00183122
2.400459909,0.080000899,8.99E-07,8.99E-07,8.99E-07,8.99E-07,-1074790.4,1.256237546,40.14072055
2.406247067,416.6000018,385.3400018,3.70E+17,650.2600018,250.2300018,149.3700018,63.5523322,40.27961236
2.412034275,137.4900022,32.3200022,13.3600022,4.320002198,2.20E-06,2.20E-06,110.0000004,40.41850535
2.41782148,137.2800027,44.1900027,30.2500027,15.9400027,3.680002697,0.960002697,24.80580103,40.55739827
